Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,"0.112 [0.105,0.119]",3.586e-219,***,Phospholipids to Total-Lipids in Medium HDL percentage
L-HDL-PL%,"0.104 [0.097,0.111]",1.065e-170,***,Phospholipids to Total-Lipids in Large HDL percentage
MUFA%,"0.104 [0.097,0.111]",9.106e-190,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-TG,"0.103 [0.096,0.109]",1.508e-226,***,Triglycerides in Small HDL
L-HDL-TG%,"0.103 [0.096,0.109]",5.127e-186,***,Triglycerides to Total-Lipids in Large HDL percentage
S-LDL-TG,"0.099 [0.093,0.106]",1.428e-189,***,Triglycerides in Small LDL
XXL-VLDL-P,"0.099 [0.092,0.106]",1.038e-183,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-L,"0.099 [0.092,0.106]",4.924e-186,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-PL,"0.099 [0.092,0.105]",1.996e-185,***,Phospholipids in Chylomicrons and Extremely Large VLDL
MUFA,"0.098 [0.092,0.105]",1.106e-187,***,Monounsaturated Fatty Acids
TG/PG,"0.098 [0.091,0.105]",8.102e-167,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-TG%,"0.097 [0.091,0.104]",4.547e-172,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XXL-VLDL-C,"0.097 [0.091,0.104]",1.398e-187,***,Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,"0.097 [0.091,0.104]",8.610e-175,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-CE,"0.097 [0.091,0.104]",1.111e-188,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
M-HDL-TG%,"0.097 [0.091,0.103]",5.295e-200,***,Triglycerides to Total-Lipids in Medium HDL percentage
Total-TG,"0.096 [0.089,0.102]",8.499e-186,***,Total-Triglycerides
XXL-VLDL-FC,"0.096 [0.089,0.102]",1.472e-177,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XL-VLDL-TG,"0.095 [0.089,0.102]",6.343e-174,***,Triglycerides in Very Large VLDL
LDL-TG,"0.095 [0.089,0.101]",1.327e-185,***,Triglycerides in LDL
M-LDL-TG,"0.095 [0.089,0.101]",1.056e-178,***,Triglycerides in Medium LDL
S-HDL-TG%,"0.095 [0.089,0.101]",3.744e-191,***,Triglycerides to Total-Lipids in Small HDL percentage
SFA,"0.093 [0.087,0.099]",4.283e-170,***,Saturated Fatty Acids
XS-VLDL-TG,"0.092 [0.086,0.098]",9.938e-185,***,Triglycerides in Very Small VLDL
XL-VLDL-L,"0.092 [0.086,0.098]",2.585e-168,***,Total-Lipids in Very Large VLDL
L-LDL-TG,"0.092 [0.086,0.098]",7.998e-178,***,Triglycerides in Large LDL
XL-VLDL-P,"0.091 [0.085,0.098]",3.392e-165,***,Concentration of Very Large VLDL Particles
IDL-TG,"0.091 [0.085,0.097]",3.867e-180,***,Triglycerides in IDL
VLDL-TG,"0.091 [0.084,0.097]",1.692e-166,***,Triglycerides in VLDL
XL-VLDL-PL,"0.089 [0.083,0.095]",3.935e-159,***,Phospholipids in Very Large VLDL
S-LDL-TG%,"0.088 [0.082,0.095]",1.933e-160,***,Triglycerides to Total-Lipids in Small LDL percentage
L-LDL-TG%,"0.087 [0.081,0.094]",1.124e-147,***,Triglycerides to Total-Lipids in Large LDL percentage
M-HDL-TG,"0.087 [0.081,0.093]",9.520e-176,***,Triglycerides in Medium HDL
HDL-TG,"0.086 [0.080,0.092]",3.712e-169,***,Triglycerides in HDL
XL-VLDL-FC,"0.085 [0.079,0.091]",4.500e-148,***,Free Cholesterol in Very Large VLDL
L-VLDL-PL,"0.085 [0.078,0.091]",1.078e-148,***,Phospholipids in Large VLDL
S-VLDL-TG,"0.084 [0.078,0.091]",9.540e-152,***,Triglycerides in Small VLDL
L-VLDL-P,"0.083 [0.077,0.089]",4.858e-139,***,Concentration of Large VLDL Particles
GlycA,"0.082 [0.076,0.089]",1.718e-130,***,Glycoprotein Acetyls
IDL-TG%,"0.082 [0.075,0.088]",5.883e-129,***,Triglycerides to Total-Lipids in IDL percentage
Total-FA,"0.081 [0.074,0.087]",8.364e-130,***,Total-Fatty Acids
VLDL-L,"0.080 [0.074,0.087]",2.590e-138,***,Total-Lipids in VLDL
L-VLDL-FC,"0.080 [0.074,0.087]",1.580e-134,***,Free Cholesterol in Large VLDL
L-VLDL-L,"0.080 [0.073,0.086]",6.622e-131,***,Total-Lipids in Large VLDL
SFA%,"0.080 [0.073,0.086]",5.875e-124,***,Saturated Fatty Acids to Total-Fatty Acids percentage
L-VLDL-TG,"0.079 [0.072,0.085]",2.016e-122,***,Triglycerides in Large VLDL
XL-VLDL-C,"0.077 [0.071,0.084]",8.304e-129,***,Cholesterol in Very Large VLDL
M-VLDL-TG,"0.075 [0.069,0.081]",4.863e-118,***,Triglycerides in Medium VLDL
VLDL-size,"0.075 [0.068,0.081]",2.274e-105,***,Average Diameter for VLDL Particles
VLDL-PL,"0.074 [0.068,0.080]",1.408e-120,***,Phospholipids in VLDL
M-LDL-TG%,"0.071 [0.065,0.078]",1.579e-106,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-VLDL-C,"0.071 [0.065,0.077]",5.488e-110,***,Cholesterol in Large VLDL
XS-VLDL-TG%,"0.070 [0.063,0.076]",1.491e-92,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XL-VLDL-CE,"0.069 [0.063,0.075]",1.496e-104,***,Cholesteryl Esters in Very Large VLDL
Ile,"0.068 [0.062,0.074]",3.154e-101,***,Isoleucine
Val,"0.067 [0.061,0.074]",1.130e-93,***,Valine
S-VLDL-L,"0.067 [0.061,0.073]",5.717e-101,***,Total-Lipids in Small VLDL
S-VLDL-P,"0.067 [0.061,0.073]",2.803e-100,***,Concentration of Small VLDL Particles
Total-BCAA,"0.066 [0.060,0.073]",1.122e-92,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
VLDL-FC,"0.065 [0.059,0.071]",2.606e-93,***,Free Cholesterol in VLDL
VLDL-P,"0.064 [0.058,0.070]",2.535e-92,***,Concentration of VLDL Particles
L-VLDL-PL%,"0.064 [0.058,0.069]",1.258e-110,***,Phospholipids to Total-Lipids in Large VLDL percentage
XL-HDL-TG,"0.063 [0.057,0.069]",5.079e-86,***,Triglycerides in Very Large HDL
L-VLDL-CE,"0.060 [0.054,0.066]",1.340e-82,***,Cholesteryl Esters in Large VLDL
M-VLDL-TG%,"0.060 [0.054,0.066]",5.845e-75,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-PL,"0.059 [0.053,0.065]",1.334e-80,***,Phospholipids in Very Small VLDL
M-VLDL-L,"0.055 [0.049,0.061]",8.882e-67,***,Total-Lipids in Medium VLDL
XS-VLDL-L,"0.055 [0.049,0.061]",4.652e-68,***,Total-Lipids in Very Small VLDL
XL-VLDL-TG%,"0.055 [0.049,0.060]",2.983e-75,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
Leu,"0.055 [0.048,0.061]",2.742e-60,***,Leucine
VLDL-C,"0.055 [0.049,0.061]",3.410e-67,***,VLDL Cholesterol
S-HDL-PL,"0.053 [0.047,0.059]",8.924e-63,***,Phospholipids in Small HDL
S-VLDL-CE,"0.051 [0.045,0.057]",2.881e-60,***,Cholesteryl Esters in Small VLDL
XS-VLDL-P,"0.051 [0.045,0.057]",1.138e-58,***,Concentration of Very Small VLDL Particles
S-VLDL-TG%,"0.051 [0.045,0.057]",7.096e-56,***,Triglycerides to Total-Lipids in Small VLDL percentage
Omega-3,"0.050 [0.044,0.056]",3.227e-52,***,Omega-3 Fatty Acids
S-VLDL-PL,"0.050 [0.044,0.056]",1.553e-55,***,Phospholipids in Small VLDL
S-LDL-CE%,"0.049 [0.044,0.055]",2.923e-54,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
XL-HDL-FC%,"0.049 [0.042,0.057]",8.310e-33,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Lactate,"0.049 [0.043,0.055]",8.036e-54,***,Lactate
S-HDL-L,"0.048 [0.042,0.054]",5.282e-51,***,Total-Lipids in Small HDL
Total-L,"0.047 [0.040,0.053]",2.168e-42,***,Total-Lipids in Lipoprotein Particles
VLDL-CE,"0.047 [0.041,0.053]",5.234e-49,***,Cholesteryl Esters in VLDL
XS-VLDL-PL%,"0.046 [0.040,0.052]",1.634e-41,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-VLDL-P,"0.046 [0.040,0.052]",9.540e-46,***,Concentration of Medium VLDL Particles
M-VLDL-PL,"0.046 [0.040,0.051]",1.129e-45,***,Phospholipids in Medium VLDL
S-VLDL-C,"0.046 [0.040,0.051]",4.365e-47,***,Cholesterol in Small VLDL
XS-VLDL-FC,"0.045 [0.039,0.051]",2.896e-45,***,Free Cholesterol in Very Small VLDL
L-HDL-TG,"0.045 [0.039,0.051]",2.100e-45,***,Triglycerides in Large HDL
Phosphoglyc,"0.043 [0.036,0.049]",6.196e-33,***,Phosphoglycerides
S-HDL-PL%,"0.041 [0.035,0.047]",2.347e-33,***,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-CE%,"0.041 [0.035,0.047]",1.076e-35,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Total-PL,"0.039 [0.033,0.046]",8.526e-28,***,Total-Phospholipids in Lipoprotein Particles
PUFA,"0.039 [0.033,0.045]",1.191e-28,***,Polyunsaturated Fatty Acids
S-HDL-FC,"0.039 [0.033,0.045]",5.252e-31,***,Free Cholesterol in Small HDL
Phe,"0.037 [0.031,0.043]",1.253e-28,***,Phenylalanine
S-VLDL-FC,"0.035 [0.029,0.041]",1.066e-26,***,Free Cholesterol in Small VLDL
M-VLDL-FC,"0.035 [0.029,0.041]",1.959e-26,***,Free Cholesterol in Medium VLDL
S-LDL-CE,"0.035 [0.029,0.041]",3.915e-25,***,Cholesteryl Esters in Small LDL
Remnant-C,"0.035 [0.029,0.041]",3.412e-24,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-LDL-CE,"0.035 [0.029,0.041]",2.527e-24,***,Cholesteryl Esters in Medium LDL
S-LDL-P,"0.032 [0.026,0.038]",5.467e-21,***,Concentration of Small LDL Particles
Cholines,"0.032 [0.026,0.038]",6.314e-17,***,Total-Cholines
XS-VLDL-C,"0.031 [0.025,0.037]",1.832e-19,***,Cholesterol in Very Small VLDL
PC,"0.031 [0.025,0.038]",2.827e-16,***,Phosphatidylcholines
M-LDL-L,"0.031 [0.025,0.037]",6.148e-19,***,Total-Lipids in Medium LDL
ApoB/ApoA1,"0.031 [0.025,0.037]",6.245e-18,***,Apolipoprotein B to Apolipoprotein A1 ratio
ApoB,"0.030 [0.024,0.036]",1.071e-17,***,Apolipoprotein B
M-LDL-PL,"0.030 [0.024,0.036]",2.891e-17,***,Phospholipids in Medium LDL
Omega-6,"0.029 [0.023,0.036]",5.916e-15,***,Omega-6 Fatty Acids
S-LDL-L,"0.029 [0.023,0.035]",8.124e-16,***,Total-Lipids in Small LDL
M-LDL-P,"0.028 [0.022,0.034]",1.504e-14,***,Concentration of Medium LDL Particles
LDL-P,"0.027 [0.021,0.033]",1.477e-13,***,Concentration of LDL Particles
3-Hydroxybutyrate,"0.027 [0.021,0.032]",5.834e-15,***,3-Hydroxybutyrate
M-LDL-C,"0.026 [0.020,0.032]",1.571e-12,***,Cholesterol in Medium LDL
S-HDL-P,"0.026 [0.020,0.032]",1.059e-12,***,Concentration of Small HDL Particles
Acetoacetate,"0.026 [0.020,0.032]",2.143e-12,***,Acetoacetate
XXL-VLDL-TG%,"0.026 [0.020,0.032]",1.058e-13,***,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Non-HDL-C,"0.025 [0.019,0.031]",1.337e-10,***,Total-Cholesterol Minus HDL-C
XS-VLDL-CE,"0.025 [0.019,0.031]",5.630e-11,***,Cholesteryl Esters in Very Small VLDL
L-LDL-P,"0.024 [0.018,0.030]",1.807e-10,***,Concentration of Large LDL Particles
