Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"0.029 [0.028,0.031]",5.886e-267,***,Creatinine
SFA%,"0.011 [0.010,0.012]",8.541e-49,***,Saturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-TG%,"0.010 [0.008,0.011]",7.731e-35,***,Triglycerides to Total-Lipids in Large HDL percentage
S-LDL-PL%,"0.010 [0.009,0.011]",2.099e-46,***,Phospholipids to Total-Lipids in Small LDL percentage
S-HDL-FC%,"0.009 [0.008,0.010]",2.231e-35,***,Free Cholesterol to Total-Lipids in Small HDL percentage
M-HDL-TG%,"0.009 [0.007,0.010]",2.237e-31,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-HDL-TG%,"0.009 [0.007,0.010]",1.865e-30,***,Triglycerides to Total-Lipids in Small HDL percentage
M-HDL-PL%,"0.008 [0.007,0.010]",3.643e-22,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-FC,"0.008 [0.007,0.009]",5.022e-32,***,Free Cholesterol in Very Large HDL
Gly,"0.008 [0.007,0.009]",1.705e-33,***,Glycine
M-LDL-TG%,"0.007 [0.006,0.009]",7.976e-22,***,Triglycerides to Total-Lipids in Medium LDL percentage
Gln,"0.007 [0.006,0.009]",8.881e-23,***,Glutamine
L-LDL-TG%,"0.007 [0.006,0.008]",7.090e-18,***,Triglycerides to Total-Lipids in Large LDL percentage
XXL-VLDL-TG%,"0.007 [0.005,0.008]",6.441e-21,***,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-PL%,"0.006 [0.005,0.008]",5.909e-09,***,Phospholipids to Total-Lipids in Very Large HDL percentage
TG/PG,"0.006 [0.005,0.008]",5.415e-12,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-TG,"0.006 [0.005,0.008]",3.520e-16,***,Triglycerides in Very Large HDL
L-HDL-TG,"0.006 [0.005,0.007]",1.547e-15,***,Triglycerides in Large HDL
XL-HDL-PL,"0.006 [0.005,0.007]",2.125e-13,***,Phospholipids in Very Large HDL
PUFA/MUFA,"0.006 [0.004,0.007]",2.874e-09,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Acetate,"0.006 [0.005,0.007]",3.264e-13,***,Acetate
L-HDL-FC%,"0.006 [0.004,0.007]",3.205e-06,***,Free Cholesterol to Total-Lipids in Large HDL percentage
S-VLDL-TG%,"0.006 [0.004,0.007]",1.082e-12,***,Triglycerides to Total-Lipids in Small VLDL percentage
IDL-TG%,"0.006 [0.004,0.007]",3.534e-10,***,Triglycerides to Total-Lipids in IDL percentage
Val,"0.006 [0.004,0.007]",8.312e-11,***,Valine
Leu,"0.005 [0.004,0.007]",5.580e-10,***,Leucine
