Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Unsaturation,"0.765 [0.729,0.802]",0.000e+00,***,Degree of Unsaturation
PUFA%,"0.687 [0.648,0.726]",2.489e-258,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
DHA%,"0.655 [0.619,0.691]",7.465e-267,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
Omega-3%,"0.626 [0.591,0.660]",6.556e-274,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Albumin,"0.600 [0.566,0.634]",5.417e-259,***,Albumin
PUFA/MUFA,"0.581 [0.543,0.619]",1.160e-189,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-C%,"0.481 [0.447,0.515]",2.867e-164,***,Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-CE%,"0.473 [0.431,0.515]",3.637e-102,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
DHA,"0.467 [0.432,0.502]",3.567e-148,***,Docosahexaenoic Acid
IDL-FC%,"0.427 [0.391,0.462]",6.212e-118,***,Free Cholesterol to Total-Lipids in IDL percentage
Omega-3,"0.420 [0.386,0.453]",4.953e-124,***,Omega-3 Fatty Acids
L-HDL-C%,"0.403 [0.361,0.445]",3.637e-72,***,Cholesterol to Total-Lipids in Large HDL percentage
L-LDL-C%,"0.388 [0.351,0.425]",4.535e-88,***,Cholesterol to Total-Lipids in Large LDL percentage
Omega-6%,"0.377 [0.338,0.415]",2.500e-77,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-FC%,"0.359 [0.323,0.396]",7.759e-77,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-HDL-CE%,"0.343 [0.310,0.377]",6.855e-84,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
XL-HDL-CE%,"0.315 [0.277,0.353]",1.313e-54,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
S-HDL-C%,"0.315 [0.281,0.349]",3.230e-68,***,Cholesterol to Total-Lipids in Small HDL percentage
His,"0.309 [0.276,0.342]",1.326e-69,***,Histidine
S-LDL-FC%,"0.279 [0.243,0.315]",2.254e-47,***,Free Cholesterol to Total-Lipids in Small LDL percentage
L-LDL-CE%,"0.265 [0.233,0.298]",1.688e-52,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
LA%,"0.257 [0.219,0.294]",2.304e-36,***,Linoleic Acid to Total-Fatty Acids percentage
XS-VLDL-C%,"0.248 [0.209,0.286]",1.301e-31,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
Creatinine,"0.241 [0.199,0.282]",3.998e-24,***,Creatinine
S-LDL-C%,"0.239 [0.205,0.273]",4.264e-38,***,Cholesterol to Total-Lipids in Small LDL percentage
XL-HDL-C%,"0.237 [0.198,0.276]",5.136e-27,***,Cholesterol to Total-Lipids in Very Large HDL percentage
M-HDL-CE%,"0.230 [0.194,0.267]",1.146e-29,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
M-LDL-CE%,"0.224 [0.191,0.257]",3.534e-35,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-LDL-FC%,"0.220 [0.182,0.257]",2.338e-25,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
XS-VLDL-CE%,"0.219 [0.180,0.257]",1.914e-23,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Val,"0.216 [0.181,0.250]",2.314e-29,***,Valine
L-LDL-PL%,"0.204 [0.172,0.236]",4.658e-31,***,Phospholipids to Total-Lipids in Large LDL percentage
IDL-C%,"0.201 [0.165,0.237]",1.995e-22,***,Cholesterol to Total-Lipids in IDL percentage
M-VLDL-CE%,"0.191 [0.152,0.230]",1.192e-16,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-VLDL-CE%,"0.189 [0.154,0.224]",2.751e-21,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
Total-BCAA,"0.184 [0.150,0.218]",9.968e-21,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
S-VLDL-PL%,"0.183 [0.148,0.217]",1.130e-19,***,Phospholipids to Total-Lipids in Small VLDL percentage
XL-VLDL-FC%,"0.180 [0.148,0.213]",1.965e-22,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
M-HDL-C%,"0.179 [0.142,0.216]",5.305e-16,***,Cholesterol to Total-Lipids in Medium HDL percentage
S-VLDL-FC%,"0.178 [0.142,0.213]",2.201e-17,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
M-VLDL-C%,"0.176 [0.139,0.214]",7.414e-15,***,Cholesterol to Total-Lipids in Medium VLDL percentage
Leu,"0.165 [0.130,0.199]",2.001e-15,***,Leucine
IDL-PL%,"0.163 [0.131,0.195]",9.437e-18,***,Phospholipids to Total-Lipids in IDL percentage
L-LDL-FC%,"0.153 [0.117,0.190]",5.181e-11,***,Free Cholesterol to Total-Lipids in Large LDL percentage
M-VLDL-CE,"0.153 [0.120,0.186]",2.371e-14,***,Cholesteryl Esters in Medium VLDL
XL-VLDL-C%,"0.150 [0.117,0.184]",2.980e-13,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
M-VLDL-FC%,"0.149 [0.113,0.185]",1.418e-10,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
XL-VLDL-CE%,"0.143 [0.110,0.177]",2.178e-11,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
Acetate,"0.142 [0.108,0.175]",2.317e-11,***,Acetate
ApoB/ApoA1,"0.138 [0.104,0.172]",2.555e-10,***,Apolipoprotein B to Apolipoprotein A1 ratio
M-VLDL-C,"0.131 [0.099,0.164]",8.071e-10,***,Cholesterol in Medium VLDL
L-VLDL-C%,"0.130 [0.097,0.163]",2.420e-09,***,Cholesterol to Total-Lipids in Large VLDL percentage
XL-VLDL-PL%,"0.118 [0.088,0.148]",3.798e-09,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
S-VLDL-C%,"0.115 [0.080,0.149]",1.548e-05,***,Cholesterol to Total-Lipids in Small VLDL percentage
Glu-lactate,"0.113 [0.078,0.147]",2.856e-05,***,Glucose-lactate
XXL-VLDL-FC%,"0.110 [0.077,0.143]",1.444e-05,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-VLDL-FC,"0.097 [0.064,0.129]",0.001,**,Free Cholesterol in Medium VLDL
Ile,"0.091 [0.058,0.125]",0.025,*,Isoleucine
XS-VLDL-FC,"-0.088 [-0.121,-0.056]",0.029,*,Free Cholesterol in Very Small VLDL
IDL-CE,"-0.090 [-0.124,-0.056]",0.043,*,Cholesteryl Esters in IDL
XL-HDL-P,"-0.094 [-0.127,-0.061]",0.006,**,Concentration of Very Large HDL Particles
XL-VLDL-P,"-0.099 [-0.135,-0.063]",0.013,*,Concentration of Very Large VLDL Particles
L-HDL-P,"-0.099 [-0.134,-0.064]",0.004,**,Concentration of Large HDL Particles
SM,"-0.100 [-0.135,-0.064]",0.006,**,Sphingomyelins
XXL-VLDL-CE,"-0.101 [-0.136,-0.065]",0.007,**,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XL-VLDL-TG%,"-0.103 [-0.134,-0.072]",2.694e-05,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XXL-VLDL-C,"-0.105 [-0.141,-0.069]",0.002,**,Cholesterol in Chylomicrons and Extremely Large VLDL
M-VLDL-TG%,"-0.108 [-0.142,-0.073]",1.942e-04,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-CE,"-0.108 [-0.141,-0.076]",1.018e-05,***,Cholesteryl Esters in Small HDL
IDL-L,"-0.109 [-0.143,-0.074]",1.382e-04,***,Total-Lipids in IDL
XXL-VLDL-FC,"-0.112 [-0.148,-0.076]",2.888e-04,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
Gln,"-0.112 [-0.145,-0.078]",1.570e-05,***,Glutamine
S-VLDL-TG%,"-0.112 [-0.145,-0.079]",9.917e-06,***,Triglycerides to Total-Lipids in Small VLDL percentage
Ala,"-0.113 [-0.147,-0.079]",1.339e-05,***,Alanine
XL-VLDL-TG,"-0.115 [-0.151,-0.078]",1.375e-04,***,Triglycerides in Very Large VLDL
L-HDL-L,"-0.122 [-0.158,-0.086]",1.128e-05,***,Total-Lipids in Large HDL
Pyruvate,"-0.123 [-0.156,-0.090]",6.760e-08,***,Pyruvate
L-HDL-FC,"-0.123 [-0.158,-0.089]",6.706e-07,***,Free Cholesterol in Large HDL
L-HDL-FC%,"-0.124 [-0.168,-0.081]",0.004,**,Free Cholesterol to Total-Lipids in Large HDL percentage
XXL-VLDL-L,"-0.125 [-0.162,-0.089]",3.751e-06,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
M-LDL-PL%,"-0.126 [-0.159,-0.094]",2.800e-09,***,Phospholipids to Total-Lipids in Medium LDL percentage
Acetoacetate,"-0.127 [-0.160,-0.094]",5.589e-09,***,Acetoacetate
S-HDL-FC%,"-0.132 [-0.165,-0.099]",2.308e-09,***,Free Cholesterol to Total-Lipids in Small HDL percentage
XS-VLDL-P,"-0.134 [-0.166,-0.101]",2.240e-10,***,Concentration of Very Small VLDL Particles
HDL-CE,"-0.134 [-0.170,-0.098]",8.774e-08,***,Cholesteryl Esters in HDL
XXL-VLDL-PL,"-0.135 [-0.171,-0.098]",9.232e-08,***,Phospholipids in Chylomicrons and Extremely Large VLDL
Sc-ala,"-0.138 [-0.171,-0.105]",6.924e-11,***,Spectrometer-corrected alanine
XXL-VLDL-TG,"-0.139 [-0.176,-0.102]",4.703e-08,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XS-VLDL-L,"-0.143 [-0.176,-0.110]",4.789e-12,***,Total-Lipids in Very Small VLDL
XS-VLDL-PL,"-0.148 [-0.180,-0.115]",2.914e-13,***,Phospholipids in Very Small VLDL
Total-TG,"-0.149 [-0.184,-0.114]",2.833e-11,***,Total-Triglycerides
M-HDL-FC%,"-0.152 [-0.192,-0.112]",2.348e-08,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
XXL-VLDL-P,"-0.154 [-0.191,-0.118]",4.254e-11,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
Total-L,"-0.159 [-0.194,-0.124]",8.702e-14,***,Total-Lipids in Lipoprotein Particles
L-HDL-PL,"-0.163 [-0.198,-0.127]",7.080e-14,***,Phospholipids in Large HDL
S-HDL-TG%,"-0.164 [-0.198,-0.129]",2.652e-15,***,Triglycerides to Total-Lipids in Small HDL percentage
HDL-C,"-0.164 [-0.200,-0.128]",2.187e-13,***,HDL Cholesterol
S-HDL-C,"-0.165 [-0.197,-0.132]",1.005e-17,***,Cholesterol in Small HDL
Gly,"-0.170 [-0.200,-0.140]",2.131e-23,***,Glycine
L-VLDL-PL%,"-0.172 [-0.202,-0.141]",3.265e-23,***,Phospholipids to Total-Lipids in Large VLDL percentage
M-HDL-TG%,"-0.173 [-0.207,-0.138]",1.991e-17,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-HDL-P,"-0.173 [-0.206,-0.141]",2.638e-20,***,Concentration of Small HDL Particles
M-HDL-CE,"-0.213 [-0.248,-0.178]",1.624e-27,***,Cholesteryl Esters in Medium HDL
Total-FA,"-0.219 [-0.254,-0.183]",2.087e-28,***,Total-Fatty Acids
Total-P,"-0.224 [-0.258,-0.189]",3.993e-32,***,Total-Concentration of Lipoprotein Particles
M-HDL-C,"-0.225 [-0.260,-0.190]",6.764e-31,***,Cholesterol in Medium HDL
XL-HDL-TG%,"-0.231 [-0.268,-0.194]",1.051e-28,***,Triglycerides to Total-Lipids in Very Large HDL percentage
HDL-P,"-0.235 [-0.269,-0.201]",2.871e-36,***,Concentration of HDL Particles
Total-PL,"-0.236 [-0.272,-0.201]",2.136e-33,***,Total-Phospholipids in Lipoprotein Particles
XS-VLDL-TG%,"-0.239 [-0.274,-0.203]",2.019e-33,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-HDL-TG%,"-0.250 [-0.288,-0.213]",2.606e-33,***,Triglycerides to Total-Lipids in Large HDL percentage
HDL-FC,"-0.257 [-0.292,-0.221]",1.067e-40,***,Free Cholesterol in HDL
Cholines,"-0.259 [-0.295,-0.223]",2.163e-40,***,Total-Cholines
HDL-L,"-0.262 [-0.299,-0.226]",7.637e-40,***,Total-Lipids in HDL
M-HDL-P,"-0.267 [-0.301,-0.232]",3.849e-47,***,Concentration of Medium HDL Particles
S-LDL-TG,"-0.267 [-0.303,-0.231]",3.449e-42,***,Triglycerides in Small LDL
S-HDL-L,"-0.271 [-0.303,-0.238]",5.020e-53,***,Total-Lipids in Small HDL
M-HDL-FC,"-0.273 [-0.308,-0.239]",1.554e-48,***,Free Cholesterol in Medium HDL
S-HDL-PL%,"-0.275 [-0.309,-0.241]",5.159e-51,***,Phospholipids to Total-Lipids in Small HDL percentage
ApoA1,"-0.283 [-0.318,-0.247]",1.019e-49,***,Apolipoprotein A1
M-HDL-L,"-0.288 [-0.323,-0.253]",2.234e-52,***,Total-Lipids in Medium HDL
Phosphoglyc,"-0.291 [-0.326,-0.255]",3.106e-52,***,Phosphoglycerides
S-HDL-TG,"-0.293 [-0.327,-0.259]",1.273e-57,***,Triglycerides in Small HDL
HDL-PL,"-0.297 [-0.333,-0.261]",1.431e-53,***,Phospholipids in HDL
XS-VLDL-TG,"-0.297 [-0.331,-0.263]",1.533e-60,***,Triglycerides in Very Small VLDL
S-LDL-TG%,"-0.298 [-0.333,-0.263]",4.312e-57,***,Triglycerides to Total-Lipids in Small LDL percentage
XL-HDL-TG,"-0.300 [-0.334,-0.266]",2.393e-63,***,Triglycerides in Very Large HDL
M-HDL-PL,"-0.310 [-0.345,-0.276]",1.460e-63,***,Phospholipids in Medium HDL
S-HDL-PL,"-0.311 [-0.344,-0.278]",1.842e-70,***,Phospholipids in Small HDL
S-HDL-FC,"-0.318 [-0.352,-0.285]",2.369e-72,***,Free Cholesterol in Small HDL
MUFA,"-0.326 [-0.362,-0.290]",1.892e-65,***,Monounsaturated Fatty Acids
IDL-TG%,"-0.333 [-0.369,-0.297]",4.084e-68,***,Triglycerides to Total-Lipids in IDL percentage
PC,"-0.337 [-0.373,-0.302]",1.482e-71,***,Phosphatidylcholines
M-HDL-TG,"-0.343 [-0.376,-0.310]",6.910e-88,***,Triglycerides in Medium HDL
SFA,"-0.344 [-0.379,-0.308]",5.489e-74,***,Saturated Fatty Acids
L-HDL-TG,"-0.348 [-0.381,-0.316]",8.153e-93,***,Triglycerides in Large HDL
HDL-TG,"-0.350 [-0.383,-0.316]",1.606e-89,***,Triglycerides in HDL
L-HDL-PL%,"-0.364 [-0.404,-0.324]",8.978e-66,***,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-TG,"-0.415 [-0.450,-0.379]",2.951e-110,***,Triglycerides in Medium LDL
IDL-TG,"-0.420 [-0.454,-0.386]",8.729e-125,***,Triglycerides in IDL
MUFA%,"-0.449 [-0.487,-0.411]",7.990e-115,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
LDL-TG,"-0.452 [-0.487,-0.417]",2.188e-136,***,Triglycerides in LDL
M-LDL-TG%,"-0.453 [-0.488,-0.419]",1.579e-141,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-TG,"-0.490 [-0.524,-0.456]",1.067e-165,***,Triglycerides in Large LDL
L-LDL-TG%,"-0.495 [-0.531,-0.459]",1.025e-154,***,Triglycerides to Total-Lipids in Large LDL percentage
Omega-6/Omega-3,"-0.496 [-0.531,-0.462]",3.474e-169,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
SFA%,"-0.566 [-0.601,-0.530]",2.279e-207,***,Saturated Fatty Acids to Total-Fatty Acids percentage
