Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
DHA%,"1.241 [1.225,1.258]",7.727e-206,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
PUFA/MUFA,"1.232 [1.214,1.249]",1.480e-173,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
PUFA%,"1.211 [1.193,1.229]",1.589e-139,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Unsaturation,"1.205 [1.189,1.222]",2.043e-154,***,Degree of Unsaturation
Omega-3%,"1.176 [1.161,1.191]",1.772e-130,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
DHA,"1.174 [1.159,1.189]",1.224e-125,***,Docosahexaenoic Acid
L-HDL-C%,"1.157 [1.139,1.176]",2.294e-66,***,Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-CE%,"1.152 [1.134,1.171]",1.127e-62,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-HDL-FC%,"1.143 [1.127,1.161]",3.618e-65,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-CE,"1.143 [1.128,1.158]",1.114e-83,***,Cholesteryl Esters in Large HDL
L-HDL-C,"1.142 [1.127,1.157]",3.743e-82,***,Cholesterol in Large HDL
HDL-size,"1.138 [1.123,1.153]",4.672e-75,***,Average Diameter for HDL Particles
L-HDL-L,"1.137 [1.122,1.153]",2.871e-73,***,Total-Lipids in Large HDL
M-HDL-C%,"1.131 [1.115,1.147]",3.974e-63,***,Cholesterol to Total-Lipids in Medium HDL percentage
XL-HDL-CE,"1.130 [1.116,1.144]",6.242e-77,***,Cholesteryl Esters in Very Large HDL
L-HDL-P,"1.129 [1.115,1.144]",2.208e-72,***,Concentration of Large HDL Particles
L-HDL-FC,"1.129 [1.114,1.143]",2.287e-71,***,Free Cholesterol in Large HDL
L-HDL-PL,"1.126 [1.112,1.141]",4.301e-65,***,Phospholipids in Large HDL
XL-HDL-C,"1.125 [1.111,1.139]",3.391e-72,***,Cholesterol in Very Large HDL
XL-HDL-L,"1.123 [1.109,1.137]",1.606e-68,***,Total-Lipids in Very Large HDL
