Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
DHA%,"0.187 [0.177,0.197]",3.085e-274,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
Omega-3%,"0.172 [0.162,0.182]",1.230e-261,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Unsaturation,"0.160 [0.150,0.170]",8.747e-202,***,Degree of Unsaturation
PUFA/MUFA,"0.138 [0.128,0.149]",1.007e-134,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
PUFA%,"0.124 [0.113,0.135]",7.061e-104,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
DHA,"0.120 [0.110,0.130]",1.392e-123,***,Docosahexaenoic Acid
Omega-3,"0.104 [0.095,0.114]",8.449e-96,***,Omega-3 Fatty Acids
Acetate,"0.087 [0.078,0.096]",1.309e-68,***,Acetate
S-LDL-PL%,"0.070 [0.061,0.080]",7.962e-46,***,Phospholipids to Total-Lipids in Small LDL percentage
XL-VLDL-FC%,"0.065 [0.056,0.074]",3.518e-39,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
XL-HDL-PL%,"0.063 [0.050,0.075]",6.849e-19,***,Phospholipids to Total-Lipids in Very Large HDL percentage
IDL-PL%,"0.060 [0.051,0.069]",2.150e-33,***,Phospholipids to Total-Lipids in IDL percentage
L-VLDL-CE%,"0.055 [0.046,0.065]",1.658e-23,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
L-HDL-FC%,"0.046 [0.034,0.058]",3.240e-08,***,Free Cholesterol to Total-Lipids in Large HDL percentage
XL-VLDL-C%,"0.044 [0.035,0.054]",8.947e-15,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
L-VLDL-C%,"0.044 [0.035,0.053]",2.085e-15,***,Cholesterol to Total-Lipids in Large VLDL percentage
XL-HDL-FC,"0.042 [0.033,0.051]",8.822e-15,***,Free Cholesterol in Very Large HDL
XXL-VLDL-FC%,"0.042 [0.033,0.051]",1.806e-13,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-FC%,"0.040 [0.031,0.050]",3.863e-10,***,Free Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-FC%,"0.037 [0.026,0.047]",9.047e-07,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XL-VLDL-CE%,"0.036 [0.026,0.045]",4.923e-08,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XL-HDL-PL,"0.035 [0.026,0.045]",5.759e-08,***,Phospholipids in Very Large HDL
XS-VLDL-PL%,"0.035 [0.025,0.044]",1.162e-06,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
Omega-6%,"0.034 [0.023,0.045]",2.036e-04,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
L-HDL-C%,"0.032 [0.021,0.044]",0.022,*,Cholesterol to Total-Lipids in Large HDL percentage
M-VLDL-FC%,"0.032 [0.022,0.042]",1.543e-04,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
XL-HDL-L,"0.032 [0.022,0.041]",1.562e-05,***,Total-Lipids in Very Large HDL
M-VLDL-C%,"0.031 [0.021,0.042]",0.001,**,Cholesterol to Total-Lipids in Medium VLDL percentage
HDL-size,"0.031 [0.021,0.042]",2.669e-04,***,Average Diameter for HDL Particles
M-LDL-FC%,"0.031 [0.020,0.041]",0.002,**,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-HDL-PL%,"0.030 [0.019,0.040]",0.014,*,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-C,"0.029 [0.019,0.038]",4.703e-04,***,Cholesterol in Very Large HDL
Albumin,"0.028 [0.019,0.038]",0.001,**,Albumin
S-HDL-FC%,"0.028 [0.018,0.037]",0.001,**,Free Cholesterol to Total-Lipids in Small HDL percentage
S-LDL-FC%,"0.028 [0.018,0.038]",0.018,*,Free Cholesterol to Total-Lipids in Small LDL percentage
Gln,"0.026 [0.017,0.035]",0.014,*,Glutamine
L-VLDL-TG%,"-0.024 [-0.033,-0.015]",0.011,*,Triglycerides to Total-Lipids in Large VLDL percentage
L-VLDL-PL%,"-0.024 [-0.033,-0.016]",0.005,**,Phospholipids to Total-Lipids in Large VLDL percentage
Tyr,"-0.025 [-0.034,-0.016]",0.021,*,Tyrosine
L-HDL-TG,"-0.027 [-0.036,-0.018]",0.002,**,Triglycerides in Large HDL
Leu,"-0.027 [-0.037,-0.017]",0.011,*,Leucine
M-LDL-CE%,"-0.027 [-0.037,-0.018]",0.001,**,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,"-0.027 [-0.038,-0.017]",0.023,*,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-C,"-0.028 [-0.038,-0.019]",3.597e-04,***,Cholesterol in Medium VLDL
IDL-C%,"-0.028 [-0.039,-0.018]",0.009,**,Cholesterol to Total-Lipids in IDL percentage
IDL-FC,"-0.029 [-0.038,-0.019]",7.214e-04,***,Free Cholesterol in IDL
S-VLDL-CE,"-0.030 [-0.039,-0.020]",3.812e-05,***,Cholesteryl Esters in Small VLDL
Acetone,"-0.030 [-0.039,-0.020]",1.481e-04,***,Acetone
TG/PG,"-0.030 [-0.041,-0.020]",0.007,**,Triglycerides to Phosphoglycerides ratio
XS-VLDL-TG,"-0.030 [-0.040,-0.021]",1.043e-04,***,Triglycerides in Very Small VLDL
IDL-PL,"-0.031 [-0.040,-0.021]",3.966e-05,***,Phospholipids in IDL
XL-HDL-TG,"-0.031 [-0.041,-0.022]",2.310e-05,***,Triglycerides in Very Large HDL
S-VLDL-C,"-0.032 [-0.041,-0.023]",1.405e-06,***,Cholesterol in Small VLDL
L-LDL-CE%,"-0.032 [-0.041,-0.023]",1.340e-06,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
IDL-P,"-0.033 [-0.042,-0.023]",5.297e-07,***,Concentration of IDL Particles
Phe,"-0.033 [-0.042,-0.023]",8.643e-07,***,Phenylalanine
L-HDL-PL%,"-0.033 [-0.044,-0.021]",0.003,**,Phospholipids to Total-Lipids in Large HDL percentage
M-VLDL-TG%,"-0.033 [-0.042,-0.023]",7.963e-06,***,Triglycerides to Total-Lipids in Medium VLDL percentage
VLDL-CE,"-0.034 [-0.043,-0.024]",1.545e-07,***,Cholesteryl Esters in VLDL
IDL-TG,"-0.035 [-0.045,-0.025]",1.546e-07,***,Triglycerides in IDL
L-LDL-P,"-0.035 [-0.044,-0.026]",2.102e-08,***,Concentration of Large LDL Particles
S-VLDL-FC,"-0.035 [-0.044,-0.026]",9.279e-09,***,Free Cholesterol in Small VLDL
L-VLDL-CE,"-0.036 [-0.045,-0.026]",8.213e-09,***,Cholesteryl Esters in Large VLDL
M-VLDL-FC,"-0.036 [-0.045,-0.027]",4.615e-09,***,Free Cholesterol in Medium VLDL
S-LDL-FC,"-0.036 [-0.045,-0.027]",3.272e-09,***,Free Cholesterol in Small LDL
S-LDL-P,"-0.037 [-0.046,-0.027]",1.880e-09,***,Concentration of Small LDL Particles
Acetoacetate,"-0.037 [-0.046,-0.028]",5.347e-10,***,Acetoacetate
S-LDL-PL,"-0.038 [-0.047,-0.028]",3.187e-10,***,Phospholipids in Small LDL
LDL-P,"-0.038 [-0.047,-0.029]",1.796e-10,***,Concentration of LDL Particles
VLDL-C,"-0.038 [-0.047,-0.029]",1.952e-10,***,VLDL Cholesterol
ApoB,"-0.039 [-0.048,-0.029]",8.831e-11,***,Apolipoprotein B
VLDL-P,"-0.039 [-0.048,-0.029]",8.599e-11,***,Concentration of VLDL Particles
S-VLDL-P,"-0.039 [-0.048,-0.029]",1.304e-10,***,Concentration of Small VLDL Particles
Pyruvate,"-0.039 [-0.048,-0.029]",6.547e-11,***,Pyruvate
S-VLDL-PL,"-0.039 [-0.048,-0.030]",3.235e-11,***,Phospholipids in Small VLDL
XL-HDL-C%,"-0.039 [-0.050,-0.028]",7.075e-07,***,Cholesterol to Total-Lipids in Very Large HDL percentage
IDL-L,"-0.041 [-0.051,-0.032]",1.286e-11,***,Total-Lipids in IDL
S-VLDL-L,"-0.042 [-0.051,-0.032]",5.589e-13,***,Total-Lipids in Small VLDL
IDL-C,"-0.042 [-0.051,-0.032]",3.930e-12,***,Cholesterol in IDL
M-LDL-P,"-0.042 [-0.051,-0.033]",1.822e-13,***,Concentration of Medium LDL Particles
M-VLDL-PL,"-0.043 [-0.052,-0.034]",2.011e-14,***,Phospholipids in Medium VLDL
Remnant-C,"-0.043 [-0.052,-0.034]",8.177e-14,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
VLDL-FC,"-0.043 [-0.052,-0.034]",3.829e-14,***,Free Cholesterol in VLDL
L-VLDL-C,"-0.043 [-0.053,-0.034]",8.196e-14,***,Cholesterol in Large VLDL
S-VLDL-TG,"-0.044 [-0.053,-0.034]",1.796e-13,***,Triglycerides in Small VLDL
XL-VLDL-TG%,"-0.044 [-0.053,-0.035]",1.681e-17,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-VLDL-P,"-0.044 [-0.054,-0.035]",1.154e-15,***,Concentration of Medium VLDL Particles
HDL-FC,"-0.045 [-0.055,-0.035]",2.123e-13,***,Free Cholesterol in HDL
IDL-CE,"-0.046 [-0.055,-0.036]",2.081e-15,***,Cholesteryl Esters in IDL
VLDL-PL,"-0.046 [-0.055,-0.037]",4.071e-16,***,Phospholipids in VLDL
PUFA,"-0.046 [-0.056,-0.036]",7.127e-15,***,Polyunsaturated Fatty Acids
XL-HDL-CE%,"-0.047 [-0.058,-0.036]",1.116e-12,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
XL-VLDL-FC,"-0.048 [-0.058,-0.038]",4.573e-16,***,Free Cholesterol in Very Large VLDL
3-Hydroxybutyrate,"-0.048 [-0.057,-0.039]",2.299e-21,***,3-Hydroxybutyrate
L-LDL-FC,"-0.048 [-0.058,-0.039]",1.653e-18,***,Free Cholesterol in Large LDL
XL-VLDL-CE,"-0.049 [-0.058,-0.039]",8.247e-19,***,Cholesteryl Esters in Very Large VLDL
LDL-FC,"-0.049 [-0.058,-0.040]",3.720e-19,***,Free Cholesterol in LDL
M-VLDL-L,"-0.049 [-0.058,-0.040]",2.905e-19,***,Total-Lipids in Medium VLDL
XL-VLDL-C,"-0.049 [-0.059,-0.039]",3.299e-18,***,Cholesterol in Very Large VLDL
S-LDL-C%,"-0.050 [-0.059,-0.040]",3.796e-19,***,Cholesterol to Total-Lipids in Small LDL percentage
