Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,"4.815 [4.610,5.021]",0.000e+00,***,Glycoprotein Acetyls
SFA,"4.788 [4.583,4.993]",0.000e+00,***,Saturated Fatty Acids
M-LDL-TG,"4.757 [4.552,4.961]",0.000e+00,***,Triglycerides in Medium LDL
LDL-TG,"4.703 [4.502,4.904]",0.000e+00,***,Triglycerides in LDL
MUFA,"4.695 [4.489,4.902]",0.000e+00,***,Monounsaturated Fatty Acids
S-LDL-TG,"4.601 [4.394,4.809]",0.000e+00,***,Triglycerides in Small LDL
L-LDL-TG,"4.593 [4.395,4.791]",0.000e+00,***,Triglycerides in Large LDL
XS-VLDL-TG,"4.529 [4.334,4.724]",0.000e+00,***,Triglycerides in Very Small VLDL
S-HDL-TG,"4.526 [4.329,4.723]",0.000e+00,***,Triglycerides in Small HDL
IDL-TG,"4.455 [4.261,4.650]",0.000e+00,***,Triglycerides in IDL
Total-FA,"4.327 [4.123,4.530]",0.000e+00,***,Total-Fatty Acids
HDL-TG,"4.271 [4.081,4.462]",0.000e+00,***,Triglycerides in HDL
XL-HDL-TG%,"4.242 [4.028,4.456]",0.000e+00,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-HDL-TG,"4.221 [4.032,4.410]",0.000e+00,***,Triglycerides in Medium HDL
XXL-VLDL-P,"4.127 [3.915,4.338]",0.000e+00,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-PL,"4.125 [3.915,4.335]",0.000e+00,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-FC,"4.097 [3.889,4.304]",0.000e+00,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
Total-TG,"4.078 [3.876,4.281]",0.000e+00,***,Total-Triglycerides
XXL-VLDL-C,"4.014 [3.808,4.220]",0.000e+00,***,Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,"3.960 [3.750,4.170]",1.211e-291,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
S-VLDL-TG,"3.958 [3.761,4.155]",0.000e+00,***,Triglycerides in Small VLDL
XXL-VLDL-CE,"3.903 [3.698,4.108]",3.467e-297,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,"3.877 [3.664,4.090]",1.059e-271,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XL-VLDL-TG,"3.873 [3.663,4.082]",4.109e-281,***,Triglycerides in Very Large VLDL
MUFA%,"3.840 [3.622,4.058]",1.744e-254,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-P,"3.827 [3.621,4.032]",1.070e-283,***,Concentration of Very Large VLDL Particles
VLDL-TG,"3.739 [3.536,3.942]",1.045e-277,***,Triglycerides in VLDL
XL-VLDL-L,"3.727 [3.522,3.932]",5.465e-271,***,Total-Lipids in Very Large VLDL
XL-VLDL-PL,"3.681 [3.477,3.884]",1.738e-267,***,Phospholipids in Very Large VLDL
L-HDL-TG%,"3.671 [3.453,3.889]",7.174e-233,***,Triglycerides to Total-Lipids in Large HDL percentage
S-LDL-TG%,"3.663 [3.461,3.865]",1.563e-270,***,Triglycerides to Total-Lipids in Small LDL percentage
Phosphoglyc,"3.588 [3.382,3.793]",5.825e-250,***,Phosphoglycerides
S-HDL-PL,"3.582 [3.391,3.773]",6.439e-290,***,Phospholipids in Small HDL
XL-VLDL-FC,"3.575 [3.373,3.776]",9.253e-258,***,Free Cholesterol in Very Large VLDL
XL-HDL-TG,"3.568 [3.375,3.762]",6.119e-279,***,Triglycerides in Very Large HDL
L-VLDL-P,"3.534 [3.331,3.736]",5.048e-249,***,Concentration of Large VLDL Particles
S-HDL-FC,"3.517 [3.324,3.710]",1.212e-272,***,Free Cholesterol in Small HDL
L-VLDL-PL,"3.500 [3.299,3.700]",1.956e-249,***,Phospholipids in Large VLDL
VLDL-L,"3.452 [3.255,3.649]",2.759e-251,***,Total-Lipids in VLDL
SFA%,"3.442 [3.236,3.648]",8.920e-229,***,Saturated Fatty Acids to Total-Fatty Acids percentage
L-VLDL-FC,"3.404 [3.204,3.603]",8.064e-238,***,Free Cholesterol in Large VLDL
S-HDL-L,"3.402 [3.212,3.591]",2.553e-263,***,Total-Lipids in Small HDL
L-HDL-PL%,"3.385 [3.154,3.616]",1.557e-175,***,Phospholipids to Total-Lipids in Large HDL percentage
VLDL-PL,"3.345 [3.151,3.540]",6.320e-243,***,Phospholipids in VLDL
S-VLDL-P,"3.344 [3.152,3.535]",2.486e-249,***,Concentration of Small VLDL Particles
L-LDL-TG%,"3.312 [3.104,3.520]",1.171e-207,***,Triglycerides to Total-Lipids in Large LDL percentage
S-VLDL-L,"3.301 [3.110,3.492]",1.972e-244,***,Total-Lipids in Small VLDL
