Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-CE%,"0.095 [0.090,0.100]",1.184e-276,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
M-HDL-C%,"0.078 [0.073,0.084]",2.829e-187,***,Cholesterol to Total-Lipids in Medium HDL percentage
PUFA/MUFA,"0.073 [0.068,0.079]",7.999e-162,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Omega-6%,"0.073 [0.068,0.078]",2.799e-153,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
PUFA%,"0.067 [0.061,0.072]",1.863e-124,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-CE%,"0.063 [0.058,0.069]",3.883e-93,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
S-HDL-CE%,"0.060 [0.055,0.065]",1.133e-133,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
M-LDL-FC%,"0.055 [0.050,0.060]",3.109e-92,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-C%,"0.052 [0.047,0.057]",6.803e-98,***,Cholesterol to Total-Lipids in Small HDL percentage
XXL-VLDL-FC%,"0.048 [0.044,0.052]",1.248e-100,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-PL%,"0.046 [0.041,0.050]",4.257e-90,***,Phospholipids to Total-Lipids in Small LDL percentage
L-VLDL-TG%,"0.045 [0.041,0.049]",4.745e-98,***,Triglycerides to Total-Lipids in Large VLDL percentage
S-LDL-FC%,"0.044 [0.039,0.049]",1.017e-61,***,Free Cholesterol to Total-Lipids in Small LDL percentage
L-HDL-C%,"0.044 [0.038,0.050]",1.528e-43,***,Cholesterol to Total-Lipids in Large HDL percentage
Albumin,"0.038 [0.033,0.042]",7.796e-54,***,Albumin
IDL-FC%,"0.034 [0.029,0.038]",1.459e-38,***,Free Cholesterol to Total-Lipids in IDL percentage
DHA%,"0.033 [0.028,0.038]",5.836e-35,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
XL-HDL-CE%,"0.031 [0.026,0.036]",1.008e-26,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Acetone,"0.031 [0.026,0.035]",3.033e-38,***,Acetone
Citrate,"0.029 [0.024,0.033]",1.049e-32,***,Citrate
Omega-6/Omega-3,"0.026 [0.022,0.031]",2.064e-24,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XS-VLDL-TG%,"0.026 [0.021,0.030]",8.626e-21,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,"0.025 [0.021,0.030]",8.439e-24,***,Triglycerides to Total-Lipids in Small VLDL percentage
3-Hydroxybutyrate,"0.025 [0.021,0.029]",6.741e-29,***,3-Hydroxybutyrate
M-VLDL-TG%,"0.023 [0.018,0.027]",3.492e-17,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,"0.023 [0.018,0.027]",1.863e-20,***,Phospholipids to Total-Lipids in Medium LDL percentage
L-LDL-FC%,"0.022 [0.017,0.027]",2.546e-12,***,Free Cholesterol to Total-Lipids in Large LDL percentage
L-HDL-CE,"0.020 [0.015,0.025]",1.059e-11,***,Cholesteryl Esters in Large HDL
HDL-size,"0.020 [0.015,0.025]",4.528e-11,***,Average Diameter for HDL Particles
XL-HDL-C%,"0.020 [0.015,0.025]",1.972e-08,***,Cholesterol to Total-Lipids in Very Large HDL percentage
XXL-VLDL-C%,"0.019 [0.015,0.024]",6.963e-14,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-PL%,"0.018 [0.014,0.022]",7.470e-11,***,Phospholipids to Total-Lipids in Large LDL percentage
XL-VLDL-CE%,"0.017 [0.012,0.021]",4.846e-08,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
L-HDL-C,"0.016 [0.011,0.021]",4.090e-06,***,Cholesterol in Large HDL
Unsaturation,"0.015 [0.011,0.020]",1.396e-04,***,Degree of Unsaturation
Gly,"0.015 [0.011,0.019]",3.071e-08,***,Glycine
XL-VLDL-C%,"0.013 [0.008,0.017]",0.002,**,Cholesterol to Total-Lipids in Very Large VLDL percentage
