Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Non-HDL-C,"0.794 [0.792,0.797]",0.000e+00,***,Total-Cholesterol Minus HDL-C
Remnant-C,"0.792 [0.790,0.794]",0.000e+00,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
ApoB,"0.786 [0.784,0.788]",0.000e+00,***,Apolipoprotein B
IDL-L,"0.779 [0.777,0.782]",0.000e+00,***,Total-Lipids in IDL
Clinical LDL-C,"0.778 [0.776,0.780]",0.000e+00,***,Clinical LDL Cholesterol
Total-FC,"0.776 [0.773,0.779]",0.000e+00,***,Total-Free Cholesterol
IDL-PL,"0.773 [0.770,0.775]",0.000e+00,***,Phospholipids in IDL
LDL-P,"0.772 [0.770,0.774]",0.000e+00,***,Concentration of LDL Particles
M-VLDL-C,"0.771 [0.769,0.773]",0.000e+00,***,Cholesterol in Medium VLDL
LDL-L,"0.768 [0.766,0.770]",0.000e+00,***,Total-Lipids in LDL
L-LDL-L,"0.768 [0.765,0.770]",0.000e+00,***,Total-Lipids in Large LDL
LDL-PL,"0.766 [0.764,0.768]",0.000e+00,***,Phospholipids in LDL
M-VLDL-CE,"0.766 [0.764,0.768]",0.000e+00,***,Cholesteryl Esters in Medium VLDL
L-LDL-PL,"0.765 [0.763,0.768]",0.000e+00,***,Phospholipids in Large LDL
S-LDL-L,"0.765 [0.763,0.768]",0.000e+00,***,Total-Lipids in Small LDL
LDL-C,"0.765 [0.763,0.767]",0.000e+00,***,LDL Cholesterol
S-LDL-C,"0.762 [0.760,0.764]",0.000e+00,***,Cholesterol in Small LDL
S-LDL-CE,"0.762 [0.759,0.764]",0.000e+00,***,Cholesteryl Esters in Small LDL
L-LDL-C,"0.761 [0.758,0.763]",0.000e+00,***,Cholesterol in Large LDL
IDL-C,"0.760 [0.758,0.763]",0.000e+00,***,Cholesterol in IDL
L-LDL-P,"0.760 [0.758,0.762]",0.000e+00,***,Concentration of Large LDL Particles
LDL-CE,"0.760 [0.757,0.762]",0.000e+00,***,Cholesteryl Esters in LDL
Total-C,"0.759 [0.756,0.762]",0.000e+00,***,Total-Cholesterol
S-LDL-P,"0.756 [0.753,0.758]",0.000e+00,***,Concentration of Small LDL Particles
L-LDL-FC,"0.753 [0.750,0.755]",0.000e+00,***,Free Cholesterol in Large LDL
L-LDL-CE,"0.752 [0.749,0.754]",0.000e+00,***,Cholesteryl Esters in Large LDL
IDL-FC,"0.751 [0.749,0.754]",0.000e+00,***,Free Cholesterol in IDL
LDL-FC,"0.750 [0.748,0.753]",0.000e+00,***,Free Cholesterol in LDL
IDL-CE,"0.749 [0.746,0.752]",0.000e+00,***,Cholesteryl Esters in IDL
IDL-P,"0.748 [0.746,0.750]",0.000e+00,***,Concentration of IDL Particles
S-LDL-PL,"0.747 [0.745,0.749]",0.000e+00,***,Phospholipids in Small LDL
M-LDL-C,"0.744 [0.742,0.747]",0.000e+00,***,Cholesterol in Medium LDL
M-LDL-L,"0.744 [0.742,0.747]",0.000e+00,***,Total-Lipids in Medium LDL
S-VLDL-FC,"0.742 [0.740,0.745]",0.000e+00,***,Free Cholesterol in Small VLDL
Total-CE,"0.742 [0.739,0.745]",0.000e+00,***,Total-Esterified Cholesterol
M-VLDL-FC,"0.740 [0.737,0.742]",0.000e+00,***,Free Cholesterol in Medium VLDL
M-LDL-P,"0.739 [0.737,0.742]",0.000e+00,***,Concentration of Medium LDL Particles
M-LDL-CE,"0.738 [0.735,0.740]",0.000e+00,***,Cholesteryl Esters in Medium LDL
M-LDL-PL,"0.736 [0.733,0.738]",0.000e+00,***,Phospholipids in Medium LDL
VLDL-CE,"0.734 [0.731,0.736]",0.000e+00,***,Cholesteryl Esters in VLDL
M-LDL-FC,"0.727 [0.725,0.730]",0.000e+00,***,Free Cholesterol in Medium LDL
XS-VLDL-C,"0.721 [0.719,0.724]",0.000e+00,***,Cholesterol in Very Small VLDL
XS-VLDL-CE,"0.720 [0.717,0.723]",0.000e+00,***,Cholesteryl Esters in Very Small VLDL
M-VLDL-PL,"0.717 [0.714,0.720]",0.000e+00,***,Phospholipids in Medium VLDL
S-VLDL-C,"0.714 [0.711,0.716]",0.000e+00,***,Cholesterol in Small VLDL
VLDL-C,"0.710 [0.707,0.713]",0.000e+00,***,VLDL Cholesterol
S-LDL-FC,"0.706 [0.704,0.709]",0.000e+00,***,Free Cholesterol in Small LDL
M-VLDL-P,"0.702 [0.699,0.705]",0.000e+00,***,Concentration of Medium VLDL Particles
Total-L,"0.701 [0.698,0.704]",0.000e+00,***,Total-Lipids in Lipoprotein Particles
S-VLDL-PL,"0.701 [0.698,0.703]",0.000e+00,***,Phospholipids in Small VLDL
XS-VLDL-FC,"0.695 [0.692,0.697]",0.000e+00,***,Free Cholesterol in Very Small VLDL
XS-VLDL-P,"0.689 [0.687,0.692]",0.000e+00,***,Concentration of Very Small VLDL Particles
S-VLDL-CE,"0.688 [0.685,0.691]",0.000e+00,***,Cholesteryl Esters in Small VLDL
ApoB/ApoA1,"0.676 [0.673,0.679]",0.000e+00,***,Apolipoprotein B to Apolipoprotein A1 ratio
XS-VLDL-L,"0.673 [0.670,0.676]",0.000e+00,***,Total-Lipids in Very Small VLDL
VLDL-P,"0.659 [0.656,0.663]",0.000e+00,***,Concentration of VLDL Particles
VLDL-FC,"0.658 [0.655,0.661]",0.000e+00,***,Free Cholesterol in VLDL
M-VLDL-L,"0.657 [0.654,0.661]",0.000e+00,***,Total-Lipids in Medium VLDL
XS-VLDL-PL,"0.643 [0.640,0.647]",0.000e+00,***,Phospholipids in Very Small VLDL
SM,"0.617 [0.613,0.621]",0.000e+00,***,Sphingomyelins
VLDL-PL,"0.614 [0.611,0.618]",0.000e+00,***,Phospholipids in VLDL
XL-VLDL-CE,"0.611 [0.607,0.614]",0.000e+00,***,Cholesteryl Esters in Very Large VLDL
Omega-6,"0.610 [0.606,0.613]",0.000e+00,***,Omega-6 Fatty Acids
S-VLDL-L,"0.605 [0.602,0.609]",0.000e+00,***,Total-Lipids in Small VLDL
LA,"0.600 [0.596,0.604]",0.000e+00,***,Linoleic Acid
PUFA,"0.599 [0.595,0.603]",0.000e+00,***,Polyunsaturated Fatty Acids
Total-PL,"0.599 [0.595,0.604]",0.000e+00,***,Total-Phospholipids in Lipoprotein Particles
L-VLDL-CE,"0.597 [0.594,0.601]",0.000e+00,***,Cholesteryl Esters in Large VLDL
S-VLDL-P,"0.583 [0.579,0.587]",0.000e+00,***,Concentration of Small VLDL Particles
Total-FA,"0.554 [0.550,0.558]",0.000e+00,***,Total-Fatty Acids
L-VLDL-C,"0.553 [0.549,0.557]",0.000e+00,***,Cholesterol in Large VLDL
XL-VLDL-C,"0.552 [0.548,0.556]",0.000e+00,***,Cholesterol in Very Large VLDL
VLDL-L,"0.551 [0.546,0.555]",0.000e+00,***,Total-Lipids in VLDL
M-VLDL-PL%,"0.538 [0.534,0.543]",0.000e+00,***,Phospholipids to Total-Lipids in Medium VLDL percentage
SFA,"0.519 [0.514,0.523]",0.000e+00,***,Saturated Fatty Acids
L-VLDL-FC,"0.494 [0.490,0.499]",0.000e+00,***,Free Cholesterol in Large VLDL
Cholines,"0.492 [0.487,0.497]",0.000e+00,***,Total-Cholines
M-VLDL-FC%,"0.492 [0.487,0.497]",0.000e+00,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
S-VLDL-C%,"0.481 [0.476,0.485]",0.000e+00,***,Cholesterol to Total-Lipids in Small VLDL percentage
XL-VLDL-FC,"0.467 [0.462,0.471]",0.000e+00,***,Free Cholesterol in Very Large VLDL
L-LDL-TG,"0.465 [0.460,0.469]",0.000e+00,***,Triglycerides in Large LDL
XS-VLDL-FC%,"0.463 [0.458,0.468]",0.000e+00,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
LDL-TG,"0.463 [0.458,0.467]",0.000e+00,***,Triglycerides in LDL
S-VLDL-FC%,"0.461 [0.456,0.466]",0.000e+00,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
M-LDL-TG,"0.452 [0.447,0.457]",0.000e+00,***,Triglycerides in Medium LDL
MUFA,"0.450 [0.446,0.455]",0.000e+00,***,Monounsaturated Fatty Acids
S-VLDL-CE%,"0.450 [0.446,0.454]",0.000e+00,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
Phosphoglyc,"0.447 [0.442,0.452]",0.000e+00,***,Phosphoglycerides
L-VLDL-PL,"0.447 [0.442,0.451]",0.000e+00,***,Phospholipids in Large VLDL
L-VLDL-P,"0.446 [0.442,0.451]",0.000e+00,***,Concentration of Large VLDL Particles
L-VLDL-L,"0.445 [0.440,0.449]",0.000e+00,***,Total-Lipids in Large VLDL
PC,"0.437 [0.432,0.442]",0.000e+00,***,Phosphatidylcholines
S-LDL-C%,"0.434 [0.430,0.439]",0.000e+00,***,Cholesterol to Total-Lipids in Small LDL percentage
M-VLDL-TG,"0.434 [0.430,0.439]",0.000e+00,***,Triglycerides in Medium VLDL
XL-VLDL-PL,"0.434 [0.429,0.439]",0.000e+00,***,Phospholipids in Very Large VLDL
S-VLDL-PL%,"0.431 [0.426,0.435]",0.000e+00,***,Phospholipids to Total-Lipids in Small VLDL percentage
L-HDL-FC%,"0.427 [0.421,0.434]",0.000e+00,***,Free Cholesterol to Total-Lipids in Large HDL percentage
IDL-TG,"0.418 [0.413,0.422]",0.000e+00,***,Triglycerides in IDL
XS-VLDL-C%,"0.409 [0.404,0.414]",0.000e+00,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
M-VLDL-C%,"0.407 [0.402,0.413]",0.000e+00,***,Cholesterol to Total-Lipids in Medium VLDL percentage
S-LDL-TG,"0.407 [0.402,0.412]",0.000e+00,***,Triglycerides in Small LDL
L-LDL-C%,"0.406 [0.401,0.412]",0.000e+00,***,Cholesterol to Total-Lipids in Large LDL percentage
XL-VLDL-PL%,"0.403 [0.399,0.407]",0.000e+00,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
XL-VLDL-P,"0.399 [0.394,0.404]",0.000e+00,***,Concentration of Very Large VLDL Particles
XL-VLDL-L,"0.394 [0.389,0.399]",0.000e+00,***,Total-Lipids in Very Large VLDL
S-HDL-FC%,"0.390 [0.386,0.395]",0.000e+00,***,Free Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-C%,"0.388 [0.383,0.393]",0.000e+00,***,Cholesterol to Total-Lipids in Medium LDL percentage
XS-VLDL-CE%,"0.383 [0.378,0.389]",0.000e+00,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
