Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
SFA%,"0.082 [0.058,0.106]",2.577e-06,***,Saturated Fatty Acids to Total-Fatty Acids percentage
MUFA%,"0.080 [0.055,0.104]",5.513e-05,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-TG,"0.064 [0.042,0.086]",0.002,**,Triglycerides in Very Large HDL
Total-TG,"0.063 [0.040,0.086]",0.017,*,Total-Triglycerides
HDL-TG,"0.060 [0.039,0.082]",0.010,**,Triglycerides in HDL
L-HDL-TG,"0.058 [0.037,0.079]",0.019,*,Triglycerides in Large HDL
M-HDL-TG,"0.057 [0.036,0.079]",0.037,*,Triglycerides in Medium HDL
XL-VLDL-C%,"-0.064 [-0.086,-0.042]",0.002,**,Cholesterol to Total-Lipids in Very Large VLDL percentage
M-HDL-CE%,"-0.066 [-0.090,-0.042]",0.025,*,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
S-HDL-C%,"-0.067 [-0.090,-0.045]",0.001,**,Cholesterol to Total-Lipids in Small HDL percentage
IDL-FC%,"-0.068 [-0.091,-0.045]",0.001,**,Free Cholesterol to Total-Lipids in IDL percentage
XL-VLDL-CE%,"-0.069 [-0.091,-0.046]",2.939e-04,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
S-HDL-CE%,"-0.069 [-0.092,-0.047]",1.843e-04,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
Omega-6%,"-0.090 [-0.116,-0.065]",6.472e-07,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,"-0.097 [-0.123,-0.072]",7.730e-09,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Unsaturation,"-0.098 [-0.122,-0.074]",1.784e-10,***,Degree of Unsaturation
PUFA%,"-0.108 [-0.134,-0.082]",5.515e-11,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
