Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
PUFA/MUFA,"8.344 [7.456,9.232]",4.458e-70,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
L-HDL-CE%,"8.150 [7.145,9.154]",2.199e-51,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-HDL-C%,"8.013 [7.010,9.016]",1.093e-49,***,Cholesterol to Total-Lipids in Large HDL percentage
PUFA%,"7.992 [7.083,8.901]",6.500e-61,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6%,"7.361 [6.467,8.256]",6.073e-53,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-HDL-C%,"6.826 [5.958,7.695]",5.177e-48,***,Cholesterol to Total-Lipids in Medium HDL percentage
M-LDL-FC%,"6.788 [5.919,7.658]",2.743e-47,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-HDL-CE%,"6.605 [5.747,7.462]",5.334e-46,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
L-LDL-FC%,"6.062 [5.211,6.913]",7.413e-39,***,Free Cholesterol to Total-Lipids in Large LDL percentage
M-VLDL-CE%,"6.056 [5.158,6.954]",1.953e-34,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
XL-VLDL-CE%,"5.812 [5.029,6.595]",1.922e-42,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XL-VLDL-C%,"5.794 [5.020,6.568]",2.862e-43,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
M-VLDL-C%,"5.754 [4.888,6.619]",2.337e-33,***,Cholesterol to Total-Lipids in Medium VLDL percentage
S-LDL-FC%,"5.298 [4.468,6.128]",1.797e-30,***,Free Cholesterol to Total-Lipids in Small LDL percentage
L-HDL-CE,"5.288 [4.477,6.100]",5.976e-32,***,Cholesteryl Esters in Large HDL
XS-VLDL-C%,"5.250 [4.370,6.131]",3.949e-26,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,"5.213 [4.325,6.100]",2.856e-25,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Unsaturation,"5.188 [4.348,6.027]",2.531e-28,***,Degree of Unsaturation
L-HDL-C,"5.171 [4.355,5.986]",5.203e-30,***,Cholesterol in Large HDL
LA%,"5.160 [4.293,6.028]",5.465e-26,***,Linoleic Acid to Total-Fatty Acids percentage
HDL-size,"4.961 [4.134,5.787]",1.586e-26,***,Average Diameter for HDL Particles
L-VLDL-CE%,"4.944 [4.146,5.743]",1.808e-28,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XL-HDL-CE,"4.936 [4.166,5.706]",9.349e-31,***,Cholesteryl Esters in Very Large HDL
S-VLDL-FC%,"4.861 [4.043,5.679]",6.530e-26,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
XL-HDL-C,"4.816 [4.052,5.579]",1.189e-29,***,Cholesterol in Very Large HDL
