Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"0.027 [0.026,0.029]",1.825e-214,***,Creatinine
S-LDL-PL%,"0.010 [0.009,0.012]",1.047e-48,***,Phospholipids to Total-Lipids in Small LDL percentage
SFA%,"0.010 [0.009,0.012]",3.082e-38,***,Saturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-FC,"0.009 [0.008,0.010]",7.456e-37,***,Free Cholesterol in Very Large HDL
L-HDL-TG%,"0.009 [0.007,0.010]",4.757e-23,***,Triglycerides to Total-Lipids in Large HDL percentage
S-HDL-FC%,"0.009 [0.007,0.010]",1.234e-29,***,Free Cholesterol to Total-Lipids in Small HDL percentage
XL-HDL-PL%,"0.008 [0.006,0.010]",5.090e-14,***,Phospholipids to Total-Lipids in Very Large HDL percentage
Gly,"0.008 [0.007,0.009]",4.212e-31,***,Glycine
M-HDL-TG%,"0.008 [0.006,0.009]",3.022e-21,***,Triglycerides to Total-Lipids in Medium HDL percentage
M-HDL-PL%,"0.008 [0.006,0.009]",1.247e-16,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-TG%,"0.007 [0.006,0.009]",8.950e-20,***,Triglycerides to Total-Lipids in Small HDL percentage
PUFA/MUFA,"0.007 [0.006,0.009]",1.339e-13,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Gln,"0.007 [0.006,0.008]",9.284e-19,***,Glutamine
M-LDL-TG%,"0.007 [0.005,0.008]",3.202e-16,***,Triglycerides to Total-Lipids in Medium LDL percentage
XL-HDL-PL,"0.007 [0.005,0.008]",2.604e-17,***,Phospholipids in Very Large HDL
L-HDL-FC%,"0.007 [0.005,0.008]",4.243e-08,***,Free Cholesterol to Total-Lipids in Large HDL percentage
L-LDL-TG%,"0.006 [0.005,0.008]",1.317e-12,***,Triglycerides to Total-Lipids in Large LDL percentage
XXL-VLDL-TG%,"0.006 [0.005,0.008]",8.344e-17,***,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-L,"0.006 [0.005,0.008]",1.490e-13,***,Total-Lipids in Very Large HDL
XL-HDL-P,"0.006 [0.005,0.007]",1.042e-12,***,Concentration of Very Large HDL Particles
HDL-size,"0.006 [0.004,0.007]",7.919e-09,***,Average Diameter for HDL Particles
Acetate,"0.006 [0.004,0.007]",2.092e-10,***,Acetate
L-HDL-TG,"0.005 [0.004,0.007]",2.391e-10,***,Triglycerides in Large HDL
XL-HDL-TG,"0.005 [0.004,0.007]",9.684e-09,***,Triglycerides in Very Large HDL
XL-HDL-C,"0.005 [0.004,0.006]",9.395e-08,***,Cholesterol in Very Large HDL
TG/PG,"0.005 [0.003,0.006]",1.400e-04,***,Triglycerides to Phosphoglycerides ratio
S-VLDL-TG%,"0.005 [0.003,0.006]",6.829e-07,***,Triglycerides to Total-Lipids in Small VLDL percentage
IDL-TG%,"0.005 [0.003,0.006]",5.517e-05,***,Triglycerides to Total-Lipids in IDL percentage
IDL-PL%,"0.004 [0.003,0.006]",4.594e-06,***,Phospholipids to Total-Lipids in IDL percentage
Leu,"0.004 [0.003,0.006]",5.163e-04,***,Leucine
Val,"0.004 [0.003,0.006]",7.192e-04,***,Valine
LA%,"0.004 [0.002,0.006]",0.050,*,Linoleic Acid to Total-Fatty Acids percentage
Total-BCAA,"0.004 [0.002,0.005]",0.012,*,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XL-HDL-CE,"0.004 [0.002,0.005]",0.015,*,Cholesteryl Esters in Very Large HDL
S-HDL-PL%,"0.004 [0.002,0.005]",0.032,*,Phospholipids to Total-Lipids in Small HDL percentage
Citrate,"0.004 [0.002,0.005]",0.020,*,Citrate
L-VLDL-TG%,"0.003 [0.002,0.005]",0.015,*,Triglycerides to Total-Lipids in Large VLDL percentage
XS-VLDL-CE,"-0.004 [-0.005,-0.002]",0.042,*,Cholesteryl Esters in Very Small VLDL
M-VLDL-TG,"-0.004 [-0.005,-0.002]",0.017,*,Triglycerides in Medium VLDL
XL-VLDL-CE%,"-0.004 [-0.005,-0.002]",0.008,**,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
L-VLDL-C,"-0.004 [-0.005,-0.003]",0.004,**,Cholesterol in Large VLDL
IDL-FC%,"-0.004 [-0.005,-0.003]",0.015,*,Free Cholesterol to Total-Lipids in IDL percentage
XL-VLDL-C,"-0.004 [-0.005,-0.003]",0.003,**,Cholesterol in Very Large VLDL
VLDL-size,"-0.004 [-0.006,-0.003]",0.011,*,Average Diameter for VLDL Particles
XXL-VLDL-PL%,"-0.004 [-0.005,-0.003]",3.370e-06,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
VLDL-L,"-0.004 [-0.006,-0.003]",0.001,**,Total-Lipids in VLDL
IDL-CE%,"-0.004 [-0.006,-0.003]",0.003,**,Cholesteryl Esters to Total-Lipids in IDL percentage
S-LDL-P,"-0.004 [-0.006,-0.003]",1.000e-04,***,Concentration of Small LDL Particles
S-VLDL-P,"-0.004 [-0.006,-0.003]",7.374e-05,***,Concentration of Small VLDL Particles
M-LDL-C%,"-0.004 [-0.006,-0.003]",1.715e-04,***,Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-P,"-0.004 [-0.006,-0.003]",4.286e-05,***,Concentration of VLDL Particles
L-HDL-PL%,"-0.004 [-0.006,-0.003]",0.024,*,Phospholipids to Total-Lipids in Large HDL percentage
L-VLDL-CE,"-0.004 [-0.006,-0.003]",1.911e-05,***,Cholesteryl Esters in Large VLDL
VLDL-PL,"-0.005 [-0.006,-0.003]",2.353e-05,***,Phospholipids in VLDL
XXL-VLDL-CE,"-0.005 [-0.006,-0.003]",7.734e-05,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
M-HDL-FC%,"-0.005 [-0.007,-0.003]",3.113e-04,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
