Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,"0.044 [0.040,0.049]",4.732e-87,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,"0.040 [0.036,0.044]",2.064e-68,***,Phospholipids to Total-Lipids in Medium HDL percentage
L-LDL-TG%,"0.039 [0.035,0.043]",4.023e-72,***,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-PL%,"0.039 [0.034,0.043]",1.358e-58,***,Phospholipids to Total-Lipids in Large HDL percentage
IDL-TG%,"0.036 [0.032,0.040]",3.268e-61,***,Triglycerides to Total-Lipids in IDL percentage
SFA%,"0.035 [0.031,0.040]",1.894e-58,***,Saturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-TG%,"0.032 [0.028,0.036]",4.071e-52,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-TG%,"0.031 [0.027,0.035]",2.172e-47,***,Triglycerides to Total-Lipids in Small LDL percentage
XS-VLDL-TG%,"0.031 [0.026,0.035]",6.384e-42,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-HDL-TG%,"0.030 [0.026,0.035]",1.304e-37,***,Triglycerides to Total-Lipids in Large HDL percentage
TG/PG,"0.029 [0.025,0.034]",1.773e-35,***,Triglycerides to Phosphoglycerides ratio
GlycA,"0.029 [0.025,0.033]",6.528e-39,***,Glycoprotein Acetyls
XL-HDL-TG%,"0.029 [0.025,0.033]",7.077e-36,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-HDL-TG%,"0.029 [0.025,0.033]",1.162e-39,***,Triglycerides to Total-Lipids in Small HDL percentage
S-HDL-TG,"0.028 [0.024,0.032]",1.397e-39,***,Triglycerides in Small HDL
M-HDL-TG%,"0.028 [0.024,0.032]",6.387e-36,***,Triglycerides to Total-Lipids in Medium HDL percentage
XXL-VLDL-TG,"0.026 [0.022,0.030]",8.508e-31,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,"0.026 [0.022,0.030]",9.963e-31,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
