Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
LA%,"0.281 [0.243,0.319]",2.298e-41,***,Linoleic Acid to Total-Fatty Acids percentage
Omega-6%,"0.263 [0.224,0.302]",7.030e-34,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,"0.222 [0.183,0.261]",4.106e-23,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
PUFA%,"0.196 [0.156,0.236]",1.485e-16,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6/Omega-3,"0.188 [0.152,0.224]",2.469e-19,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
L-HDL-C%,"0.187 [0.143,0.230]",6.068e-12,***,Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-CE%,"0.186 [0.143,0.229]",4.351e-12,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-LDL-FC%,"0.174 [0.135,0.212]",1.484e-13,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-FC%,"0.163 [0.126,0.200]",3.119e-12,***,Free Cholesterol to Total-Lipids in Large LDL percentage
S-LDL-FC%,"0.143 [0.107,0.180]",3.485e-09,***,Free Cholesterol to Total-Lipids in Small LDL percentage
M-HDL-CE%,"0.130 [0.093,0.168]",1.770e-06,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
M-HDL-C%,"0.127 [0.089,0.165]",1.254e-05,***,Cholesterol to Total-Lipids in Medium HDL percentage
XS-VLDL-CE%,"0.125 [0.086,0.164]",1.093e-04,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
HDL-size,"0.123 [0.085,0.160]",2.522e-05,***,Average Diameter for HDL Particles
XL-HDL-PL%,"0.121 [0.078,0.165]",0.012,*,Phospholipids to Total-Lipids in Very Large HDL percentage
XS-VLDL-C%,"0.119 [0.080,0.158]",5.148e-04,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
S-LDL-PL%,"0.116 [0.082,0.150]",2.894e-06,***,Phospholipids to Total-Lipids in Small LDL percentage
XL-HDL-FC,"0.115 [0.082,0.148]",2.646e-06,***,Free Cholesterol in Very Large HDL
XL-HDL-C,"0.111 [0.076,0.146]",7.561e-05,***,Cholesterol in Very Large HDL
XL-HDL-PL,"0.109 [0.074,0.143]",2.020e-04,***,Phospholipids in Very Large HDL
M-VLDL-CE%,"0.108 [0.068,0.148]",0.023,*,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
XL-HDL-L,"0.108 [0.073,0.143]",3.482e-04,***,Total-Lipids in Very Large HDL
XL-HDL-CE,"0.107 [0.073,0.142]",3.676e-04,***,Cholesteryl Esters in Very Large HDL
IDL-C%,"0.105 [0.068,0.141]",0.006,**,Cholesterol to Total-Lipids in IDL percentage
XL-HDL-P,"0.094 [0.060,0.128]",0.018,*,Concentration of Very Large HDL Particles
Gly,"0.089 [0.059,0.119]",0.001,**,Glycine
M-LDL-P,"-0.089 [-0.123,-0.056]",0.048,*,Concentration of Medium LDL Particles
S-LDL-P,"-0.091 [-0.124,-0.057]",0.026,*,Concentration of Small LDL Particles
L-LDL-C,"-0.094 [-0.128,-0.059]",0.025,*,Cholesterol in Large LDL
XS-VLDL-C,"-0.094 [-0.128,-0.061]",0.011,*,Cholesterol in Very Small VLDL
L-LDL-PL,"-0.095 [-0.129,-0.061]",0.009,**,Phospholipids in Large LDL
S-LDL-C,"-0.099 [-0.133,-0.065]",0.002,**,Cholesterol in Small LDL
LDL-C,"-0.101 [-0.135,-0.066]",0.002,**,LDL Cholesterol
M-LDL-CE%,"-0.101 [-0.135,-0.067]",0.002,**,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
LDL-PL,"-0.101 [-0.135,-0.067]",0.001,**,Phospholipids in LDL
Total-CE,"-0.103 [-0.139,-0.067]",0.005,**,Total-Esterified Cholesterol
S-LDL-L,"-0.103 [-0.137,-0.069]",5.668e-04,***,Total-Lipids in Small LDL
L-LDL-CE,"-0.103 [-0.138,-0.069]",8.598e-04,***,Cholesteryl Esters in Large LDL
L-LDL-L,"-0.103 [-0.138,-0.069]",0.001,**,Total-Lipids in Large LDL
LDL-P,"-0.104 [-0.138,-0.071]",2.461e-04,***,Concentration of LDL Particles
Total-C,"-0.106 [-0.142,-0.070]",0.002,**,Total-Cholesterol
ApoB,"-0.106 [-0.140,-0.072]",1.570e-04,***,Apolipoprotein B
Non-HDL-C,"-0.108 [-0.142,-0.073]",2.155e-04,***,Total-Cholesterol Minus HDL-C
HDL-P,"-0.109 [-0.144,-0.074]",3.158e-04,***,Concentration of HDL Particles
L-LDL-P,"-0.109 [-0.143,-0.076]",3.525e-05,***,Concentration of Large LDL Particles
LDL-L,"-0.109 [-0.144,-0.075]",1.055e-04,***,Total-Lipids in LDL
Total-FC,"-0.110 [-0.145,-0.075]",2.122e-04,***,Total-Free Cholesterol
M-HDL-TG%,"-0.110 [-0.145,-0.074]",3.077e-04,***,Triglycerides to Total-Lipids in Medium HDL percentage
Remnant-C,"-0.111 [-0.145,-0.076]",5.719e-05,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
S-HDL-TG%,"-0.111 [-0.147,-0.076]",1.664e-04,***,Triglycerides to Total-Lipids in Small HDL percentage
LDL-CE,"-0.112 [-0.147,-0.078]",2.969e-05,***,Cholesteryl Esters in LDL
M-HDL-PL,"-0.113 [-0.148,-0.077]",1.650e-04,***,Phospholipids in Medium HDL
M-LDL-C,"-0.114 [-0.148,-0.080]",1.095e-05,***,Cholesterol in Medium LDL
XS-VLDL-TG%,"-0.114 [-0.151,-0.078]",2.568e-04,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-FC,"-0.115 [-0.148,-0.082]",2.977e-06,***,Free Cholesterol in Medium VLDL
M-LDL-PL,"-0.116 [-0.149,-0.082]",3.371e-06,***,Phospholipids in Medium LDL
