Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"0.265 [0.249,0.280]",7.299e-242,***,Creatinine
XL-HDL-PL%,"0.139 [0.123,0.155]",1.467e-60,***,Phospholipids to Total-Lipids in Very Large HDL percentage
XL-HDL-FC,"0.124 [0.112,0.136]",4.359e-88,***,Free Cholesterol in Very Large HDL
S-LDL-PL%,"0.124 [0.112,0.136]",6.195e-85,***,Phospholipids to Total-Lipids in Small LDL percentage
XL-HDL-PL,"0.114 [0.102,0.127]",1.794e-67,***,Phospholipids in Very Large HDL
HDL-size,"0.111 [0.098,0.124]",9.343e-55,***,Average Diameter for HDL Particles
XL-HDL-L,"0.106 [0.094,0.119]",5.335e-57,***,Total-Lipids in Very Large HDL
S-HDL-FC%,"0.099 [0.087,0.111]",3.788e-50,***,Free Cholesterol to Total-Lipids in Small HDL percentage
XL-HDL-P,"0.099 [0.086,0.111]",5.239e-51,***,Concentration of Very Large HDL Particles
L-HDL-FC%,"0.097 [0.082,0.113]",1.006e-27,***,Free Cholesterol to Total-Lipids in Large HDL percentage
SFA%,"0.096 [0.083,0.109]",1.310e-40,***,Saturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-C,"0.090 [0.078,0.102]",7.831e-41,***,Cholesterol in Very Large HDL
Acetate,"0.088 [0.076,0.100]",3.357e-39,***,Acetate
M-LDL-TG%,"0.087 [0.074,0.100]",1.440e-35,***,Triglycerides to Total-Lipids in Medium LDL percentage
Gln,"0.086 [0.074,0.099]",3.774e-37,***,Glutamine
Gly,"0.084 [0.073,0.095]",4.155e-44,***,Glycine
PUFA/MUFA,"0.082 [0.068,0.096]",1.347e-24,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
S-HDL-PL%,"0.081 [0.068,0.093]",6.646e-31,***,Phospholipids to Total-Lipids in Small HDL percentage
XL-HDL-CE,"0.079 [0.066,0.091]",1.008e-29,***,Cholesteryl Esters in Very Large HDL
L-HDL-TG,"0.077 [0.065,0.089]",8.186e-31,***,Triglycerides in Large HDL
L-LDL-TG%,"0.076 [0.063,0.089]",1.508e-23,***,Triglycerides to Total-Lipids in Large LDL percentage
XL-HDL-TG,"0.064 [0.051,0.076]",1.436e-18,***,Triglycerides in Very Large HDL
XXL-VLDL-TG%,"0.063 [0.052,0.075]",2.044e-21,***,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-HDL-PL%,"0.062 [0.048,0.076]",8.022e-13,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-HDL-TG%,"0.062 [0.049,0.075]",4.494e-16,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-HDL-TG%,"0.062 [0.048,0.076]",8.958e-13,***,Triglycerides to Total-Lipids in Large HDL percentage
IDL-PL%,"0.057 [0.046,0.069]",7.941e-16,***,Phospholipids to Total-Lipids in IDL percentage
S-HDL-TG%,"0.057 [0.044,0.070]",3.325e-13,***,Triglycerides to Total-Lipids in Small HDL percentage
S-VLDL-TG%,"0.057 [0.045,0.069]",3.284e-14,***,Triglycerides to Total-Lipids in Small VLDL percentage
IDL-TG%,"0.053 [0.039,0.066]",2.109e-09,***,Triglycerides to Total-Lipids in IDL percentage
L-HDL-FC,"0.051 [0.038,0.064]",1.108e-09,***,Free Cholesterol in Large HDL
LA%,"0.047 [0.034,0.061]",3.725e-06,***,Linoleic Acid to Total-Fatty Acids percentage
Leu,"0.047 [0.034,0.060]",1.046e-07,***,Leucine
S-LDL-TG%,"0.047 [0.034,0.060]",2.578e-07,***,Triglycerides to Total-Lipids in Small LDL percentage
Citrate,"0.047 [0.034,0.059]",1.829e-08,***,Citrate
Total-BCAA,"0.042 [0.030,0.055]",1.286e-05,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
L-VLDL-TG%,"0.042 [0.030,0.053]",1.245e-07,***,Triglycerides to Total-Lipids in Large VLDL percentage
L-HDL-P,"0.041 [0.028,0.053]",9.141e-05,***,Concentration of Large HDL Particles
Val,"0.039 [0.026,0.051]",5.997e-04,***,Valine
L-HDL-C,"0.038 [0.025,0.051]",0.004,**,Cholesterol in Large HDL
L-HDL-L,"0.036 [0.022,0.049]",0.040,*,Total-Lipids in Large HDL
His,"0.035 [0.023,0.047]",0.004,**,Histidine
L-HDL-CE,"0.035 [0.022,0.048]",0.050,*,Cholesteryl Esters in Large HDL
Ile,"0.034 [0.022,0.047]",0.016,*,Isoleucine
L-LDL-PL%,"-0.032 [-0.043,-0.020]",0.031,*,Phospholipids to Total-Lipids in Large LDL percentage
XS-VLDL-PL,"-0.033 [-0.045,-0.020]",0.033,*,Phospholipids in Very Small VLDL
XL-VLDL-CE%,"-0.034 [-0.047,-0.022]",0.021,*,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
L-VLDL-C%,"-0.035 [-0.047,-0.023]",0.004,**,Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-PL%,"-0.036 [-0.047,-0.025]",6.900e-05,***,Phospholipids to Total-Lipids in Large VLDL percentage
