Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG,"1.946 [1.870,2.023]",0.000e+00,***,Triglycerides in Medium LDL
LDL-TG,"1.892 [1.817,1.967]",0.000e+00,***,Triglycerides in LDL
XL-HDL-TG%,"1.872 [1.792,1.952]",0.000e+00,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-LDL-TG,"1.848 [1.770,1.925]",0.000e+00,***,Triglycerides in Small LDL
L-LDL-TG,"1.834 [1.759,1.908]",0.000e+00,***,Triglycerides in Large LDL
S-HDL-TG,"1.780 [1.707,1.854]",0.000e+00,***,Triglycerides in Small HDL
XS-VLDL-TG,"1.767 [1.694,1.840]",0.000e+00,***,Triglycerides in Very Small VLDL
L-HDL-TG%,"1.721 [1.640,1.802]",0.000e+00,***,Triglycerides to Total-Lipids in Large HDL percentage
IDL-TG,"1.719 [1.646,1.792]",0.000e+00,***,Triglycerides in IDL
XL-VLDL-TG,"1.669 [1.590,1.747]",0.000e+00,***,Triglycerides in Very Large VLDL
Total-TG,"1.661 [1.585,1.737]",0.000e+00,***,Total-Triglycerides
XL-VLDL-P,"1.643 [1.567,1.720]",0.000e+00,***,Concentration of Very Large VLDL Particles
TG/PG,"1.639 [1.557,1.721]",0.000e+00,***,Triglycerides to Phosphoglycerides ratio
XXL-VLDL-P,"1.626 [1.547,1.705]",0.000e+00,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
L-HDL-PL%,"1.609 [1.523,1.696]",3.478e-286,***,Phospholipids to Total-Lipids in Large HDL percentage
XL-VLDL-L,"1.599 [1.522,1.675]",0.000e+00,***,Total-Lipids in Very Large VLDL
S-VLDL-TG,"1.592 [1.518,1.666]",0.000e+00,***,Triglycerides in Small VLDL
XXL-VLDL-PL,"1.589 [1.510,1.667]",0.000e+00,***,Phospholipids in Chylomicrons and Extremely Large VLDL
SFA,"1.575 [1.498,1.652]",0.000e+00,***,Saturated Fatty Acids
XL-VLDL-PL,"1.569 [1.493,1.645]",0.000e+00,***,Phospholipids in Very Large VLDL
VLDL-TG,"1.564 [1.488,1.640]",0.000e+00,***,Triglycerides in VLDL
XXL-VLDL-L,"1.553 [1.474,1.631]",0.000e+00,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,"1.551 [1.472,1.631]",0.000e+00,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-FC,"1.547 [1.470,1.625]",0.000e+00,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
L-VLDL-P,"1.536 [1.460,1.611]",0.000e+00,***,Concentration of Large VLDL Particles
S-HDL-TG%,"1.532 [1.458,1.607]",0.000e+00,***,Triglycerides to Total-Lipids in Small HDL percentage
MUFA,"1.528 [1.450,1.605]",0.000e+00,***,Monounsaturated Fatty Acids
L-VLDL-PL,"1.522 [1.447,1.597]",0.000e+00,***,Phospholipids in Large VLDL
XL-VLDL-FC,"1.510 [1.434,1.585]",0.000e+00,***,Free Cholesterol in Very Large VLDL
XXL-VLDL-C,"1.504 [1.427,1.581]",0.000e+00,***,Cholesterol in Chylomicrons and Extremely Large VLDL
L-VLDL-FC,"1.488 [1.414,1.563]",0.000e+00,***,Free Cholesterol in Large VLDL
XXL-VLDL-CE,"1.451 [1.374,1.528]",2.969e-293,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
M-HDL-TG%,"1.445 [1.371,1.519]",0.000e+00,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-VLDL-L,"1.427 [1.352,1.502]",2.714e-298,***,Total-Lipids in Large VLDL
VLDL-L,"1.423 [1.350,1.497]",0.000e+00,***,Total-Lipids in VLDL
L-VLDL-TG,"1.419 [1.343,1.496]",3.635e-283,***,Triglycerides in Large VLDL
HDL-TG,"1.415 [1.344,1.487]",0.000e+00,***,Triglycerides in HDL
M-HDL-PL%,"1.404 [1.322,1.486]",9.261e-240,***,Phospholipids to Total-Lipids in Medium HDL percentage
IDL-TG%,"1.397 [1.320,1.475]",5.138e-265,***,Triglycerides to Total-Lipids in IDL percentage
S-VLDL-P,"1.394 [1.322,1.465]",0.000e+00,***,Concentration of Small VLDL Particles
L-LDL-TG%,"1.392 [1.314,1.470]",4.040e-263,***,Triglycerides to Total-Lipids in Large LDL percentage
M-VLDL-TG,"1.390 [1.315,1.464]",5.748e-287,***,Triglycerides in Medium VLDL
Total-FA,"1.371 [1.295,1.447]",4.161e-264,***,Total-Fatty Acids
VLDL-PL,"1.370 [1.297,1.442]",8.553e-292,***,Phospholipids in VLDL
XL-VLDL-C,"1.361 [1.287,1.435]",2.070e-280,***,Cholesterol in Very Large VLDL
S-VLDL-L,"1.358 [1.286,1.429]",1.850e-296,***,Total-Lipids in Small VLDL
S-LDL-TG%,"1.346 [1.271,1.422]",7.000e-261,***,Triglycerides to Total-Lipids in Small LDL percentage
MUFA%,"1.340 [1.258,1.421]",1.150e-220,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-TG,"1.337 [1.266,1.407]",1.081e-292,***,Triglycerides in Medium HDL
L-VLDL-C,"1.315 [1.243,1.388]",1.909e-269,***,Cholesterol in Large VLDL
SFA%,"1.306 [1.229,1.383]",1.237e-235,***,Saturated Fatty Acids to Total-Fatty Acids percentage
VLDL-P,"1.297 [1.225,1.368]",1.072e-271,***,Concentration of VLDL Particles
XS-VLDL-TG%,"1.282 [1.204,1.359]",7.538e-224,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
VLDL-FC,"1.253 [1.182,1.325]",1.273e-249,***,Free Cholesterol in VLDL
GlycA,"1.198 [1.121,1.276]",2.885e-196,***,Glycoprotein Acetyls
XL-VLDL-CE,"1.195 [1.122,1.267]",3.571e-224,***,Cholesteryl Esters in Very Large VLDL
VLDL-size,"1.185 [1.106,1.263]",3.397e-187,***,Average Diameter for VLDL Particles
XL-HDL-TG,"1.181 [1.108,1.253]",3.849e-217,***,Triglycerides in Very Large HDL
M-LDL-TG%,"1.156 [1.082,1.231]",2.370e-197,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-VLDL-CE,"1.131 [1.060,1.202]",3.872e-208,***,Cholesteryl Esters in Large VLDL
XS-VLDL-PL,"1.117 [1.047,1.188]",4.287e-203,***,Phospholipids in Very Small VLDL
M-VLDL-L,"1.105 [1.033,1.177]",1.430e-192,***,Total-Lipids in Medium VLDL
S-VLDL-PL,"1.098 [1.027,1.169]",1.223e-197,***,Phospholipids in Small VLDL
S-VLDL-CE,"1.086 [1.016,1.155]",1.932e-198,***,Cholesteryl Esters in Small VLDL
XS-VLDL-L,"1.051 [0.980,1.123]",1.261e-176,***,Total-Lipids in Very Small VLDL
XS-VLDL-P,"1.050 [0.980,1.121]",3.842e-181,***,Concentration of Very Small VLDL Particles
VLDL-C,"1.041 [0.970,1.112]",3.164e-175,***,VLDL Cholesterol
S-VLDL-C,"1.012 [0.942,1.082]",1.131e-170,***,Cholesterol in Small VLDL
M-VLDL-P,"0.993 [0.922,1.064]",4.490e-159,***,Concentration of Medium VLDL Particles
Total-L,"0.992 [0.917,1.068]",6.714e-141,***,Total-Lipids in Lipoprotein Particles
XL-HDL-FC%,"0.976 [0.887,1.065]",4.592e-96,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Val,"0.976 [0.901,1.050]",8.955e-140,***,Valine
M-VLDL-PL,"0.964 [0.893,1.035]",5.434e-150,***,Phospholipids in Medium VLDL
S-HDL-FC,"0.964 [0.891,1.036]",2.190e-144,***,Free Cholesterol in Small HDL
L-VLDL-PL%,"0.949 [0.884,1.015]",2.518e-171,***,Phospholipids to Total-Lipids in Large VLDL percentage
XS-VLDL-FC,"0.944 [0.873,1.015]",2.062e-144,***,Free Cholesterol in Very Small VLDL
M-LDL-CE,"0.939 [0.867,1.011]",7.269e-138,***,Cholesteryl Esters in Medium LDL
S-HDL-L,"0.898 [0.827,0.969]",3.706e-129,***,Total-Lipids in Small HDL
Omega-3,"0.896 [0.822,0.969]",3.918e-120,***,Omega-3 Fatty Acids
M-LDL-P,"0.894 [0.823,0.966]",9.546e-127,***,Concentration of Medium LDL Particles
S-HDL-PL,"0.891 [0.820,0.963]",5.349e-126,***,Phospholipids in Small HDL
VLDL-CE,"0.887 [0.817,0.958]",2.607e-128,***,Cholesteryl Esters in VLDL
S-LDL-P,"0.883 [0.812,0.954]",2.960e-125,***,Concentration of Small LDL Particles
M-LDL-L,"0.873 [0.801,0.945]",1.449e-119,***,Total-Lipids in Medium LDL
S-VLDL-FC,"0.871 [0.801,0.941]",3.003e-124,***,Free Cholesterol in Small VLDL
Sc-ala,"0.870 [0.798,0.941]",1.135e-119,***,Spectrometer-corrected alanine
S-LDL-CE,"0.864 [0.792,0.936]",1.142e-116,***,Cholesteryl Esters in Small LDL
Phosphoglyc,"0.842 [0.765,0.919]",4.403e-96,***,Phosphoglycerides
M-VLDL-FC,"0.825 [0.754,0.895]",1.721e-110,***,Free Cholesterol in Medium VLDL
M-VLDL-TG%,"0.821 [0.746,0.895]",4.800e-98,***,Triglycerides to Total-Lipids in Medium VLDL percentage
Glu-lactate,"0.820 [0.745,0.894]",1.773e-98,***,Glucose-lactate
M-LDL-C,"0.805 [0.733,0.876]",2.777e-101,***,Cholesterol in Medium LDL
Total-PL,"0.804 [0.727,0.881]",1.129e-87,***,Total-Phospholipids in Lipoprotein Particles
Total-BCAA,"0.802 [0.728,0.876]",1.236e-94,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-LDL-PL,"0.797 [0.726,0.869]",1.931e-101,***,Phospholipids in Medium LDL
S-LDL-L,"0.796 [0.725,0.868]",1.924e-99,***,Total-Lipids in Small LDL
PUFA,"0.792 [0.716,0.867]",3.911e-88,***,Polyunsaturated Fatty Acids
M-LDL-CE%,"0.792 [0.720,0.863]",1.447e-99,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Tyr,"0.765 [0.694,0.836]",2.396e-94,***,Tyrosine
ApoB,"0.741 [0.670,0.813]",2.307e-86,***,Apolipoprotein B
L-HDL-TG,"0.740 [0.670,0.811]",5.621e-89,***,Triglycerides in Large HDL
PC,"0.724 [0.647,0.801]",4.801e-70,***,Phosphatidylcholines
XL-VLDL-TG%,"0.724 [0.656,0.791]",9.376e-92,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
Remnant-C,"0.720 [0.648,0.793]",1.136e-78,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
LDL-P,"0.717 [0.646,0.788]",8.025e-82,***,Concentration of LDL Particles
S-VLDL-TG%,"0.715 [0.642,0.787]",2.083e-78,***,Triglycerides to Total-Lipids in Small VLDL percentage
Cholines,"0.709 [0.632,0.787]",1.386e-66,***,Total-Cholines
LDL-CE,"0.708 [0.636,0.781]",3.449e-76,***,Cholesteryl Esters in LDL
S-LDL-C,"0.707 [0.636,0.779]",2.852e-78,***,Cholesterol in Small LDL
S-LDL-CE%,"0.703 [0.631,0.774]",2.395e-77,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Ala,"0.698 [0.625,0.771]",1.353e-72,***,Alanine
LDL-L,"0.688 [0.616,0.761]",2.526e-71,***,Total-Lipids in LDL
Albumin,"0.684 [0.610,0.757]",6.628e-69,***,Albumin
S-HDL-P,"0.681 [0.611,0.751]",6.172e-75,***,Concentration of Small HDL Particles
ApoB/ApoA1,"0.665 [0.592,0.738]",1.227e-65,***,Apolipoprotein B to Apolipoprotein A1 ratio
Non-HDL-C,"0.664 [0.591,0.737]",2.625e-65,***,Total-Cholesterol Minus HDL-C
S-LDL-PL,"0.661 [0.590,0.732]",8.223e-69,***,Phospholipids in Small LDL
Leu,"0.659 [0.584,0.733]",2.021e-61,***,Leucine
XS-VLDL-PL%,"0.638 [0.562,0.713]",3.741e-56,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
Omega-6,"0.635 [0.560,0.710]",1.029e-56,***,Omega-6 Fatty Acids
LDL-PL,"0.624 [0.552,0.695]",5.724e-60,***,Phospholipids in LDL
XS-VLDL-C,"0.610 [0.538,0.682]",9.828e-57,***,Cholesterol in Very Small VLDL
Total-FC,"0.602 [0.527,0.676]",3.153e-51,***,Total-Free Cholesterol
LDL-C,"0.595 [0.522,0.668]",2.158e-52,***,LDL Cholesterol
L-LDL-L,"0.592 [0.519,0.665]",2.376e-51,***,Total-Lipids in Large LDL
L-LDL-CE,"0.587 [0.514,0.659]",5.476e-51,***,Cholesteryl Esters in Large LDL
L-LDL-P,"0.582 [0.511,0.653]",8.749e-53,***,Concentration of Large LDL Particles
S-HDL-C,"0.544 [0.473,0.614]",5.680e-46,***,Cholesterol in Small HDL
Glu,"0.533 [0.459,0.607]",1.724e-39,***,Glucose
DHA,"0.529 [0.453,0.604]",1.033e-37,***,Docosahexaenoic Acid
L-LDL-PL,"0.523 [0.451,0.594]",9.279e-41,***,Phospholipids in Large LDL
L-LDL-C,"0.494 [0.420,0.567]",1.446e-34,***,Cholesterol in Large LDL
M-VLDL-C,"0.491 [0.420,0.562]",1.516e-36,***,Cholesterol in Medium VLDL
IDL-P,"0.491 [0.421,0.561]",1.618e-37,***,Concentration of IDL Particles
LA,"0.478 [0.404,0.552]",3.750e-31,***,Linoleic Acid
Total-C,"0.475 [0.398,0.551]",6.795e-29,***,Total-Cholesterol
IDL-PL,"0.466 [0.393,0.539]",2.484e-30,***,Phospholipids in IDL
XS-VLDL-CE,"0.461 [0.389,0.533]",9.689e-31,***,Cholesteryl Esters in Very Small VLDL
XXL-VLDL-PL%,"0.446 [0.383,0.510]",9.273e-38,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-FC%,"0.436 [0.369,0.502]",8.348e-33,***,Free Cholesterol to Total-Lipids in Large VLDL percentage
Ile,"0.434 [0.361,0.507]",5.353e-26,***,Isoleucine
M-LDL-FC,"0.431 [0.360,0.502]",4.090e-27,***,Free Cholesterol in Medium LDL
Clinical LDL-C,"0.431 [0.358,0.504]",1.634e-25,***,Clinical LDL Cholesterol
Total-CE,"0.422 [0.346,0.498]",4.828e-22,***,Total-Esterified Cholesterol
Lactate,"0.421 [0.350,0.492]",9.784e-26,***,Lactate
IDL-L,"0.418 [0.343,0.492]",1.020e-22,***,Total-Lipids in IDL
SM,"0.392 [0.316,0.468]",1.051e-18,***,Sphingomyelins
S-HDL-CE,"0.383 [0.313,0.453]",1.571e-21,***,Cholesteryl Esters in Small HDL
Phe,"0.350 [0.279,0.421]",8.022e-17,***,Phenylalanine
XXL-VLDL-TG%,"0.346 [0.278,0.414]",3.815e-18,***,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-3%,"0.325 [0.250,0.399]",3.540e-12,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-PL%,"0.298 [0.232,0.363]",1.058e-13,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
LDL-FC,"0.289 [0.217,0.361]",1.156e-09,***,Free Cholesterol in LDL
Total-P,"0.288 [0.214,0.363]",6.253e-09,***,Total-Concentration of Lipoprotein Particles
IDL-FC,"0.281 [0.208,0.354]",1.304e-08,***,Free Cholesterol in IDL
S-LDL-FC,"0.264 [0.194,0.335]",5.094e-08,***,Free Cholesterol in Small LDL
M-HDL-PL,"0.240 [0.165,0.315]",9.038e-05,***,Phospholipids in Medium HDL
L-LDL-FC,"0.238 [0.165,0.311]",3.335e-05,***,Free Cholesterol in Large LDL
IDL-C,"0.223 [0.148,0.297]",9.746e-04,***,Cholesterol in IDL
M-VLDL-CE,"0.219 [0.147,0.290]",4.626e-04,***,Cholesteryl Esters in Medium VLDL
IDL-CE,"0.208 [0.134,0.282]",0.008,**,Cholesteryl Esters in IDL
HDL-FC,"-0.212 [-0.288,-0.135]",0.014,*,Free Cholesterol in HDL
M-HDL-C,"-0.266 [-0.342,-0.190]",1.785e-06,***,Cholesterol in Medium HDL
Acetone,"-0.270 [-0.344,-0.197]",9.202e-08,***,Acetone
DHA%,"-0.286 [-0.365,-0.207]",3.452e-07,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
Acetate,"-0.311 [-0.383,-0.238]",9.178e-12,***,Acetate
M-HDL-CE,"-0.320 [-0.396,-0.244]",2.823e-11,***,Cholesteryl Esters in Medium HDL
S-LDL-C%,"-0.342 [-0.416,-0.269]",1.543e-14,***,Cholesterol to Total-Lipids in Small LDL percentage
S-VLDL-CE%,"-0.360 [-0.432,-0.288]",4.426e-17,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
M-VLDL-PL%,"-0.445 [-0.522,-0.369]",7.674e-25,***,Phospholipids to Total-Lipids in Medium VLDL percentage
M-HDL-FC%,"-0.455 [-0.542,-0.369]",1.579e-19,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
XXL-VLDL-CE%,"-0.460 [-0.528,-0.392]",2.954e-34,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-C%,"-0.469 [-0.541,-0.398]",9.413e-33,***,Cholesterol to Total-Lipids in Large VLDL percentage
Pyruvate,"-0.471 [-0.543,-0.400]",9.928e-33,***,Pyruvate
XS-VLDL-FC%,"-0.534 [-0.613,-0.454]",3.597e-34,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Gln,"-0.544 [-0.617,-0.471]",3.100e-43,***,Glutamine
L-LDL-PL%,"-0.551 [-0.620,-0.482]",5.449e-50,***,Phospholipids to Total-Lipids in Large LDL percentage
IDL-FC%,"-0.563 [-0.639,-0.486]",2.377e-41,***,Free Cholesterol to Total-Lipids in IDL percentage
Gly,"-0.576 [-0.641,-0.512]",2.548e-62,***,Glycine
M-LDL-C%,"-0.585 [-0.659,-0.511]",4.301e-49,***,Cholesterol to Total-Lipids in Medium LDL percentage
HDL-C,"-0.596 [-0.675,-0.517]",2.223e-44,***,HDL Cholesterol
XL-HDL-P,"-0.598 [-0.669,-0.526]",1.160e-54,***,Concentration of Very Large HDL Particles
L-HDL-FC%,"-0.606 [-0.700,-0.513]",1.195e-31,***,Free Cholesterol to Total-Lipids in Large HDL percentage
XXL-VLDL-C%,"-0.628 [-0.699,-0.558]",5.532e-63,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-CE%,"-0.636 [-0.718,-0.554]",9.357e-47,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
S-VLDL-C%,"-0.647 [-0.722,-0.573]",2.161e-59,***,Cholesterol to Total-Lipids in Small VLDL percentage
XXL-VLDL-FC%,"-0.674 [-0.745,-0.602]",3.824e-71,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-VLDL-FC%,"-0.681 [-0.760,-0.603]",3.872e-60,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
HDL-CE,"-0.689 [-0.767,-0.610]",4.038e-61,***,Cholesteryl Esters in HDL
XL-HDL-FC,"-0.704 [-0.773,-0.634]",6.130e-82,***,Free Cholesterol in Very Large HDL
XL-VLDL-FC%,"-0.708 [-0.778,-0.638]",6.820e-82,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
L-HDL-PL,"-0.719 [-0.797,-0.642]",2.691e-69,***,Phospholipids in Large HDL
M-LDL-PL%,"-0.731 [-0.801,-0.662]",7.078e-89,***,Phospholipids to Total-Lipids in Medium LDL percentage
Omega-6/Omega-3,"-0.745 [-0.820,-0.670]",4.351e-79,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
S-LDL-PL%,"-0.758 [-0.828,-0.687]",1.695e-92,***,Phospholipids to Total-Lipids in Small LDL percentage
L-HDL-FC,"-0.766 [-0.841,-0.691]",1.194e-83,***,Free Cholesterol in Large HDL
LDL-size,"-0.778 [-0.855,-0.701]",6.715e-82,***,Average Diameter for LDL Particles
L-HDL-P,"-0.782 [-0.857,-0.708]",5.419e-88,***,Concentration of Large HDL Particles
XL-HDL-L,"-0.808 [-0.881,-0.735]",1.026e-98,***,Total-Lipids in Very Large HDL
XL-HDL-PL,"-0.821 [-0.894,-0.748]",6.068e-103,***,Phospholipids in Very Large HDL
Unsaturation,"-0.823 [-0.902,-0.744]",1.886e-87,***,Degree of Unsaturation
L-VLDL-CE%,"-0.828 [-0.903,-0.753]",3.401e-98,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XL-HDL-C,"-0.868 [-0.940,-0.795]",2.363e-116,***,Cholesterol in Very Large HDL
L-HDL-L,"-0.871 [-0.949,-0.792]",1.057e-98,***,Total-Lipids in Large HDL
XL-HDL-CE,"-0.894 [-0.967,-0.821]",9.320e-122,***,Cholesteryl Esters in Very Large HDL
HDL-size,"-0.964 [-1.042,-0.886]",5.069e-124,***,Average Diameter for HDL Particles
S-VLDL-PL%,"-0.979 [-1.054,-0.904]",5.799e-139,***,Phospholipids to Total-Lipids in Small VLDL percentage
S-VLDL-FC%,"-0.988 [-1.064,-0.911]",2.828e-134,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
L-HDL-C,"-1.028 [-1.105,-0.951]",3.934e-145,***,Cholesterol in Large HDL
M-VLDL-C%,"-1.038 [-1.119,-0.957]",4.498e-133,***,Cholesterol to Total-Lipids in Medium VLDL percentage
XL-VLDL-C%,"-1.054 [-1.126,-0.981]",3.123e-173,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
IDL-CE%,"-1.059 [-1.135,-0.982]",1.761e-157,***,Cholesteryl Esters to Total-Lipids in IDL percentage
S-HDL-C%,"-1.065 [-1.139,-0.992]",1.959e-171,***,Cholesterol to Total-Lipids in Small HDL percentage
L-HDL-CE,"-1.069 [-1.145,-0.992]",7.610e-159,***,Cholesteryl Esters in Large HDL
S-HDL-CE%,"-1.090 [-1.163,-1.018]",2.498e-184,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
XL-VLDL-CE%,"-1.109 [-1.182,-1.036]",1.493e-188,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
L-LDL-C%,"-1.109 [-1.189,-1.029]",2.104e-155,***,Cholesterol to Total-Lipids in Large LDL percentage
IDL-C%,"-1.150 [-1.228,-1.072]",6.854e-178,***,Cholesterol to Total-Lipids in IDL percentage
M-VLDL-CE%,"-1.164 [-1.247,-1.080]",3.266e-157,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
