Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-C%,"1.423 [1.162,1.684]",2.966e-21,***,Cholesterol to Total-Lipids in Large HDL percentage
XS-VLDL-CE%,"1.378 [1.145,1.612]",1.754e-25,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-HDL-CE%,"1.357 [1.098,1.616]",2.481e-19,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XS-VLDL-C%,"1.329 [1.098,1.560]",5.252e-24,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-C%,"1.324 [1.102,1.545]",3.775e-26,***,Cholesterol to Total-Lipids in Large LDL percentage
IDL-C%,"1.284 [1.066,1.503]",2.483e-25,***,Cholesterol to Total-Lipids in IDL percentage
L-LDL-FC%,"1.229 [1.007,1.450]",4.909e-22,***,Free Cholesterol to Total-Lipids in Large LDL percentage
M-HDL-FC%,"1.218 [0.987,1.449]",1.280e-19,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
PUFA/MUFA,"1.186 [0.958,1.413]",4.710e-19,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-HDL-C%,"1.137 [0.918,1.357]",7.656e-19,***,Cholesterol to Total-Lipids in Medium HDL percentage
M-LDL-FC%,"1.107 [0.882,1.331]",1.000e-16,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
IDL-CE%,"1.103 [0.892,1.313]",2.342e-19,***,Cholesteryl Esters to Total-Lipids in IDL percentage
PUFA%,"1.055 [0.819,1.290]",3.977e-13,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-FC%,"1.023 [0.807,1.239]",3.608e-15,***,Free Cholesterol to Total-Lipids in Small LDL percentage
S-VLDL-FC%,"1.010 [0.800,1.221]",1.275e-15,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
L-HDL-FC%,"0.988 [0.723,1.253]",6.431e-08,***,Free Cholesterol to Total-Lipids in Large HDL percentage
M-VLDL-CE%,"0.969 [0.732,1.206]",2.650e-10,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-HDL-CE%,"0.969 [0.752,1.186]",5.185e-13,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
M-LDL-C%,"0.956 [0.755,1.157]",2.790e-15,***,Cholesterol to Total-Lipids in Medium LDL percentage
S-VLDL-PL%,"0.952 [0.748,1.156]",1.325e-14,***,Phospholipids to Total-Lipids in Small VLDL percentage
LA%,"0.951 [0.731,1.172]",6.387e-12,***,Linoleic Acid to Total-Fatty Acids percentage
L-HDL-CE,"0.933 [0.733,1.133]",1.466e-14,***,Cholesteryl Esters in Large HDL
L-HDL-C,"0.928 [0.726,1.129]",4.018e-14,***,Cholesterol in Large HDL
HDL-CE,"0.925 [0.717,1.132]",5.663e-13,***,Cholesteryl Esters in HDL
Omega-6%,"0.922 [0.691,1.153]",1.118e-09,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
HDL-C,"0.911 [0.703,1.120]",2.216e-12,***,HDL Cholesterol
M-VLDL-C%,"0.897 [0.671,1.123]",1.840e-09,***,Cholesterol to Total-Lipids in Medium VLDL percentage
L-HDL-L,"0.875 [0.668,1.081]",2.246e-11,***,Total-Lipids in Large HDL
XL-HDL-CE,"0.823 [0.634,1.011]",2.922e-12,***,Cholesteryl Esters in Very Large HDL
XL-HDL-CE%,"0.818 [0.588,1.049]",7.624e-07,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-HDL-P,"0.806 [0.613,1.000]",6.905e-11,***,Concentration of Large HDL Particles
L-HDL-FC,"0.802 [0.608,0.996]",1.365e-10,***,Free Cholesterol in Large HDL
S-HDL-C%,"0.799 [0.601,0.997]",6.115e-10,***,Cholesterol to Total-Lipids in Small HDL percentage
XL-HDL-C,"0.794 [0.606,0.981]",2.282e-11,***,Cholesterol in Very Large HDL
L-HDL-PL,"0.778 [0.577,0.980]",8.153e-09,***,Phospholipids in Large HDL
HDL-FC,"0.760 [0.560,0.960]",2.396e-08,***,Free Cholesterol in HDL
Unsaturation,"0.757 [0.542,0.972]",1.105e-06,***,Degree of Unsaturation
M-VLDL-FC%,"0.723 [0.509,0.938]",9.197e-06,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
IDL-C,"0.715 [0.513,0.917]",9.448e-07,***,Cholesterol in IDL
XL-HDL-L,"0.713 [0.525,0.902]",2.870e-08,***,Total-Lipids in Very Large HDL
IDL-CE,"0.709 [0.508,0.909]",9.600e-07,***,Cholesteryl Esters in IDL
HDL-size,"0.706 [0.504,0.909]",2.003e-06,***,Average Diameter for HDL Particles
IDL-FC%,"0.706 [0.496,0.917]",1.070e-05,***,Free Cholesterol to Total-Lipids in IDL percentage
Total-CE,"0.700 [0.493,0.907]",8.187e-06,***,Total-Esterified Cholesterol
HDL-L,"0.700 [0.491,0.909]",1.221e-05,***,Total-Lipids in HDL
XL-VLDL-CE%,"0.693 [0.498,0.887]",7.202e-07,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XL-HDL-P,"0.688 [0.504,0.872]",5.093e-08,***,Concentration of Very Large HDL Particles
L-LDL-FC,"0.680 [0.484,0.877]",2.919e-06,***,Free Cholesterol in Large LDL
XS-VLDL-FC%,"0.678 [0.458,0.898]",3.439e-04,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-LDL-C%,"0.672 [0.474,0.870]",6.716e-06,***,Cholesterol to Total-Lipids in Small LDL percentage
IDL-FC,"0.666 [0.467,0.865]",1.183e-05,***,Free Cholesterol in IDL
Total-C,"0.660 [0.453,0.867]",9.805e-05,***,Total-Cholesterol
M-HDL-C,"0.651 [0.448,0.853]",6.887e-05,***,Cholesterol in Medium HDL
XL-HDL-PL,"0.650 [0.463,0.837]",2.184e-06,***,Phospholipids in Very Large HDL
M-HDL-CE,"0.646 [0.444,0.848]",7.773e-05,***,Cholesteryl Esters in Medium HDL
LDL-FC,"0.640 [0.444,0.836]",3.727e-05,***,Free Cholesterol in LDL
XL-VLDL-C%,"0.635 [0.444,0.827]",1.988e-05,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
XL-HDL-FC,"0.628 [0.448,0.808]",1.959e-06,***,Free Cholesterol in Very Large HDL
S-HDL-CE%,"0.620 [0.426,0.814]",9.240e-05,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
ApoA1,"0.612 [0.408,0.815]",8.699e-04,***,Apolipoprotein A1
M-HDL-FC,"0.604 [0.405,0.803]",5.841e-04,***,Free Cholesterol in Medium HDL
SM,"0.601 [0.397,0.804]",0.002,**,Sphingomyelins
Total-P,"0.596 [0.398,0.793]",7.678e-04,***,Total-Concentration of Lipoprotein Particles
DHA%,"0.589 [0.378,0.800]",0.011,*,Docosahexaenoic Acid to Total-Fatty Acids percentage
IDL-L,"0.589 [0.386,0.791]",0.003,**,Total-Lipids in IDL
S-VLDL-C%,"0.586 [0.384,0.788]",0.003,**,Cholesterol to Total-Lipids in Small VLDL percentage
HDL-P,"0.579 [0.383,0.775]",0.002,**,Concentration of HDL Particles
HDL-PL,"0.573 [0.367,0.779]",0.011,*,Phospholipids in HDL
