Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,"0.011 [0.011,0.012]",2.765e-124,***,Phospholipids to Total-Lipids in Medium HDL percentage
L-LDL-TG%,"0.010 [0.010,0.011]",3.766e-115,***,Triglycerides to Total-Lipids in Large LDL percentage
MUFA%,"0.010 [0.009,0.011]",2.851e-97,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-TG%,"0.010 [0.009,0.010]",3.979e-101,***,Triglycerides to Total-Lipids in Small LDL percentage
M-LDL-TG%,"0.009 [0.009,0.010]",8.011e-103,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-TG%,"0.009 [0.008,0.010]",2.308e-96,***,Triglycerides to Total-Lipids in Small HDL percentage
IDL-TG%,"0.009 [0.008,0.010]",3.724e-87,***,Triglycerides to Total-Lipids in IDL percentage
M-HDL-TG%,"0.009 [0.008,0.010]",3.028e-93,***,Triglycerides to Total-Lipids in Medium HDL percentage
GlycA,"0.009 [0.008,0.009]",2.779e-76,***,Glycoprotein Acetyls
L-HDL-TG%,"0.008 [0.007,0.009]",1.702e-66,***,Triglycerides to Total-Lipids in Large HDL percentage
L-HDL-PL%,"0.008 [0.007,0.009]",1.896e-58,***,Phospholipids to Total-Lipids in Large HDL percentage
TG/PG,"0.008 [0.007,0.009]",6.098e-56,***,Triglycerides to Phosphoglycerides ratio
HDL-TG,"0.007 [0.006,0.008]",1.475e-60,***,Triglycerides in HDL
S-HDL-TG,"0.007 [0.006,0.008]",1.275e-54,***,Triglycerides in Small HDL
S-HDL-PL%,"0.007 [0.006,0.008]",2.356e-55,***,Phospholipids to Total-Lipids in Small HDL percentage
M-HDL-TG,"0.007 [0.006,0.008]",4.235e-59,***,Triglycerides in Medium HDL
XXL-VLDL-TG,"0.007 [0.006,0.008]",3.282e-45,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XS-VLDL-TG%,"0.007 [0.006,0.008]",7.500e-47,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-P,"0.007 [0.006,0.008]",1.264e-44,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
