Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-PL%,"0.601 [0.583,0.618]",0.000e+00,***,Phospholipids to Total-Lipids in Large HDL percentage
IDL-TG%,"0.596 [0.580,0.612]",0.000e+00,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,"0.588 [0.572,0.604]",0.000e+00,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,"0.566 [0.550,0.582]",0.000e+00,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,"0.502 [0.487,0.518]",0.000e+00,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,"0.481 [0.466,0.497]",0.000e+00,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,"0.461 [0.447,0.476]",0.000e+00,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-LDL-TG%,"0.433 [0.417,0.449]",0.000e+00,***,Triglycerides to Total-Lipids in Small LDL percentage
XS-VLDL-PL%,"0.329 [0.313,0.344]",0.000e+00,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,"0.328 [0.311,0.345]",1.728e-302,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-VLDL-TG%,"0.291 [0.277,0.305]",0.000e+00,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XL-HDL-TG%,"0.288 [0.271,0.304]",3.902e-242,***,Triglycerides to Total-Lipids in Very Large HDL percentage
MUFA%,"0.254 [0.237,0.271]",8.142e-182,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-TG%,"0.236 [0.219,0.253]",5.705e-157,***,Triglycerides to Total-Lipids in Large HDL percentage
GlycA,"0.219 [0.203,0.235]",2.103e-151,***,Glycoprotein Acetyls
XXL-VLDL-PL%,"0.206 [0.193,0.219]",5.734e-200,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-PL%,"0.205 [0.191,0.220]",7.676e-164,***,Phospholipids to Total-Lipids in IDL percentage
S-HDL-TG%,"0.202 [0.186,0.217]",1.168e-137,***,Triglycerides to Total-Lipids in Small HDL percentage
S-HDL-TG,"0.198 [0.183,0.214]",5.242e-134,***,Triglycerides in Small HDL
S-HDL-PL%,"0.187 [0.172,0.203]",1.209e-120,***,Phospholipids to Total-Lipids in Small HDL percentage
TG/PG,"0.186 [0.168,0.203]",1.231e-94,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-FC%,"0.181 [0.163,0.200]",1.598e-75,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-VLDL-TG%,"0.162 [0.148,0.176]",2.529e-110,***,Triglycerides to Total-Lipids in Large VLDL percentage
M-HDL-TG%,"0.159 [0.144,0.175]",4.811e-84,***,Triglycerides to Total-Lipids in Medium HDL percentage
Creatinine,"0.152 [0.134,0.171]",5.548e-51,***,Creatinine
M-HDL-TG,"0.152 [0.137,0.167]",1.514e-84,***,Triglycerides in Medium HDL
Omega-3%,"0.149 [0.133,0.164]",4.880e-73,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
HDL-TG,"0.130 [0.115,0.145]",1.546e-59,***,Triglycerides in HDL
XS-VLDL-TG,"0.121 [0.105,0.136]",2.658e-48,***,Triglycerides in Very Small VLDL
S-VLDL-TG,"0.116 [0.101,0.132]",1.076e-43,***,Triglycerides in Small VLDL
VLDL-size,"0.112 [0.095,0.128]",2.266e-35,***,Average Diameter for VLDL Particles
Glu-lactate,"0.108 [0.092,0.123]",3.013e-37,***,Glucose-lactate
XXL-VLDL-PL,"0.103 [0.087,0.120]",1.822e-29,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XL-VLDL-TG,"0.099 [0.082,0.115]",9.271e-27,***,Triglycerides in Very Large VLDL
