Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"0.071 [0.070,0.072]",0.000e+00,***,Creatinine
MUFA%,"0.028 [0.027,0.029]",0.000e+00,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
GlycA,"0.021 [0.020,0.022]",0.000e+00,***,Glycoprotein Acetyls
L-HDL-TG%,"0.020 [0.019,0.021]",0.000e+00,***,Triglycerides to Total-Lipids in Large HDL percentage
XS-VLDL-PL%,"0.020 [0.019,0.021]",0.000e+00,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
Citrate,"0.020 [0.019,0.021]",0.000e+00,***,Citrate
S-HDL-TG%,"0.019 [0.018,0.020]",0.000e+00,***,Triglycerides to Total-Lipids in Small HDL percentage
TG/PG,"0.018 [0.018,0.019]",0.000e+00,***,Triglycerides to Phosphoglycerides ratio
IDL-TG%,"0.018 [0.017,0.019]",0.000e+00,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,"0.018 [0.017,0.019]",0.000e+00,***,Triglycerides to Total-Lipids in Large LDL percentage
M-HDL-TG%,"0.017 [0.016,0.018]",0.000e+00,***,Triglycerides to Total-Lipids in Medium HDL percentage
Omega-6/Omega-3,"0.017 [0.016,0.018]",0.000e+00,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XL-HDL-TG%,"0.017 [0.016,0.018]",0.000e+00,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XL-HDL-FC%,"0.016 [0.015,0.017]",5.727e-226,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,"0.016 [0.015,0.017]",1.728e-256,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-TG%,"0.015 [0.014,0.015]",1.789e-265,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,"0.014 [0.013,0.015]",1.272e-237,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-VLDL-PL%,"0.014 [0.014,0.015]",0.000e+00,***,Phospholipids to Total-Lipids in Large VLDL percentage
S-LDL-TG%,"0.014 [0.013,0.015]",6.132e-239,***,Triglycerides to Total-Lipids in Small LDL percentage
XXL-VLDL-CE,"0.014 [0.013,0.014]",7.898e-216,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XXL-VLDL-C,"0.013 [0.012,0.014]",2.857e-202,***,Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-PL,"0.013 [0.012,0.014]",4.132e-181,***,Phospholipids in Chylomicrons and Extremely Large VLDL
S-HDL-TG,"0.013 [0.012,0.013]",8.632e-201,***,Triglycerides in Small HDL
S-LDL-TG,"0.012 [0.012,0.013]",2.021e-176,***,Triglycerides in Small LDL
XXL-VLDL-FC,"0.012 [0.012,0.013]",8.242e-177,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
M-LDL-TG,"0.012 [0.011,0.013]",5.773e-176,***,Triglycerides in Medium LDL
XS-VLDL-TG,"0.012 [0.011,0.013]",9.305e-188,***,Triglycerides in Very Small VLDL
XXL-VLDL-P,"0.012 [0.011,0.013]",1.853e-157,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
L-VLDL-PL,"0.012 [0.011,0.013]",1.632e-167,***,Phospholipids in Large VLDL
XL-VLDL-PL,"0.012 [0.011,0.013]",7.788e-162,***,Phospholipids in Very Large VLDL
XXL-VLDL-L,"0.012 [0.011,0.013]",1.761e-151,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XL-VLDL-P,"0.012 [0.011,0.012]",1.193e-157,***,Concentration of Very Large VLDL Particles
MUFA,"0.011 [0.011,0.012]",3.399e-151,***,Monounsaturated Fatty Acids
XL-VLDL-FC,"0.011 [0.011,0.012]",3.344e-159,***,Free Cholesterol in Very Large VLDL
S-VLDL-TG,"0.011 [0.011,0.012]",3.070e-164,***,Triglycerides in Small VLDL
XL-VLDL-L,"0.011 [0.010,0.012]",5.772e-148,***,Total-Lipids in Very Large VLDL
LDL-TG,"0.011 [0.010,0.012]",5.757e-152,***,Triglycerides in LDL
L-VLDL-FC,"0.011 [0.010,0.012]",2.128e-152,***,Free Cholesterol in Large VLDL
IDL-PL%,"0.011 [0.010,0.012]",5.411e-174,***,Phospholipids to Total-Lipids in IDL percentage
