Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,"0.342 [0.334,0.351]",0.000e+00,***,Glycoprotein Acetyls
Lactate,"0.300 [0.292,0.307]",0.000e+00,***,Lactate
MUFA%,"0.291 [0.282,0.300]",0.000e+00,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-TG%,"0.238 [0.229,0.246]",0.000e+00,***,Triglycerides to Total-Lipids in Large LDL percentage
S-LDL-TG%,"0.228 [0.220,0.237]",0.000e+00,***,Triglycerides to Total-Lipids in Small LDL percentage
IDL-TG%,"0.220 [0.211,0.229]",0.000e+00,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,"0.217 [0.209,0.225]",0.000e+00,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,"0.215 [0.206,0.225]",0.000e+00,***,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-TG%,"0.204 [0.195,0.213]",0.000e+00,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,"0.193 [0.183,0.202]",0.000e+00,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-VLDL-TG%,"0.189 [0.180,0.197]",0.000e+00,***,Triglycerides to Total-Lipids in Medium VLDL percentage
MUFA,"0.179 [0.170,0.187]",0.000e+00,***,Monounsaturated Fatty Acids
S-VLDL-TG%,"0.178 [0.170,0.186]",0.000e+00,***,Triglycerides to Total-Lipids in Small VLDL percentage
XXL-VLDL-PL,"0.174 [0.165,0.183]",0.000e+00,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,"0.170 [0.161,0.179]",2.745e-301,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
TG/PG,"0.168 [0.159,0.177]",2.584e-270,***,Triglycerides to Phosphoglycerides ratio
XXL-VLDL-P,"0.168 [0.159,0.177]",6.152e-289,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-FC,"0.166 [0.157,0.175]",6.520e-295,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,"0.165 [0.156,0.174]",3.895e-275,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-C,"0.163 [0.154,0.171]",9.121e-287,***,Cholesterol in Chylomicrons and Extremely Large VLDL
XL-VLDL-TG%,"0.162 [0.154,0.170]",0.000e+00,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-HDL-TG%,"0.161 [0.152,0.169]",4.722e-301,***,Triglycerides to Total-Lipids in Small HDL percentage
XS-VLDL-PL%,"0.157 [0.149,0.166]",1.509e-281,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-CE,"0.156 [0.148,0.165]",4.222e-267,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
S-HDL-TG,"0.155 [0.147,0.164]",1.469e-283,***,Triglycerides in Small HDL
3-Hydroxybutyrate,"0.152 [0.144,0.160]",0.000e+00,***,3-Hydroxybutyrate
