Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Leu,"0.022 [0.021,0.023]",0.000e+00,***,Leucine
Total-BCAA,"0.022 [0.021,0.023]",0.000e+00,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,"0.022 [0.021,0.023]",0.000e+00,***,Valine
Ile,"0.017 [0.016,0.018]",8.573e-263,***,Isoleucine
Tyr,"0.012 [0.011,0.013]",2.257e-133,***,Tyrosine
Acetoacetate,"0.011 [0.010,0.012]",1.312e-104,***,Acetoacetate
Albumin,"0.011 [0.010,0.012]",1.092e-95,***,Albumin
PUFA,"0.010 [0.009,0.011]",3.462e-84,***,Polyunsaturated Fatty Acids
Total-FA,"0.010 [0.009,0.011]",4.250e-74,***,Total-Fatty Acids
Acetone,"0.010 [0.009,0.011]",1.733e-81,***,Acetone
Omega-6,"0.009 [0.008,0.010]",8.699e-73,***,Omega-6 Fatty Acids
Total-L,"0.009 [0.008,0.010]",4.721e-61,***,Total-Lipids in Lipoprotein Particles
MUFA,"0.009 [0.008,0.010]",5.656e-56,***,Monounsaturated Fatty Acids
SFA,"0.009 [0.008,0.010]",4.616e-56,***,Saturated Fatty Acids
Total-PL,"0.009 [0.008,0.010]",3.986e-56,***,Total-Phospholipids in Lipoprotein Particles
S-VLDL-L,"0.009 [0.008,0.010]",7.181e-65,***,Total-Lipids in Small VLDL
M-VLDL-L,"0.008 [0.008,0.009]",3.365e-62,***,Total-Lipids in Medium VLDL
S-VLDL-PL,"0.008 [0.008,0.009]",1.334e-64,***,Phospholipids in Small VLDL
Total-FC,"0.008 [0.007,0.009]",1.418e-57,***,Total-Free Cholesterol
M-VLDL-FC,"0.008 [0.007,0.009]",1.766e-63,***,Free Cholesterol in Medium VLDL
VLDL-C,"0.008 [0.007,0.009]",1.224e-61,***,VLDL Cholesterol
VLDL-CE,"0.008 [0.007,0.009]",5.445e-62,***,Cholesteryl Esters in VLDL
M-VLDL-P,"0.008 [0.007,0.009]",4.611e-61,***,Concentration of Medium VLDL Particles
M-VLDL-PL,"0.008 [0.007,0.009]",3.635e-61,***,Phospholipids in Medium VLDL
L-VLDL-CE,"0.008 [0.007,0.009]",1.299e-60,***,Cholesteryl Esters in Large VLDL
S-VLDL-P,"0.008 [0.007,0.009]",6.380e-58,***,Concentration of Small VLDL Particles
M-VLDL-C,"0.008 [0.007,0.009]",2.298e-59,***,Cholesterol in Medium VLDL
S-VLDL-FC,"0.008 [0.007,0.009]",1.885e-59,***,Free Cholesterol in Small VLDL
Phe,"0.008 [0.007,0.009]",2.328e-58,***,Phenylalanine
S-VLDL-C,"0.008 [0.007,0.009]",1.259e-59,***,Cholesterol in Small VLDL
S-LDL-CE%,"0.008 [0.007,0.009]",1.924e-57,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
