Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Tyr,"0.162 [0.147,0.177]",1.178e-95,***,Tyrosine
PUFA/MUFA,"0.132 [0.114,0.149]",3.865e-44,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
PUFA%,"0.111 [0.093,0.128]",5.407e-29,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6%,"0.105 [0.088,0.123]",7.093e-27,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Phe,"0.102 [0.087,0.117]",5.093e-35,***,Phenylalanine
S-LDL-PL%,"0.101 [0.086,0.116]",2.038e-35,***,Phospholipids to Total-Lipids in Small LDL percentage
M-LDL-FC%,"0.085 [0.068,0.102]",3.574e-17,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
XL-HDL-PL%,"0.076 [0.056,0.096]",5.832e-09,***,Phospholipids to Total-Lipids in Very Large HDL percentage
S-LDL-FC%,"0.075 [0.058,0.091]",6.668e-14,***,Free Cholesterol to Total-Lipids in Small LDL percentage
DHA%,"0.074 [0.057,0.091]",7.565e-13,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
Sc-ala,"0.068 [0.052,0.083]",3.638e-13,***,Spectrometer-corrected alanine
HDL-size,"0.064 [0.047,0.080]",7.971e-09,***,Average Diameter for HDL Particles
LA%,"0.062 [0.045,0.079]",2.173e-07,***,Linoleic Acid to Total-Fatty Acids percentage
Ala,"0.057 [0.041,0.072]",1.364e-07,***,Alanine
Gly,"0.054 [0.041,0.068]",1.992e-09,***,Glycine
XL-HDL-PL,"0.050 [0.035,0.065]",3.236e-05,***,Phospholipids in Very Large HDL
M-HDL-CE%,"0.049 [0.032,0.065]",0.002,**,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
XL-VLDL-CE%,"0.045 [0.030,0.061]",0.002,**,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
M-LDL-PL%,"0.045 [0.031,0.060]",2.869e-04,***,Phospholipids to Total-Lipids in Medium LDL percentage
XL-HDL-L,"0.044 [0.029,0.060]",0.004,**,Total-Lipids in Very Large HDL
His,"0.044 [0.029,0.059]",0.002,**,Histidine
XL-HDL-FC,"0.044 [0.029,0.059]",9.964e-04,***,Free Cholesterol in Very Large HDL
XL-VLDL-C%,"0.043 [0.027,0.058]",0.010,**,Cholesterol to Total-Lipids in Very Large VLDL percentage
XL-HDL-C,"0.042 [0.027,0.057]",0.013,*,Cholesterol in Very Large HDL
XL-HDL-CE,"0.041 [0.026,0.056]",0.041,*,Cholesteryl Esters in Very Large HDL
S-LDL-TG%,"-0.043 [-0.059,-0.027]",0.025,*,Triglycerides to Total-Lipids in Small LDL percentage
ApoA1,"-0.044 [-0.060,-0.028]",0.017,*,Apolipoprotein A1
XXL-VLDL-PL%,"-0.048 [-0.061,-0.034]",6.475e-07,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-CE%,"-0.048 [-0.063,-0.034]",4.392e-05,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XS-VLDL-CE,"-0.055 [-0.070,-0.040]",2.680e-07,***,Cholesteryl Esters in Very Small VLDL
Omega-3,"-0.059 [-0.074,-0.043]",2.067e-08,***,Omega-3 Fatty Acids
Albumin,"-0.061 [-0.077,-0.046]",1.535e-09,***,Albumin
XS-VLDL-C,"-0.062 [-0.077,-0.047]",2.680e-10,***,Cholesterol in Very Small VLDL
XL-VLDL-PL%,"-0.062 [-0.075,-0.048]",3.768e-13,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
L-VLDL-FC%,"-0.062 [-0.076,-0.048]",4.299e-13,***,Free Cholesterol to Total-Lipids in Large VLDL percentage
ApoB/ApoA1,"-0.063 [-0.078,-0.048]",2.457e-10,***,Apolipoprotein B to Apolipoprotein A1 ratio
