Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,"0.580 [0.564,0.596]",0.000e+00,***,Glycoprotein Acetyls
XL-HDL-C%,"0.488 [0.470,0.506]",0.000e+00,***,Cholesterol to Total-Lipids in Very Large HDL percentage
VLDL-size,"0.473 [0.457,0.490]",0.000e+00,***,Average Diameter for VLDL Particles
XL-HDL-FC%,"0.471 [0.452,0.490]",0.000e+00,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-LDL-CE,"0.461 [0.446,0.476]",0.000e+00,***,Cholesteryl Esters in Medium LDL
L-VLDL-FC,"0.455 [0.440,0.471]",0.000e+00,***,Free Cholesterol in Large VLDL
XL-VLDL-CE,"0.454 [0.439,0.469]",0.000e+00,***,Cholesteryl Esters in Very Large VLDL
M-LDL-L,"0.446 [0.431,0.461]",0.000e+00,***,Total-Lipids in Medium LDL
L-VLDL-L,"0.446 [0.430,0.462]",0.000e+00,***,Total-Lipids in Large VLDL
L-VLDL-C,"0.445 [0.429,0.460]",0.000e+00,***,Cholesterol in Large VLDL
S-HDL-P,"0.444 [0.429,0.458]",0.000e+00,***,Concentration of Small HDL Particles
M-LDL-C,"0.444 [0.429,0.459]",0.000e+00,***,Cholesterol in Medium LDL
XL-VLDL-C,"0.440 [0.424,0.455]",0.000e+00,***,Cholesterol in Very Large VLDL
M-VLDL-L,"0.437 [0.422,0.452]",0.000e+00,***,Total-Lipids in Medium VLDL
M-VLDL-TG,"0.435 [0.420,0.451]",0.000e+00,***,Triglycerides in Medium VLDL
M-LDL-PL,"0.435 [0.420,0.450]",0.000e+00,***,Phospholipids in Medium LDL
L-VLDL-PL,"0.434 [0.418,0.449]",0.000e+00,***,Phospholipids in Large VLDL
S-HDL-CE,"0.433 [0.418,0.447]",0.000e+00,***,Cholesteryl Esters in Small HDL
L-VLDL-P,"0.427 [0.411,0.443]",0.000e+00,***,Concentration of Large VLDL Particles
VLDL-L,"0.427 [0.411,0.442]",0.000e+00,***,Total-Lipids in VLDL
S-LDL-CE,"0.424 [0.409,0.440]",0.000e+00,***,Cholesteryl Esters in Small LDL
L-VLDL-CE,"0.422 [0.407,0.437]",0.000e+00,***,Cholesteryl Esters in Large VLDL
