Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
XXL-VLDL-L,"0.021 [0.014,0.028]",0.005,**,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,"0.021 [0.014,0.028]",0.007,**,Concentration of Chylomicrons and Extremely Large VLDL Particles
XS-VLDL-PL,"0.021 [0.014,0.027]",1.832e-04,***,Phospholipids in Very Small VLDL
S-VLDL-TG,"0.021 [0.014,0.028]",9.268e-04,***,Triglycerides in Small VLDL
XL-VLDL-FC,"0.021 [0.014,0.028]",0.002,**,Free Cholesterol in Very Large VLDL
XL-VLDL-PL,"0.020 [0.013,0.028]",0.005,**,Phospholipids in Very Large VLDL
S-LDL-TG,"0.020 [0.013,0.028]",0.010,*,Triglycerides in Small LDL
XXL-VLDL-CE,"0.020 [0.013,0.028]",0.007,**,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,"0.020 [0.012,0.027]",0.039,*,Triglycerides in Chylomicrons and Extremely Large VLDL
IDL-TG,"0.020 [0.013,0.027]",0.004,**,Triglycerides in IDL
Total-TG,"0.019 [0.012,0.027]",0.020,*,Total-Triglycerides
XL-VLDL-L,"0.019 [0.012,0.027]",0.029,*,Total-Lipids in Very Large VLDL
VLDL-L,"0.019 [0.012,0.026]",0.012,*,Total-Lipids in VLDL
ApoB/ApoA1,"0.019 [0.012,0.026]",0.011,*,Apolipoprotein B to Apolipoprotein A1 ratio
S-VLDL-P,"0.019 [0.012,0.026]",0.008,**,Concentration of Small VLDL Particles
XL-VLDL-C,"0.019 [0.012,0.026]",0.024,*,Cholesterol in Very Large VLDL
VLDL-PL,"0.019 [0.012,0.026]",0.016,*,Phospholipids in VLDL
L-VLDL-PL,"0.019 [0.012,0.026]",0.043,*,Phospholipids in Large VLDL
L-VLDL-C,"0.019 [0.012,0.025]",0.022,*,Cholesterol in Large VLDL
XS-VLDL-L,"0.018 [0.012,0.025]",0.020,*,Total-Lipids in Very Small VLDL
L-VLDL-CE,"0.018 [0.012,0.025]",0.016,*,Cholesteryl Esters in Large VLDL
S-VLDL-L,"0.018 [0.011,0.025]",0.032,*,Total-Lipids in Small VLDL
XS-VLDL-P,"0.017 [0.011,0.024]",0.049,*,Concentration of Very Small VLDL Particles
Gly,"-0.017 [-0.023,-0.011]",0.012,*,Glycine
S-VLDL-FC%,"-0.019 [-0.026,-0.012]",0.037,*,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-LDL-FC%,"-0.019 [-0.027,-0.012]",0.031,*,Free Cholesterol to Total-Lipids in Small LDL percentage
HDL-FC,"-0.020 [-0.027,-0.013]",0.012,*,Free Cholesterol in HDL
S-HDL-FC,"-0.020 [-0.027,-0.013]",0.002,**,Free Cholesterol in Small HDL
S-VLDL-PL%,"-0.020 [-0.027,-0.013]",0.005,**,Phospholipids to Total-Lipids in Small VLDL percentage
Omega-6%,"-0.022 [-0.030,-0.014]",0.005,**,Omega-6 Fatty Acids to Total-Fatty Acids percentage
S-HDL-PL,"-0.022 [-0.029,-0.016]",1.056e-05,***,Phospholipids in Small HDL
XS-VLDL-CE%,"-0.023 [-0.031,-0.015]",0.002,**,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
HDL-PL,"-0.023 [-0.031,-0.016]",7.735e-05,***,Phospholipids in HDL
S-HDL-C%,"-0.023 [-0.030,-0.016]",6.678e-06,***,Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-L,"-0.023 [-0.030,-0.017]",1.289e-06,***,Total-Lipids in Small HDL
L-LDL-FC%,"-0.023 [-0.031,-0.016]",1.394e-04,***,Free Cholesterol to Total-Lipids in Large LDL percentage
M-HDL-PL,"-0.025 [-0.032,-0.018]",1.365e-06,***,Phospholipids in Medium HDL
M-LDL-FC%,"-0.025 [-0.032,-0.017]",4.087e-05,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-L,"-0.025 [-0.032,-0.018]",5.751e-06,***,Total-Lipids in HDL
S-HDL-CE%,"-0.025 [-0.032,-0.018]",1.012e-07,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
Gln,"-0.025 [-0.032,-0.019]",3.843e-08,***,Glutamine
M-HDL-FC,"-0.026 [-0.033,-0.019]",1.596e-07,***,Free Cholesterol in Medium HDL
L-LDL-C%,"-0.026 [-0.034,-0.018]",2.841e-06,***,Cholesterol to Total-Lipids in Large LDL percentage
ApoA1,"-0.027 [-0.034,-0.020]",3.408e-08,***,Apolipoprotein A1
M-HDL-P,"-0.027 [-0.034,-0.020]",4.254e-09,***,Concentration of Medium HDL Particles
M-HDL-L,"-0.027 [-0.034,-0.020]",1.164e-08,***,Total-Lipids in Medium HDL
S-HDL-P,"-0.027 [-0.034,-0.021]",6.714e-11,***,Concentration of Small HDL Particles
Total-P,"-0.028 [-0.035,-0.021]",6.795e-10,***,Total-Concentration of Lipoprotein Particles
Omega-6/Omega-3,"-0.028 [-0.035,-0.021]",6.684e-10,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
HDL-C,"-0.029 [-0.037,-0.022]",1.544e-09,***,HDL Cholesterol
S-HDL-C,"-0.030 [-0.037,-0.023]",1.031e-13,***,Cholesterol in Small HDL
HDL-P,"-0.030 [-0.037,-0.023]",2.144e-12,***,Concentration of HDL Particles
HDL-CE,"-0.031 [-0.038,-0.024]",1.958e-11,***,Cholesteryl Esters in HDL
S-HDL-CE,"-0.032 [-0.038,-0.025]",2.334e-16,***,Cholesteryl Esters in Small HDL
M-HDL-C,"-0.032 [-0.039,-0.025]",1.517e-13,***,Cholesterol in Medium HDL
M-HDL-CE%,"-0.033 [-0.040,-0.026]",4.847e-13,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
IDL-C%,"-0.033 [-0.040,-0.026]",1.423e-13,***,Cholesterol to Total-Lipids in IDL percentage
M-HDL-CE,"-0.033 [-0.040,-0.026]",6.832e-15,***,Cholesteryl Esters in Medium HDL
M-HDL-C%,"-0.034 [-0.042,-0.027]",7.056e-14,***,Cholesterol to Total-Lipids in Medium HDL percentage
XL-HDL-CE%,"-0.035 [-0.043,-0.027]",1.264e-13,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
IDL-CE%,"-0.037 [-0.044,-0.030]",8.543e-19,***,Cholesteryl Esters to Total-Lipids in IDL percentage
