Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-L,"7.315 [7.129,7.501]",0.000e+00,***,Total-Lipids in Large HDL
HDL-size,"7.299 [7.115,7.484]",0.000e+00,***,Average Diameter for HDL Particles
L-HDL-C,"7.133 [6.950,7.315]",0.000e+00,***,Cholesterol in Large HDL
XL-HDL-PL%,"7.099 [6.878,7.320]",0.000e+00,***,Phospholipids to Total-Lipids in Very Large HDL percentage
L-HDL-CE,"7.068 [6.886,7.250]",0.000e+00,***,Cholesteryl Esters in Large HDL
L-HDL-PL,"7.017 [6.834,7.200]",0.000e+00,***,Phospholipids in Large HDL
L-HDL-P,"6.828 [6.650,7.005]",0.000e+00,***,Concentration of Large HDL Particles
L-HDL-FC,"6.824 [6.646,7.002]",0.000e+00,***,Free Cholesterol in Large HDL
XL-HDL-PL,"6.344 [6.171,6.517]",0.000e+00,***,Phospholipids in Very Large HDL
XL-HDL-L,"6.207 [6.033,6.381]",0.000e+00,***,Total-Lipids in Very Large HDL
XL-HDL-CE,"6.141 [5.967,6.315]",0.000e+00,***,Cholesteryl Esters in Very Large HDL
HDL-C,"6.036 [5.848,6.224]",0.000e+00,***,HDL Cholesterol
M-HDL-FC%,"6.003 [5.796,6.210]",0.000e+00,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
HDL-CE,"5.977 [5.790,6.164]",0.000e+00,***,Cholesteryl Esters in HDL
XL-HDL-C,"5.945 [5.772,6.118]",0.000e+00,***,Cholesterol in Very Large HDL
HDL-FC,"5.754 [5.570,5.937]",0.000e+00,***,Free Cholesterol in HDL
XL-HDL-P,"5.722 [5.551,5.893]",0.000e+00,***,Concentration of Very Large HDL Particles
HDL-L,"5.472 [5.283,5.662]",0.000e+00,***,Total-Lipids in HDL
PUFA/MUFA,"5.466 [5.267,5.665]",0.000e+00,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
L-HDL-C%,"5.356 [5.135,5.577]",0.000e+00,***,Cholesterol to Total-Lipids in Large HDL percentage
HDL-PL,"5.073 [4.886,5.260]",0.000e+00,***,Phospholipids in HDL
L-HDL-CE%,"4.946 [4.726,5.166]",0.000e+00,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-VLDL-CE%,"4.884 [4.704,5.064]",0.000e+00,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XL-HDL-FC,"4.878 [4.711,5.045]",0.000e+00,***,Free Cholesterol in Very Large HDL
M-HDL-C%,"4.869 [4.676,5.061]",0.000e+00,***,Cholesterol to Total-Lipids in Medium HDL percentage
PUFA%,"4.846 [4.644,5.049]",0.000e+00,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,"4.704 [4.509,4.900]",0.000e+00,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-HDL-C,"4.703 [4.520,4.886]",0.000e+00,***,Cholesterol in Medium HDL
M-HDL-CE,"4.660 [4.478,4.842]",0.000e+00,***,Cholesteryl Esters in Medium HDL
M-HDL-FC,"4.649 [4.468,4.831]",0.000e+00,***,Free Cholesterol in Medium HDL
XXL-VLDL-FC%,"4.607 [4.436,4.778]",0.000e+00,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-FC%,"4.584 [4.359,4.810]",0.000e+00,***,Free Cholesterol to Total-Lipids in Large HDL percentage
