Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-PL%,"0.026 [0.021,0.031]",3.495e-16,***,Phospholipids to Total-Lipids in Very Large HDL percentage
HDL-size,"0.021 [0.017,0.026]",6.552e-15,***,Average Diameter for HDL Particles
L-HDL-FC%,"0.021 [0.015,0.026]",7.619e-09,***,Free Cholesterol to Total-Lipids in Large HDL percentage
XL-HDL-PL,"0.021 [0.016,0.025]",1.490e-16,***,Phospholipids in Very Large HDL
XL-HDL-L,"0.020 [0.016,0.024]",3.395e-15,***,Total-Lipids in Very Large HDL
XL-HDL-FC,"0.019 [0.015,0.023]",7.919e-15,***,Free Cholesterol in Very Large HDL
XL-HDL-P,"0.018 [0.014,0.022]",4.095e-13,***,Concentration of Very Large HDL Particles
XL-HDL-C,"0.018 [0.014,0.022]",1.378e-12,***,Cholesterol in Very Large HDL
L-HDL-FC,"0.018 [0.014,0.023]",1.644e-11,***,Free Cholesterol in Large HDL
L-HDL-L,"0.018 [0.014,0.023]",6.908e-10,***,Total-Lipids in Large HDL
XL-HDL-CE,"0.018 [0.014,0.022]",1.604e-11,***,Cholesteryl Esters in Very Large HDL
L-HDL-PL,"0.018 [0.013,0.022]",1.342e-09,***,Phospholipids in Large HDL
L-HDL-C,"0.017 [0.013,0.022]",4.125e-09,***,Cholesterol in Large HDL
L-HDL-P,"0.017 [0.013,0.021]",1.543e-09,***,Concentration of Large HDL Particles
S-HDL-PL%,"0.017 [0.013,0.021]",1.002e-09,***,Phospholipids to Total-Lipids in Small HDL percentage
L-HDL-CE,"0.017 [0.012,0.021]",2.255e-08,***,Cholesteryl Esters in Large HDL
HDL-FC,"0.013 [0.009,0.018]",6.673e-04,***,Free Cholesterol in HDL
L-HDL-TG,"0.012 [0.008,0.016]",0.002,**,Triglycerides in Large HDL
S-HDL-CE,"-0.011 [-0.015,-0.007]",0.008,**,Cholesteryl Esters in Small HDL
Leu,"-0.011 [-0.016,-0.007]",0.046,*,Leucine
S-HDL-CE%,"-0.012 [-0.016,-0.008]",0.004,**,Cholesteryl Esters to Total-Lipids in Small HDL percentage
Val,"-0.012 [-0.017,-0.008]",0.006,**,Valine
XL-HDL-TG%,"-0.013 [-0.017,-0.008]",0.027,*,Triglycerides to Total-Lipids in Very Large HDL percentage
XL-HDL-CE%,"-0.015 [-0.020,-0.010]",1.199e-04,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
VLDL-size,"-0.015 [-0.020,-0.011]",7.097e-06,***,Average Diameter for VLDL Particles
Albumin,"-0.017 [-0.021,-0.012]",1.890e-09,***,Albumin
XL-HDL-FC%,"-0.018 [-0.024,-0.013]",4.111e-07,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-C%,"-0.023 [-0.027,-0.018]",2.368e-14,***,Cholesterol to Total-Lipids in Very Large HDL percentage
