Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-PL,"0.135 [0.107,0.164]",1.038e-15,***,Phospholipids in Small HDL
S-HDL-L,"0.130 [0.102,0.158]",2.058e-14,***,Total-Lipids in Small HDL
SFA%,"0.121 [0.091,0.152]",1.390e-09,***,Saturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-C,"0.118 [0.090,0.145]",2.368e-11,***,Cholesterol in Small HDL
L-HDL-PL%,"0.117 [0.083,0.151]",4.289e-06,***,Phospholipids to Total-Lipids in Large HDL percentage
M-HDL-PL,"0.116 [0.086,0.145]",3.500e-09,***,Phospholipids in Medium HDL
S-HDL-CE,"0.115 [0.088,0.143]",4.475e-11,***,Cholesteryl Esters in Small HDL
S-HDL-P,"0.114 [0.086,0.142]",1.450e-10,***,Concentration of Small HDL Particles
M-HDL-L,"0.109 [0.079,0.139]",2.506e-07,***,Total-Lipids in Medium HDL
S-HDL-FC,"0.109 [0.080,0.137]",1.826e-08,***,Free Cholesterol in Small HDL
HDL-P,"0.100 [0.071,0.129]",3.377e-06,***,Concentration of HDL Particles
M-HDL-CE,"0.097 [0.067,0.126]",4.167e-05,***,Cholesteryl Esters in Medium HDL
M-HDL-C,"0.096 [0.066,0.126]",6.318e-05,***,Cholesterol in Medium HDL
M-HDL-P,"0.096 [0.067,0.125]",2.589e-05,***,Concentration of Medium HDL Particles
Total-P,"0.095 [0.066,0.124]",4.250e-05,***,Total-Concentration of Lipoprotein Particles
M-HDL-FC,"0.090 [0.060,0.119]",5.336e-04,***,Free Cholesterol in Medium HDL
ApoA1,"0.089 [0.059,0.119]",0.002,**,Apolipoprotein A1
HDL-PL,"0.086 [0.056,0.117]",0.007,**,Phospholipids in HDL
SFA,"0.082 [0.052,0.112]",0.030,*,Saturated Fatty Acids
XL-VLDL-FC%,"-0.073 [-0.101,-0.046]",0.044,*,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
Citrate,"-0.076 [-0.104,-0.048]",0.032,*,Citrate
IDL-FC%,"-0.087 [-0.118,-0.057]",0.003,**,Free Cholesterol to Total-Lipids in IDL percentage
Unsaturation,"-0.095 [-0.126,-0.064]",4.496e-04,***,Degree of Unsaturation
Omega-6%,"-0.103 [-0.135,-0.070]",1.924e-04,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,"-0.110 [-0.143,-0.077]",9.322e-06,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
LA%,"-0.125 [-0.157,-0.094]",2.317e-09,***,Linoleic Acid to Total-Fatty Acids percentage
PUFA%,"-0.131 [-0.165,-0.098]",2.120e-09,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
