Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-C%,"0.013 [0.011,0.014]",2.981e-72,***,Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-CE%,"0.012 [0.011,0.014]",5.395e-70,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XL-HDL-PL,"0.012 [0.011,0.013]",3.066e-109,***,Phospholipids in Very Large HDL
XL-HDL-C,"0.012 [0.011,0.013]",2.266e-109,***,Cholesterol in Very Large HDL
XL-HDL-CE,"0.012 [0.011,0.013]",6.424e-107,***,Cholesteryl Esters in Very Large HDL
HDL-size,"0.012 [0.011,0.013]",2.259e-92,***,Average Diameter for HDL Particles
XL-HDL-L,"0.012 [0.011,0.013]",4.832e-105,***,Total-Lipids in Very Large HDL
XL-HDL-PL%,"0.012 [0.010,0.013]",4.710e-60,***,Phospholipids to Total-Lipids in Very Large HDL percentage
XL-HDL-FC,"0.012 [0.011,0.013]",4.197e-107,***,Free Cholesterol in Very Large HDL
L-HDL-CE,"0.011 [0.010,0.012]",1.031e-82,***,Cholesteryl Esters in Large HDL
L-HDL-C,"0.011 [0.010,0.012]",1.288e-77,***,Cholesterol in Large HDL
XL-HDL-P,"0.011 [0.010,0.012]",5.690e-90,***,Concentration of Very Large HDL Particles
M-LDL-FC%,"0.011 [0.009,0.012]",5.138e-65,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,"0.011 [0.009,0.012]",5.926e-60,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-LDL-FC%,"0.010 [0.009,0.011]",4.088e-64,***,Free Cholesterol to Total-Lipids in Large LDL percentage
Omega-6%,"0.010 [0.009,0.011]",1.845e-56,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-VLDL-C%,"0.010 [0.009,0.011]",1.132e-58,***,Cholesterol to Total-Lipids in Medium VLDL percentage
L-HDL-P,"0.010 [0.009,0.011]",1.104e-65,***,Concentration of Large HDL Particles
L-HDL-FC,"0.010 [0.009,0.011]",1.471e-64,***,Free Cholesterol in Large HDL
PUFA/MUFA,"0.010 [0.009,0.011]",5.674e-52,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-HDL-C%,"0.010 [0.008,0.011]",2.200e-53,***,Cholesterol to Total-Lipids in Medium HDL percentage
XL-VLDL-C%,"0.010 [0.008,0.011]",3.821e-66,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
IDL-FC%,"0.009 [0.008,0.011]",5.643e-58,***,Free Cholesterol to Total-Lipids in IDL percentage
XL-VLDL-FC%,"0.009 [0.008,0.010]",3.719e-70,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
M-HDL-CE%,"0.009 [0.008,0.011]",5.287e-54,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
L-HDL-L,"0.009 [0.008,0.011]",2.093e-54,***,Total-Lipids in Large HDL
L-VLDL-CE%,"0.009 [0.008,0.011]",3.232e-60,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XL-VLDL-CE%,"0.009 [0.008,0.010]",7.761e-59,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
PUFA%,"0.009 [0.008,0.010]",1.491e-41,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-VLDL-FC%,"0.008 [0.007,0.009]",5.300e-42,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
L-HDL-PL,"0.008 [0.007,0.009]",7.866e-42,***,Phospholipids in Large HDL
S-LDL-PL%,"0.008 [0.007,0.009]",7.137e-49,***,Phospholipids to Total-Lipids in Small LDL percentage
LA%,"0.008 [0.006,0.009]",1.240e-31,***,Linoleic Acid to Total-Fatty Acids percentage
L-HDL-FC%,"0.007 [0.006,0.009]",3.577e-21,***,Free Cholesterol to Total-Lipids in Large HDL percentage
XS-VLDL-C%,"0.007 [0.006,0.008]",9.190e-28,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,"0.007 [0.006,0.008]",1.242e-26,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
S-LDL-FC%,"0.007 [0.006,0.008]",2.920e-29,***,Free Cholesterol to Total-Lipids in Small LDL percentage
L-VLDL-C%,"0.007 [0.006,0.008]",9.637e-35,***,Cholesterol to Total-Lipids in Large VLDL percentage
S-HDL-FC%,"0.007 [0.006,0.008]",9.956e-30,***,Free Cholesterol to Total-Lipids in Small HDL percentage
XXL-VLDL-FC%,"0.007 [0.005,0.008]",2.758e-30,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-VLDL-FC%,"0.006 [0.005,0.007]",6.428e-24,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
M-VLDL-PL%,"0.006 [0.005,0.007]",4.112e-24,***,Phospholipids to Total-Lipids in Medium VLDL percentage
S-VLDL-PL%,"0.006 [0.005,0.007]",1.749e-21,***,Phospholipids to Total-Lipids in Small VLDL percentage
XS-VLDL-FC%,"0.006 [0.005,0.007]",6.317e-18,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-VLDL-C%,"0.006 [0.005,0.007]",2.743e-20,***,Cholesterol to Total-Lipids in Small VLDL percentage
Citrate,"0.005 [0.004,0.006]",6.249e-17,***,Citrate
S-HDL-C%,"0.005 [0.004,0.006]",6.996e-13,***,Cholesterol to Total-Lipids in Small HDL percentage
S-VLDL-CE%,"0.005 [0.004,0.006]",2.295e-13,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
M-HDL-FC%,"0.005 [0.003,0.006]",1.450e-07,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
Omega-6/Omega-3,"0.005 [0.003,0.006]",4.285e-11,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
HDL-CE,"0.004 [0.003,0.005]",1.197e-08,***,Cholesteryl Esters in HDL
HDL-C,"0.004 [0.003,0.005]",7.770e-07,***,HDL Cholesterol
3-Hydroxybutyrate,"0.004 [0.003,0.005]",3.659e-10,***,3-Hydroxybutyrate
XXL-VLDL-C%,"0.004 [0.003,0.005]",1.293e-06,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-PL%,"0.003 [0.002,0.004]",6.337e-05,***,Phospholipids to Total-Lipids in IDL percentage
IDL-C%,"0.003 [0.002,0.004]",0.012,*,Cholesterol to Total-Lipids in IDL percentage
HDL-FC,"0.003 [0.002,0.004]",0.009,**,Free Cholesterol in HDL
Gly,"0.003 [0.002,0.004]",3.821e-04,***,Glycine
XS-VLDL-CE,"-0.003 [-0.004,-0.002]",0.014,*,Cholesteryl Esters in Very Small VLDL
IDL-C,"-0.003 [-0.004,-0.002]",0.009,**,Cholesterol in IDL
M-HDL-L,"-0.003 [-0.004,-0.002]",0.012,*,Total-Lipids in Medium HDL
Sc-ala,"-0.003 [-0.004,-0.002]",6.920e-04,***,Spectrometer-corrected alanine
Glu-lactate,"-0.003 [-0.004,-0.002]",0.001,**,Glucose-lactate
IDL-PL,"-0.003 [-0.004,-0.002]",2.176e-04,***,Phospholipids in IDL
XL-HDL-TG,"-0.003 [-0.004,-0.002]",6.312e-05,***,Triglycerides in Very Large HDL
XS-VLDL-C,"-0.003 [-0.004,-0.002]",1.619e-05,***,Cholesterol in Very Small VLDL
