Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-LDL-PL%,1.72 [1.57-1.89],3.596e-24,***,Phospholipids to Total-Lipids in Small LDL percentage
XS-VLDL-PL%,1.65 [1.50-1.82],1.337e-19,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.55 [1.40-1.71],1.169e-12,***,Phospholipids to Total-Lipids in IDL percentage
M-HDL-PL%,1.54 [1.40-1.69],2.821e-14,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-PL%,1.38 [1.24-1.53],0.001,**,Phospholipids to Total-Lipids in Medium LDL percentage
Sc-ala,1.29 [1.17-1.41],0.032,*,Spectrometer-corrected alanine
IDL-C%,0.78 [0.72-0.85],0.007,**,Cholesterol to Total-Lipids in IDL percentage
Albumin,0.78 [0.71-0.85],0.013,*,Albumin
M-LDL-C%,0.76 [0.70-0.83],1.395e-04,***,Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-FC,0.76 [0.68-0.84],0.013,*,Free Cholesterol in Small LDL
L-VLDL-CE,0.75 [0.67-0.83],0.040,*,Cholesteryl Esters in Large VLDL
VLDL-L,0.75 [0.68-0.83],0.003,**,Total-Lipids in VLDL
VLDL-PL,0.75 [0.67-0.83],0.009,**,Phospholipids in VLDL
L-LDL-C%,0.75 [0.68-0.81],8.162e-06,***,Cholesterol to Total-Lipids in Large LDL percentage
VLDL-CE,0.74 [0.67-0.82],0.003,**,Cholesteryl Esters in VLDL
S-VLDL-C,0.74 [0.67-0.82],0.007,**,Cholesterol in Small VLDL
IDL-CE%,0.74 [0.68-0.81],3.587e-06,***,Cholesteryl Esters to Total-Lipids in IDL percentage
XL-HDL-CE%,0.74 [0.68-0.80],7.022e-07,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
S-VLDL-P,0.74 [0.66-0.82],0.010,**,Concentration of Small VLDL Particles
VLDL-C,0.74 [0.67-0.82],9.276e-04,***,VLDL Cholesterol
L-LDL-P,0.74 [0.66-0.82],0.004,**,Concentration of Large LDL Particles
M-LDL-CE%,0.73 [0.67-0.81],7.078e-05,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-VLDL-C,0.73 [0.66-0.81],8.530e-04,***,Cholesterol in Medium VLDL
VLDL-P,0.73 [0.66-0.81],0.003,**,Concentration of VLDL Particles
ApoB,0.73 [0.66-0.81],1.988e-04,***,Apolipoprotein B
S-LDL-P,0.73 [0.66-0.81],8.960e-04,***,Concentration of Small LDL Particles
VLDL-FC,0.73 [0.66-0.81],7.963e-04,***,Free Cholesterol in VLDL
M-VLDL-TG,0.72 [0.65-0.80],5.624e-04,***,Triglycerides in Medium VLDL
S-VLDL-L,0.72 [0.65-0.80],1.963e-04,***,Total-Lipids in Small VLDL
LDL-P,0.72 [0.64-0.80],1.254e-04,***,Concentration of LDL Particles
S-VLDL-FC,0.71 [0.64-0.79],8.599e-05,***,Free Cholesterol in Small VLDL
S-LDL-L,0.71 [0.64-0.79],1.184e-05,***,Total-Lipids in Small LDL
S-VLDL-PL,0.71 [0.64-0.79],5.901e-05,***,Phospholipids in Small VLDL
M-VLDL-FC,0.70 [0.63-0.78],2.163e-05,***,Free Cholesterol in Medium VLDL
IDL-PL,0.70 [0.63-0.78],1.679e-05,***,Phospholipids in IDL
M-VLDL-PL,0.70 [0.63-0.78],1.050e-05,***,Phospholipids in Medium VLDL
M-VLDL-L,0.70 [0.63-0.78],2.234e-06,***,Total-Lipids in Medium VLDL
Remnant-C,0.70 [0.64-0.77],1.095e-07,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
DHA,0.70 [0.62-0.78],1.129e-04,***,Docosahexaenoic Acid
M-VLDL-P,0.70 [0.62-0.77],8.381e-06,***,Concentration of Medium VLDL Particles
L-LDL-CE%,0.70 [0.64-0.76],3.334e-10,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
IDL-FC,0.69 [0.62-0.77],1.833e-06,***,Free Cholesterol in IDL
HDL-TG,0.69 [0.62-0.77],2.423e-05,***,Triglycerides in HDL
L-HDL-C,0.69 [0.60-0.79],0.028,*,Cholesterol in Large HDL
S-LDL-C,0.69 [0.62-0.76],1.416e-07,***,Cholesterol in Small LDL
Clinical LDL-C,0.69 [0.63-0.75],3.593e-10,***,Clinical LDL Cholesterol
MUFA,0.69 [0.62-0.76],4.596e-08,***,Monounsaturated Fatty Acids
IDL-L,0.69 [0.62-0.76],1.938e-08,***,Total-Lipids in IDL
M-LDL-P,0.69 [0.62-0.76],6.869e-07,***,Concentration of Medium LDL Particles
Omega-3,0.68 [0.61-0.76],4.309e-06,***,Omega-3 Fatty Acids
L-HDL-CE,0.68 [0.59-0.78],0.018,*,Cholesteryl Esters in Large HDL
IDL-C,0.68 [0.61-0.75],6.253e-09,***,Cholesterol in IDL
Non-HDL-C,0.68 [0.62-0.74],6.047e-11,***,Total-Cholesterol Minus HDL-C
L-HDL-TG,0.67 [0.60-0.76],6.360e-05,***,Triglycerides in Large HDL
S-LDL-CE,0.67 [0.60-0.74],7.715e-09,***,Cholesteryl Esters in Small LDL
M-HDL-TG,0.67 [0.60-0.75],1.149e-06,***,Triglycerides in Medium HDL
LDL-FC,0.67 [0.61-0.74],6.778e-10,***,Free Cholesterol in LDL
IDL-CE,0.67 [0.60-0.74],1.301e-09,***,Cholesteryl Esters in IDL
LDL-PL,0.67 [0.60-0.74],2.649e-10,***,Phospholipids in LDL
S-LDL-C%,0.66 [0.61-0.72],1.476e-16,***,Cholesterol to Total-Lipids in Small LDL percentage
LDL-L,0.66 [0.60-0.73],1.625e-12,***,Total-Lipids in LDL
M-LDL-FC,0.66 [0.60-0.73],4.987e-10,***,Free Cholesterol in Medium LDL
M-LDL-PL,0.66 [0.59-0.73],3.598e-10,***,Phospholipids in Medium LDL
L-HDL-L,0.66 [0.58-0.75],1.879e-04,***,Total-Lipids in Large HDL
LDL-C,0.66 [0.60-0.72],5.055e-13,***,LDL Cholesterol
M-LDL-L,0.66 [0.59-0.72],1.257e-11,***,Total-Lipids in Medium LDL
L-HDL-PL,0.65 [0.57-0.75],1.650e-04,***,Phospholipids in Large HDL
L-LDL-FC,0.65 [0.59-0.72],7.122e-11,***,Free Cholesterol in Large LDL
M-LDL-C,0.65 [0.59-0.72],6.404e-12,***,Cholesterol in Medium LDL
L-LDL-L,0.65 [0.59-0.71],1.768e-13,***,Total-Lipids in Large LDL
