Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.63 [1.50-1.77],2.722e-26,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.61 [1.49-1.74],2.017e-28,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.58 [1.46-1.70],6.022e-27,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.57 [1.45-1.69],2.533e-26,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-PL%,1.57 [1.44-1.70],7.459e-22,***,Phospholipids to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.55 [1.43-1.69],3.441e-19,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
Glu-lactate,1.55 [1.44-1.66],3.195e-28,***,Glucose-lactate
S-VLDL-TG%,1.53 [1.39-1.67],2.852e-13,***,Triglycerides to Total-Lipids in Small VLDL percentage
Glu,1.48 [1.37-1.61],8.633e-18,***,Glucose
S-LDL-PL%,1.47 [1.35-1.60],1.102e-14,***,Phospholipids to Total-Lipids in Small LDL percentage
M-VLDL-TG%,1.47 [1.34-1.61],8.940e-11,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-VLDL-TG%,1.41 [1.25-1.59],0.005,**,Triglycerides to Total-Lipids in Very Large VLDL percentage
Sc-ala,1.38 [1.27-1.49],7.430e-10,***,Spectrometer-corrected alanine
S-LDL-TG%,1.33 [1.23-1.44],7.994e-07,***,Triglycerides to Total-Lipids in Small LDL percentage
XXL-VLDL-PL%,1.31 [1.19-1.45],0.030,*,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-PL%,1.31 [1.19-1.43],0.002,**,Phospholipids to Total-Lipids in Medium LDL percentage
Ala,1.27 [1.17-1.38],0.001,**,Alanine
L-HDL-PL%,1.26 [1.17-1.35],4.919e-04,***,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-FC%,0.84 [0.78-0.89],0.046,*,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
LA%,0.79 [0.73-0.85],2.910e-04,***,Linoleic Acid to Total-Fatty Acids percentage
L-HDL-FC%,0.79 [0.74-0.84],9.841e-10,***,Free Cholesterol to Total-Lipids in Large HDL percentage
M-VLDL-CE%,0.78 [0.74-0.83],1.678e-11,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
XL-VLDL-PL,0.78 [0.72-0.86],0.035,*,Phospholipids in Very Large VLDL
L-VLDL-PL,0.78 [0.71-0.85],0.011,*,Phospholipids in Large VLDL
L-VLDL-P,0.77 [0.71-0.85],0.008,**,Concentration of Large VLDL Particles
DHA,0.77 [0.70-0.85],0.028,*,Docosahexaenoic Acid
S-VLDL-CE%,0.77 [0.71-0.83],1.326e-06,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
XL-VLDL-FC,0.76 [0.70-0.84],0.001,**,Free Cholesterol in Very Large VLDL
L-VLDL-L,0.76 [0.70-0.83],3.994e-04,***,Total-Lipids in Large VLDL
HDL-PL,0.76 [0.69-0.83],0.006,**,Phospholipids in HDL
M-HDL-P,0.75 [0.68-0.83],0.015,*,Concentration of Medium HDL Particles
M-VLDL-TG,0.75 [0.69-0.82],8.413e-05,***,Triglycerides in Medium VLDL
M-VLDL-C%,0.75 [0.70-0.80],6.974e-12,***,Cholesterol to Total-Lipids in Medium VLDL percentage
