Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-PL,1.36 [1.21-1.52],0.119,,Phospholipids in Very Large HDL
HDL-size,1.35 [1.20-1.51],0.090,,Average Diameter for HDL Particles
PUFA/MUFA,1.11 [1.00-1.22],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
HDL-CE,1.05 [0.93-1.17],1.000,,Cholesteryl Esters in HDL
Omega-6/Omega-3,1.01 [0.92-1.12],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-LDL-C,0.78 [0.71-0.86],0.294,,Cholesterol in Medium LDL
M-LDL-L,0.78 [0.71-0.86],0.182,,Total-Lipids in Medium LDL
M-LDL-CE,0.78 [0.71-0.86],0.266,,Cholesteryl Esters in Medium LDL
S-HDL-P,0.78 [0.70-0.86],0.348,,Concentration of Small HDL Particles
M-LDL-PL,0.77 [0.70-0.85],0.163,,Phospholipids in Medium LDL
