Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.52 [1.33-1.74],3.258e-04,***,Phospholipids to Total-Lipids in Medium HDL percentage
Lactate,1.51 [1.30-1.74],0.009,**,Lactate
XS-VLDL-PL%,1.47 [1.28-1.70],0.020,*,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.42 [1.23-1.64],0.331,,Phospholipids to Total-Lipids in IDL percentage
L-LDL-TG%,1.40 [1.23-1.60],0.121,,Triglycerides to Total-Lipids in Large LDL percentage
L-LDL-C%,0.70 [0.62-0.79],7.636e-04,***,Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-CE%,0.70 [0.61-0.79],0.012,*,Cholesteryl Esters to Total-Lipids in Large LDL percentage
M-HDL-FC%,0.69 [0.61-0.79],0.006,**,Free Cholesterol to Total-Lipids in Medium HDL percentage
Total-CE,0.69 [0.60-0.79],0.018,*,Total-Esterified Cholesterol
S-LDL-C%,0.68 [0.61-0.77],1.629e-04,***,Cholesterol to Total-Lipids in Small LDL percentage
Phosphoglyc,0.68 [0.59-0.78],0.036,*,Phosphoglycerides
Albumin,0.68 [0.60-0.77],1.523e-04,***,Albumin
Cholines,0.66 [0.57-0.76],0.006,**,Total-Cholines
SM,0.65 [0.56-0.76],0.015,*,Sphingomyelins
M-HDL-L,0.64 [0.55-0.75],0.023,*,Total-Lipids in Medium HDL
S-HDL-PL,0.62 [0.53-0.72],1.404e-04,***,Phospholipids in Small HDL
S-HDL-FC,0.62 [0.53-0.72],9.828e-05,***,Free Cholesterol in Small HDL
ApoA1,0.61 [0.51-0.72],0.001,**,Apolipoprotein A1
S-HDL-L,0.60 [0.52-0.70],3.493e-06,***,Total-Lipids in Small HDL
M-HDL-FC,0.60 [0.50-0.72],0.018,*,Free Cholesterol in Medium HDL
M-HDL-P,0.60 [0.50-0.72],0.009,**,Concentration of Medium HDL Particles
M-HDL-C,0.59 [0.50-0.71],0.001,**,Cholesterol in Medium HDL
HDL-C,0.59 [0.49-0.71],0.009,**,HDL Cholesterol
M-HDL-CE,0.59 [0.50-0.70],8.600e-04,***,Cholesteryl Esters in Medium HDL
HDL-CE,0.58 [0.48-0.70],0.004,**,Cholesteryl Esters in HDL
S-HDL-C,0.56 [0.48-0.65],2.271e-09,***,Cholesterol in Small HDL
S-HDL-P,0.55 [0.48-0.64],7.816e-09,***,Concentration of Small HDL Particles
Total-P,0.55 [0.47-0.65],4.770e-07,***,Total-Concentration of Lipoprotein Particles
S-HDL-CE,0.55 [0.47-0.64],8.142e-10,***,Cholesteryl Esters in Small HDL
HDL-P,0.55 [0.46-0.65],9.257e-07,***,Concentration of HDL Particles
