Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-size,1.62 [1.37-1.90],0.002,**,Average Diameter for HDL Particles
XL-HDL-PL,1.61 [1.36-1.89],0.004,**,Phospholipids in Very Large HDL
L-HDL-FC,1.57 [1.33-1.85],0.037,*,Free Cholesterol in Large HDL
L-HDL-P,1.56 [1.32-1.84],0.045,*,Concentration of Large HDL Particles
L-HDL-PL,1.56 [1.32-1.84],0.063,,Phospholipids in Large HDL
Phe,0.99 [0.86-1.15],1.000,,Phenylalanine
M-VLDL-C%,0.99 [0.87-1.14],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
Ile,0.88 [0.75-1.03],1.000,,Isoleucine
Leu,0.84 [0.72-0.99],1.000,,Leucine
M-LDL-L,0.70 [0.61-0.82],0.913,,Total-Lipids in Medium LDL
