Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,1.22 [1.21-1.24],4.336e-223,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,1.21 [1.20-1.23],4.764e-174,***,Triglycerides to Total-Lipids in Medium VLDL percentage
IDL-TG%,1.20 [1.19-1.22],7.204e-214,***,Triglycerides to Total-Lipids in IDL percentage
S-VLDL-TG%,1.20 [1.19-1.22],1.693e-165,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-LDL-TG%,1.19 [1.18-1.21],4.051e-194,***,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-PL%,1.19 [1.18-1.21],3.654e-197,***,Phospholipids to Total-Lipids in Large HDL percentage
XL-VLDL-TG%,1.19 [1.17-1.21],3.031e-98,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-LDL-TG%,1.18 [1.17-1.20],1.991e-175,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-TG%,1.15 [1.13-1.16],9.594e-109,***,Triglycerides to Total-Lipids in Small LDL percentage
XS-VLDL-PL%,1.13 [1.11-1.14],4.051e-78,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-PL%,1.12 [1.10-1.14],4.691e-45,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
GlycA,1.11 [1.10-1.13],7.623e-58,***,Glycoprotein Acetyls
MUFA%,1.11 [1.10-1.12],1.733e-55,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-VLDL-TG%,1.10 [1.09-1.12],1.120e-40,***,Triglycerides to Total-Lipids in Large VLDL percentage
Glu-lactate,1.10 [1.09-1.11],2.184e-53,***,Glucose-lactate
S-HDL-PL%,1.09 [1.08-1.11],8.329e-39,***,Phospholipids to Total-Lipids in Small HDL percentage
M-HDL-PL%,1.09 [1.07-1.10],6.786e-37,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-TG%,1.09 [1.07-1.10],1.685e-33,***,Triglycerides to Total-Lipids in Very Large HDL percentage
IDL-PL%,1.08 [1.07-1.09],3.984e-31,***,Phospholipids to Total-Lipids in IDL percentage
Glu,1.08 [1.06-1.09],1.230e-27,***,Glucose
S-HDL-TG%,1.06 [1.05-1.08],1.017e-14,***,Triglycerides to Total-Lipids in Small HDL percentage
XL-HDL-FC%,1.06 [1.05-1.08],8.685e-14,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
S-HDL-TG,1.06 [1.05-1.07],3.221e-15,***,Triglycerides in Small HDL
