Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-VLDL-TG%,1.46 [1.39-1.53],6.183e-45,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XS-VLDL-TG%,1.43 [1.38-1.48],1.964e-88,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
MUFA%,1.40 [1.35-1.45],2.217e-72,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-VLDL-TG%,1.38 [1.33-1.43],9.996e-58,***,Triglycerides to Total-Lipids in Medium VLDL percentage
IDL-TG%,1.38 [1.33-1.42],1.153e-81,***,Triglycerides to Total-Lipids in IDL percentage
Creatinine,1.37 [1.32-1.41],1.257e-75,***,Creatinine
S-VLDL-TG%,1.37 [1.32-1.42],8.374e-55,***,Triglycerides to Total-Lipids in Small VLDL percentage
GlycA,1.36 [1.31-1.41],2.388e-62,***,Glycoprotein Acetyls
L-LDL-TG%,1.36 [1.32-1.40],9.219e-77,***,Triglycerides to Total-Lipids in Large LDL percentage
S-LDL-TG%,1.34 [1.30-1.39],4.425e-66,***,Triglycerides to Total-Lipids in Small LDL percentage
L-HDL-PL%,1.34 [1.30-1.38],4.948e-75,***,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-TG%,1.34 [1.29-1.38],1.581e-68,***,Triglycerides to Total-Lipids in Medium LDL percentage
XL-HDL-TG%,1.32 [1.28-1.37],2.098e-51,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-HDL-TG,1.32 [1.28-1.36],1.632e-55,***,Triglycerides in Small HDL
MUFA,1.28 [1.24-1.32],1.268e-45,***,Monounsaturated Fatty Acids
S-HDL-PL,1.28 [1.24-1.32],1.126e-40,***,Phospholipids in Small HDL
M-HDL-TG,1.27 [1.23-1.31],1.367e-42,***,Triglycerides in Medium HDL
S-HDL-L,1.26 [1.22-1.30],2.852e-34,***,Total-Lipids in Small HDL
XS-VLDL-TG,1.26 [1.22-1.30],1.044e-41,***,Triglycerides in Very Small VLDL
HDL-TG,1.26 [1.22-1.30],1.680e-38,***,Triglycerides in HDL
S-VLDL-TG,1.25 [1.21-1.29],3.153e-34,***,Triglycerides in Small VLDL
VLDL-size,1.25 [1.20-1.29],6.637e-26,***,Average Diameter for VLDL Particles
Total-TG,1.25 [1.20-1.29],9.378e-32,***,Total-Triglycerides
XL-VLDL-TG,1.24 [1.21-1.28],5.895e-36,***,Triglycerides in Very Large VLDL
M-LDL-TG,1.24 [1.21-1.28],5.237e-41,***,Triglycerides in Medium LDL
LDL-TG,1.24 [1.20-1.28],4.704e-38,***,Triglycerides in LDL
S-HDL-TG%,1.24 [1.19-1.29],5.750e-23,***,Triglycerides to Total-Lipids in Small HDL percentage
L-LDL-TG,1.24 [1.20-1.27],9.921e-36,***,Triglycerides in Large LDL
VLDL-TG,1.23 [1.19-1.28],2.819e-28,***,Triglycerides in VLDL
TG/PG,1.23 [1.19-1.27],6.946e-25,***,Triglycerides to Phosphoglycerides ratio
S-LDL-TG,1.23 [1.19-1.27],1.706e-37,***,Triglycerides in Small LDL
IDL-TG,1.23 [1.19-1.27],1.759e-32,***,Triglycerides in IDL
XXL-VLDL-PL,1.23 [1.19-1.26],6.867e-33,***,Phospholipids in Chylomicrons and Extremely Large VLDL
M-HDL-PL,1.22 [1.18-1.27],8.541e-23,***,Phospholipids in Medium HDL
XXL-VLDL-L,1.22 [1.18-1.26],1.416e-29,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,1.22 [1.18-1.26],3.745e-33,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
L-VLDL-PL%,1.22 [1.16-1.28],4.496e-09,***,Phospholipids to Total-Lipids in Large VLDL percentage
XXL-VLDL-FC,1.22 [1.18-1.26],6.940e-30,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XL-VLDL-L,1.22 [1.18-1.26],1.567e-25,***,Total-Lipids in Very Large VLDL
XL-VLDL-P,1.21 [1.18-1.25],1.068e-26,***,Concentration of Very Large VLDL Particles
SFA,1.21 [1.18-1.25],2.020e-27,***,Saturated Fatty Acids
XXL-VLDL-TG,1.21 [1.18-1.25],9.757e-30,***,Triglycerides in Chylomicrons and Extremely Large VLDL
S-HDL-FC,1.21 [1.17-1.25],1.316e-22,***,Free Cholesterol in Small HDL
XXL-VLDL-C,1.21 [1.17-1.25],1.909e-25,***,Cholesterol in Chylomicrons and Extremely Large VLDL
L-VLDL-TG,1.20 [1.16-1.24],3.583e-22,***,Triglycerides in Large VLDL
L-VLDL-PL,1.19 [1.15-1.24],2.059e-19,***,Phospholipids in Large VLDL
XXL-VLDL-CE,1.19 [1.16-1.23],2.136e-21,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
Total-FA,1.19 [1.15-1.23],7.166e-21,***,Total-Fatty Acids
L-HDL-TG%,1.19 [1.15-1.23],3.518e-18,***,Triglycerides to Total-Lipids in Large HDL percentage
XS-VLDL-PL%,1.19 [1.15-1.23],9.558e-19,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-VLDL-PL,1.19 [1.15-1.23],1.134e-19,***,Phospholipids in Very Large VLDL
M-HDL-PL%,1.19 [1.15-1.23],5.386e-19,***,Phospholipids to Total-Lipids in Medium HDL percentage
L-VLDL-P,1.19 [1.15-1.23],2.967e-19,***,Concentration of Large VLDL Particles
M-HDL-TG%,1.19 [1.14-1.23],6.771e-14,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-VLDL-TG%,1.19 [1.14-1.23],9.415e-12,***,Triglycerides to Total-Lipids in Large VLDL percentage
M-VLDL-TG,1.18 [1.15-1.23],7.087e-18,***,Triglycerides in Medium VLDL
M-HDL-L,1.18 [1.14-1.23],1.419e-14,***,Total-Lipids in Medium HDL
L-VLDL-L,1.18 [1.14-1.22],4.079e-16,***,Total-Lipids in Large VLDL
SFA%,1.18 [1.14-1.22],3.066e-19,***,Saturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-P,1.18 [1.14-1.22],2.938e-15,***,Concentration of Small HDL Particles
L-VLDL-FC,1.17 [1.13-1.21],3.591e-14,***,Free Cholesterol in Large VLDL
XL-VLDL-FC,1.17 [1.13-1.21],3.263e-15,***,Free Cholesterol in Very Large VLDL
S-HDL-PL%,1.17 [1.13-1.21],2.268e-12,***,Phospholipids to Total-Lipids in Small HDL percentage
M-HDL-P,1.16 [1.12-1.21],8.859e-10,***,Concentration of Medium HDL Particles
Omega-3,1.16 [1.12-1.20],5.387e-13,***,Omega-3 Fatty Acids
S-HDL-C,1.16 [1.12-1.20],5.452e-12,***,Cholesterol in Small HDL
XXL-VLDL-TG%,1.16 [1.11-1.21],1.446e-05,***,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-TG,1.15 [1.11-1.19],7.619e-10,***,Triglycerides in Large HDL
HDL-PL,1.15 [1.11-1.20],1.582e-07,***,Phospholipids in HDL
XL-HDL-TG,1.15 [1.11-1.19],1.165e-12,***,Triglycerides in Very Large HDL
VLDL-L,1.15 [1.11-1.19],4.657e-09,***,Total-Lipids in VLDL
M-HDL-FC,1.15 [1.10-1.19],2.131e-06,***,Free Cholesterol in Medium HDL
S-HDL-CE,1.14 [1.10-1.18],6.082e-08,***,Cholesteryl Esters in Small HDL
HDL-P,1.14 [1.10-1.18],1.980e-06,***,Concentration of HDL Particles
ApoA1,1.14 [1.09-1.18],1.051e-05,***,Apolipoprotein A1
Phosphoglyc,1.13 [1.09-1.17],1.112e-06,***,Phosphoglycerides
Acetoacetate,1.12 [1.09-1.16],5.431e-08,***,Acetoacetate
XL-VLDL-C,1.12 [1.08-1.16],1.297e-05,***,Cholesterol in Very Large VLDL
M-HDL-C,1.12 [1.08-1.16],0.001,**,Cholesterol in Medium HDL
M-HDL-CE,1.12 [1.07-1.16],0.004,**,Cholesteryl Esters in Medium HDL
L-VLDL-C,1.11 [1.08-1.15],5.394e-04,***,Cholesterol in Large VLDL
S-VLDL-P,1.11 [1.08-1.15],2.058e-04,***,Concentration of Small VLDL Particles
Val,1.11 [1.07-1.15],8.972e-04,***,Valine
Total-P,1.11 [1.07-1.15],0.004,**,Total-Concentration of Lipoprotein Particles
VLDL-PL,1.11 [1.07-1.14],0.003,**,Phospholipids in VLDL
S-VLDL-L,1.10 [1.06-1.14],0.015,*,Total-Lipids in Small VLDL
S-LDL-CE%,1.10 [1.06-1.14],0.045,*,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Total-BCAA,1.10 [1.06-1.14],0.039,*,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Sc-ala,1.10 [1.06-1.13],0.032,*,Spectrometer-corrected alanine
XL-HDL-CE%,0.91 [0.89-0.94],2.087e-04,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
