Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-size,1.37 [1.28-1.46],2.969e-16,***,Average Diameter for HDL Particles
XL-HDL-PL,1.37 [1.29-1.45],2.559e-18,***,Phospholipids in Very Large HDL
XL-HDL-L,1.36 [1.28-1.45],5.212e-17,***,Total-Lipids in Very Large HDL
XL-HDL-P,1.34 [1.26-1.43],3.678e-16,***,Concentration of Very Large HDL Particles
XL-HDL-C,1.34 [1.26-1.43],4.042e-15,***,Cholesterol in Very Large HDL
XL-HDL-CE,1.34 [1.26-1.43],5.806e-15,***,Cholesteryl Esters in Very Large HDL
XL-HDL-FC,1.33 [1.25-1.41],5.623e-14,***,Free Cholesterol in Very Large HDL
L-HDL-P,1.32 [1.24-1.40],1.342e-12,***,Concentration of Large HDL Particles
L-HDL-FC,1.32 [1.24-1.40],2.359e-12,***,Free Cholesterol in Large HDL
L-HDL-C,1.31 [1.23-1.40],2.005e-11,***,Cholesterol in Large HDL
L-HDL-CE,1.31 [1.23-1.40],2.030e-11,***,Cholesteryl Esters in Large HDL
L-HDL-L,1.31 [1.22-1.40],1.918e-10,***,Total-Lipids in Large HDL
XL-HDL-PL%,1.31 [1.21-1.41],7.207e-06,***,Phospholipids to Total-Lipids in Very Large HDL percentage
L-HDL-PL,1.29 [1.21-1.38],7.681e-10,***,Phospholipids in Large HDL
IDL-PL%,1.21 [1.14-1.29],8.216e-04,***,Phospholipids to Total-Lipids in IDL percentage
HDL-FC,1.21 [1.13-1.29],0.002,**,Free Cholesterol in HDL
S-HDL-PL%,1.20 [1.13-1.28],0.004,**,Phospholipids to Total-Lipids in Small HDL percentage
Gly,1.19 [1.12-1.26],0.011,*,Glycine
S-HDL-CE,0.84 [0.79-0.90],0.048,*,Cholesteryl Esters in Small HDL
Val,0.82 [0.76-0.88],0.002,**,Valine
3-Hydroxybutyrate,0.80 [0.74-0.87],0.003,**,3-Hydroxybutyrate
XL-HDL-C%,0.79 [0.74-0.85],3.894e-06,***,Cholesterol to Total-Lipids in Very Large HDL percentage
Phe,0.79 [0.73-0.84],2.618e-06,***,Phenylalanine
XL-HDL-FC%,0.76 [0.71-0.82],4.773e-09,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Citrate,0.53 [0.49-0.57],4.607e-61,***,Citrate
