Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.14 [1.13-1.15],5.246e-128,***,Triglycerides to Total-Lipids in IDL percentage
MUFA%,1.14 [1.13-1.15],1.593e-111,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-TG%,1.14 [1.12-1.15],2.075e-117,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.13 [1.12-1.14],2.659e-105,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XS-VLDL-PL%,1.12 [1.11-1.14],6.241e-98,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.12 [1.11-1.13],2.819e-98,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.12 [1.11-1.13],1.975e-88,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-HDL-PL%,1.12 [1.10-1.13],3.967e-83,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-TG%,1.11 [1.10-1.12],6.524e-82,***,Triglycerides to Total-Lipids in Small LDL percentage
GlycA,1.11 [1.10-1.12],1.576e-74,***,Glycoprotein Acetyls
S-VLDL-TG%,1.11 [1.10-1.12],4.681e-76,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-HDL-TG%,1.11 [1.10-1.12],1.106e-69,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-PL%,1.10 [1.09-1.11],1.593e-59,***,Phospholipids to Total-Lipids in Large HDL percentage
TG/PG,1.10 [1.09-1.11],6.414e-58,***,Triglycerides to Phosphoglycerides ratio
XL-VLDL-TG%,1.10 [1.08-1.11],5.624e-52,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-HDL-TG%,1.09 [1.08-1.10],2.449e-52,***,Triglycerides to Total-Lipids in Large HDL percentage
M-HDL-TG%,1.09 [1.08-1.10],8.421e-51,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-HDL-TG%,1.09 [1.08-1.10],3.948e-48,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XL-HDL-FC%,1.07 [1.06-1.09],2.863e-33,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-VLDL-PL%,1.07 [1.06-1.09],2.200e-30,***,Phospholipids to Total-Lipids in Large VLDL percentage
IDL-PL%,1.07 [1.06-1.08],3.205e-35,***,Phospholipids to Total-Lipids in IDL percentage
S-HDL-TG,1.07 [1.06-1.08],5.576e-32,***,Triglycerides in Small HDL
VLDL-size,1.07 [1.06-1.08],2.465e-26,***,Average Diameter for VLDL Particles
XXL-VLDL-PL,1.06 [1.05-1.07],3.020e-23,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XL-VLDL-TG,1.06 [1.05-1.07],8.609e-22,***,Triglycerides in Very Large VLDL
XXL-VLDL-P,1.06 [1.05-1.07],1.117e-21,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-L,1.06 [1.05-1.07],2.642e-21,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,1.06 [1.05-1.07],1.327e-20,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-FC,1.06 [1.04-1.07],1.342e-18,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-C,1.05 [1.04-1.06],1.270e-16,***,Cholesterol in Chylomicrons and Extremely Large VLDL
S-VLDL-TG,1.05 [1.04-1.06],7.046e-16,***,Triglycerides in Small VLDL
XL-VLDL-P,1.05 [1.04-1.06],3.034e-15,***,Concentration of Very Large VLDL Particles
VLDL-TG,1.05 [1.04-1.06],1.115e-14,***,Triglycerides in VLDL
XL-VLDL-L,1.05 [1.04-1.06],1.214e-14,***,Total-Lipids in Very Large VLDL
XXL-VLDL-CE,1.05 [1.04-1.06],2.961e-14,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
Total-TG,1.05 [1.04-1.06],1.104e-13,***,Total-Triglycerides
XS-VLDL-TG,1.05 [1.04-1.06],1.407e-13,***,Triglycerides in Very Small VLDL
S-LDL-TG,1.05 [1.04-1.06],4.993e-12,***,Triglycerides in Small LDL
XL-VLDL-PL,1.05 [1.03-1.06],2.813e-11,***,Phospholipids in Very Large VLDL
L-VLDL-PL,1.05 [1.03-1.06],3.512e-11,***,Phospholipids in Large VLDL
L-VLDL-TG,1.04 [1.03-1.05],3.193e-09,***,Triglycerides in Large VLDL
L-VLDL-P,1.04 [1.03-1.05],7.319e-09,***,Concentration of Large VLDL Particles
