Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-VLDL-TG%,2.29 [2.05-2.55],2.439e-43,***,Triglycerides to Total-Lipids in Small VLDL percentage
IDL-TG%,2.18 [2.00-2.38],3.659e-62,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,2.17 [1.97-2.38],2.082e-50,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,2.15 [1.97-2.35],1.104e-62,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,2.12 [1.95-2.31],5.440e-63,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-PL%,2.10 [1.92-2.30],2.915e-54,***,Phospholipids to Total-Lipids in Small LDL percentage
M-VLDL-TG%,2.02 [1.82-2.24],7.586e-35,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-PL%,1.93 [1.75-2.11],3.087e-38,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.89 [1.72-2.08],2.415e-33,***,Phospholipids to Total-Lipids in IDL percentage
Glu-lactate,1.84 [1.70-1.99],9.511e-44,***,Glucose-lactate
Glu,1.72 [1.57-1.89],7.588e-26,***,Glucose
XL-VLDL-TG%,1.71 [1.49-1.95],6.932e-10,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-LDL-PL%,1.69 [1.52-1.88],4.796e-17,***,Phospholipids to Total-Lipids in Medium LDL percentage
XXL-VLDL-PL%,1.60 [1.44-1.78],2.337e-13,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-TG%,1.56 [1.43-1.71],4.875e-17,***,Triglycerides to Total-Lipids in Small LDL percentage
L-VLDL-TG%,1.47 [1.32-1.63],1.626e-07,***,Triglycerides to Total-Lipids in Large VLDL percentage
L-HDL-PL%,1.46 [1.34-1.59],1.760e-12,***,Phospholipids to Total-Lipids in Large HDL percentage
Creatinine,1.40 [1.29-1.52],9.434e-10,***,Creatinine
Sc-ala,1.35 [1.23-1.48],1.681e-05,***,Spectrometer-corrected alanine
S-HDL-PL%,1.30 [1.18-1.43],0.029,*,Phospholipids to Total-Lipids in Small HDL percentage
Ala,1.28 [1.17-1.41],0.036,*,Alanine
L-HDL-C%,0.79 [0.73-0.86],0.001,**,Cholesterol to Total-Lipids in Large HDL percentage
LA%,0.75 [0.69-0.83],3.661e-04,***,Linoleic Acid to Total-Fatty Acids percentage
M-HDL-C,0.75 [0.68-0.83],0.004,**,Cholesterol in Medium HDL
M-HDL-PL,0.74 [0.67-0.82],9.164e-04,***,Phospholipids in Medium HDL
S-VLDL-TG,0.74 [0.67-0.82],0.004,**,Triglycerides in Small VLDL
L-VLDL-FC%,0.74 [0.67-0.81],3.132e-05,***,Free Cholesterol to Total-Lipids in Large VLDL percentage
M-HDL-L,0.74 [0.67-0.81],2.629e-04,***,Total-Lipids in Medium HDL
SFA%,0.73 [0.66-0.80],3.476e-05,***,Saturated Fatty Acids to Total-Fatty Acids percentage
VLDL-size,0.73 [0.66-0.80],3.022e-05,***,Average Diameter for VLDL Particles
Albumin,0.73 [0.67-0.79],6.746e-08,***,Albumin
XL-HDL-TG,0.72 [0.65-0.81],6.194e-04,***,Triglycerides in Very Large HDL
XL-HDL-CE%,0.72 [0.67-0.79],1.086e-08,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
XL-HDL-P,0.72 [0.63-0.81],0.029,*,Concentration of Very Large HDL Particles
HDL-PL,0.71 [0.64-0.79],1.698e-05,***,Phospholipids in HDL
M-HDL-P,0.71 [0.64-0.79],4.868e-05,***,Concentration of Medium HDL Particles
XXL-VLDL-CE%,0.71 [0.64-0.78],2.661e-06,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
HDL-CE,0.70 [0.63-0.78],1.520e-05,***,Cholesteryl Esters in HDL
XXL-VLDL-PL,0.70 [0.63-0.78],8.279e-05,***,Phospholipids in Chylomicrons and Extremely Large VLDL
IDL-TG,0.70 [0.63-0.78],2.159e-05,***,Triglycerides in IDL
L-VLDL-CE%,0.70 [0.64-0.77],4.669e-08,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
IDL-FC%,0.70 [0.64-0.76],1.927e-11,***,Free Cholesterol to Total-Lipids in IDL percentage
S-HDL-FC%,0.70 [0.63-0.78],2.812e-06,***,Free Cholesterol to Total-Lipids in Small HDL percentage
XXL-VLDL-TG,0.69 [0.62-0.77],2.261e-05,***,Triglycerides in Chylomicrons and Extremely Large VLDL
L-VLDL-C%,0.69 [0.63-0.76],2.013e-08,***,Cholesterol to Total-Lipids in Large VLDL percentage
XL-VLDL-CE%,0.69 [0.62-0.77],3.776e-07,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XXL-VLDL-P,0.69 [0.61-0.77],2.819e-05,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
HDL-L,0.69 [0.62-0.76],1.296e-07,***,Total-Lipids in HDL
XL-VLDL-C%,0.68 [0.61-0.76],4.396e-07,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
XL-VLDL-FC%,0.68 [0.61-0.76],4.443e-07,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
HDL-C,0.68 [0.61-0.76],2.706e-07,***,HDL Cholesterol
M-LDL-TG,0.68 [0.61-0.76],3.118e-06,***,Triglycerides in Medium LDL
XL-VLDL-TG,0.68 [0.61-0.76],1.162e-06,***,Triglycerides in Very Large VLDL
M-HDL-FC,0.68 [0.61-0.75],9.703e-08,***,Free Cholesterol in Medium HDL
L-HDL-FC%,0.67 [0.63-0.72],2.229e-25,***,Free Cholesterol to Total-Lipids in Large HDL percentage
XXL-VLDL-L,0.67 [0.60-0.75],2.122e-07,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
S-LDL-TG,0.67 [0.59-0.75],4.986e-07,***,Triglycerides in Small LDL
LDL-TG,0.66 [0.59-0.74],7.966e-08,***,Triglycerides in LDL
L-LDL-TG,0.66 [0.59-0.74],6.795e-08,***,Triglycerides in Large LDL
ApoA1,0.66 [0.60-0.73],1.428e-10,***,Apolipoprotein A1
XXL-VLDL-FC,0.66 [0.59-0.74],8.799e-08,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
M-VLDL-CE%,0.65 [0.61-0.69],3.681e-44,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
DHA,0.65 [0.58-0.72],1.853e-09,***,Docosahexaenoic Acid
L-LDL-CE%,0.64 [0.59-0.70],1.470e-19,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Total-TG,0.63 [0.57-0.70],5.159e-12,***,Total-Triglycerides
XS-VLDL-FC%,0.63 [0.59-0.68],4.666e-30,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
M-HDL-FC%,0.63 [0.58-0.68],3.496e-23,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
VLDL-TG,0.63 [0.56-0.70],1.490e-12,***,Triglycerides in VLDL
Omega-3,0.63 [0.56-0.70],8.250e-12,***,Omega-3 Fatty Acids
HDL-FC,0.62 [0.56-0.70],2.752e-11,***,Free Cholesterol in HDL
XL-VLDL-PL%,0.62 [0.58-0.66],7.242e-43,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
L-LDL-FC%,0.61 [0.56-0.66],1.194e-31,***,Free Cholesterol to Total-Lipids in Large LDL percentage
L-VLDL-TG,0.60 [0.54-0.68],5.628e-13,***,Triglycerides in Large VLDL
XXL-VLDL-C,0.60 [0.53-0.67],7.940e-13,***,Cholesterol in Chylomicrons and Extremely Large VLDL
