Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-VLDL-TG%,2.44 [2.21-2.70],1.008e-64,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-VLDL-TG%,2.44 [2.27-2.62],1.641e-126,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,2.43 [2.26-2.62],7.546e-114,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-TG%,2.39 [2.24-2.56],3.500e-144,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,2.20 [2.07-2.33],2.486e-139,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,2.05 [1.93-2.17],2.792e-118,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.90 [1.80-2.02],1.190e-99,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.90 [1.79-2.02],1.093e-84,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-HDL-PL%,1.86 [1.76-1.97],2.919e-101,***,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-PL%,1.73 [1.63-1.85],1.443e-61,***,Phospholipids to Total-Lipids in Small LDL percentage
XL-HDL-FC%,1.71 [1.61-1.82],3.200e-59,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
IDL-PL%,1.65 [1.55-1.76],1.947e-47,***,Phospholipids to Total-Lipids in IDL percentage
L-VLDL-TG%,1.64 [1.52-1.76],5.650e-37,***,Triglycerides to Total-Lipids in Large VLDL percentage
S-LDL-TG%,1.58 [1.49-1.68],3.923e-44,***,Triglycerides to Total-Lipids in Small LDL percentage
M-LDL-PL%,1.58 [1.47-1.70],4.274e-32,***,Phospholipids to Total-Lipids in Medium LDL percentage
M-HDL-PL%,1.54 [1.45-1.64],2.053e-38,***,Phospholipids to Total-Lipids in Medium HDL percentage
Creatinine,1.50 [1.42-1.58],2.479e-43,***,Creatinine
MUFA%,1.38 [1.29-1.48],3.227e-15,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-PL%,1.35 [1.25-1.45],9.977e-11,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
TG/PG,1.27 [1.19-1.36],1.024e-07,***,Triglycerides to Phosphoglycerides ratio
S-HDL-TG%,1.26 [1.18-1.35],3.330e-06,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-TG%,1.26 [1.18-1.34],1.453e-06,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-HDL-TG%,1.24 [1.16-1.32],2.264e-05,***,Triglycerides to Total-Lipids in Very Large HDL percentage
Sc-ala,1.23 [1.15-1.31],3.587e-05,***,Spectrometer-corrected alanine
Leu,1.21 [1.14-1.29],8.490e-05,***,Leucine
XL-HDL-C%,1.20 [1.13-1.27],0.002,**,Cholesterol to Total-Lipids in Very Large HDL percentage
S-LDL-FC%,0.85 [0.80-0.90],0.006,**,Free Cholesterol to Total-Lipids in Small LDL percentage
Albumin,0.83 [0.78-0.88],2.955e-04,***,Albumin
L-VLDL-TG,0.82 [0.77-0.88],0.008,**,Triglycerides in Large VLDL
VLDL-TG,0.82 [0.76-0.88],0.002,**,Triglycerides in VLDL
L-VLDL-FC%,0.80 [0.75-0.86],3.063e-06,***,Free Cholesterol to Total-Lipids in Large VLDL percentage
Citrate,0.80 [0.75-0.86],3.569e-05,***,Citrate
XL-VLDL-P,0.80 [0.75-0.86],3.328e-04,***,Concentration of Very Large VLDL Particles
XL-HDL-PL%,0.80 [0.76-0.84],4.533e-11,***,Phospholipids to Total-Lipids in Very Large HDL percentage
XL-VLDL-L,0.80 [0.74-0.85],3.642e-05,***,Total-Lipids in Very Large VLDL
M-HDL-C%,0.79 [0.74-0.84],6.392e-09,***,Cholesterol to Total-Lipids in Medium HDL percentage
Total-TG,0.79 [0.73-0.84],1.412e-06,***,Total-Triglycerides
XS-VLDL-TG,0.78 [0.73-0.84],1.924e-06,***,Triglycerides in Very Small VLDL
PUFA/MUFA,0.78 [0.73-0.84],1.369e-07,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
XXL-VLDL-C,0.78 [0.72-0.84],1.357e-06,***,Cholesterol in Chylomicrons and Extremely Large VLDL
M-LDL-FC%,0.77 [0.73-0.82],1.143e-12,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
XXL-VLDL-C%,0.77 [0.71-0.82],1.881e-07,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-HDL-TG,0.76 [0.71-0.82],7.116e-09,***,Triglycerides in Medium HDL
S-LDL-TG,0.76 [0.71-0.82],9.196e-08,***,Triglycerides in Small LDL
HDL-TG,0.76 [0.71-0.81],1.358e-09,***,Triglycerides in HDL
Unsaturation,0.76 [0.71-0.81],1.660e-12,***,Degree of Unsaturation
XL-HDL-CE%,0.75 [0.71-0.80],1.005e-15,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-VLDL-PL,0.75 [0.70-0.81],1.184e-09,***,Phospholipids in Large VLDL
L-VLDL-P,0.74 [0.69-0.80],1.782e-10,***,Concentration of Large VLDL Particles
XL-VLDL-PL,0.74 [0.69-0.80],1.238e-10,***,Phospholipids in Very Large VLDL
L-VLDL-L,0.74 [0.69-0.79],4.953e-12,***,Total-Lipids in Large VLDL
XXL-VLDL-CE,0.74 [0.68-0.79],5.002e-11,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
M-LDL-TG,0.73 [0.68-0.79],1.407e-11,***,Triglycerides in Medium LDL
XXL-VLDL-CE%,0.72 [0.67-0.77],2.037e-16,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-CE%,0.72 [0.68-0.75],1.575e-33,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-LDL-CE%,0.71 [0.67-0.76],5.418e-24,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
M-VLDL-TG,0.71 [0.66-0.76],7.705e-16,***,Triglycerides in Medium VLDL
LDL-size,0.70 [0.66-0.74],2.187e-26,***,Average Diameter for LDL Particles
IDL-FC%,0.70 [0.66-0.74],4.852e-29,***,Free Cholesterol to Total-Lipids in IDL percentage
L-VLDL-FC,0.70 [0.65-0.75],1.339e-16,***,Free Cholesterol in Large VLDL
Gly,0.69 [0.64-0.75],8.231e-17,***,Glycine
XL-VLDL-FC,0.69 [0.64-0.74],1.385e-17,***,Free Cholesterol in Very Large VLDL
LDL-TG,0.68 [0.63-0.73],8.339e-19,***,Triglycerides in LDL
XL-VLDL-PL%,0.66 [0.63-0.69],3.151e-61,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
Omega-3,0.66 [0.61-0.71],1.013e-25,***,Omega-3 Fatty Acids
L-HDL-C%,0.66 [0.63-0.69],1.582e-58,***,Cholesterol to Total-Lipids in Large HDL percentage
IDL-TG,0.66 [0.61-0.71],3.058e-23,***,Triglycerides in IDL
L-LDL-TG,0.65 [0.60-0.70],1.856e-23,***,Triglycerides in Large LDL
S-HDL-CE,0.63 [0.59-0.68],2.862e-37,***,Cholesteryl Esters in Small HDL
XS-VLDL-FC%,0.63 [0.60-0.66],1.267e-67,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
MUFA,0.62 [0.58-0.67],1.152e-35,***,Monounsaturated Fatty Acids
S-HDL-PL,0.62 [0.58-0.66],4.023e-40,***,Phospholipids in Small HDL
M-VLDL-CE%,0.62 [0.59-0.64],7.726e-122,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
DHA,0.62 [0.57-0.66],4.373e-33,***,Docosahexaenoic Acid
S-HDL-L,0.61 [0.58-0.66],2.697e-44,***,Total-Lipids in Small HDL
M-HDL-PL,0.61 [0.57-0.66],2.946e-39,***,Phospholipids in Medium HDL
L-HDL-TG,0.61 [0.57-0.66],1.273e-30,***,Triglycerides in Large HDL
M-HDL-CE,0.61 [0.57-0.65],2.317e-39,***,Cholesteryl Esters in Medium HDL
M-LDL-CE%,0.60 [0.57-0.64],1.420e-52,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-HDL-L,0.60 [0.56-0.64],1.529e-45,***,Total-Lipids in Medium HDL
XL-HDL-TG,0.60 [0.55-0.64],2.909e-34,***,Triglycerides in Very Large HDL
L-VLDL-C,0.60 [0.55-0.64],3.672e-37,***,Cholesterol in Large VLDL
S-HDL-C,0.59 [0.55-0.63],4.677e-51,***,Cholesterol in Small HDL
M-HDL-C,0.59 [0.55-0.63],3.663e-45,***,Cholesterol in Medium HDL
VLDL-L,0.59 [0.55-0.63],4.022e-47,***,Total-Lipids in VLDL
L-HDL-FC%,0.58 [0.56-0.61],4.101e-134,***,Free Cholesterol to Total-Lipids in Large HDL percentage
XL-VLDL-C,0.58 [0.54-0.63],5.781e-39,***,Cholesterol in Very Large VLDL
S-VLDL-CE%,0.58 [0.55-0.61],3.135e-80,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
L-VLDL-C%,0.58 [0.54-0.62],1.443e-55,***,Cholesterol to Total-Lipids in Large VLDL percentage
L-LDL-FC%,0.57 [0.54-0.60],1.151e-92,***,Free Cholesterol to Total-Lipids in Large LDL percentage
LA%,0.57 [0.54-0.61],5.794e-71,***,Linoleic Acid to Total-Fatty Acids percentage
S-HDL-P,0.57 [0.53-0.61],5.212e-55,***,Concentration of Small HDL Particles
ApoB/ApoA1,0.56 [0.52-0.60],3.074e-52,***,Apolipoprotein B to Apolipoprotein A1 ratio
S-VLDL-P,0.56 [0.52-0.60],6.617e-45,***,Concentration of Small VLDL Particles
XL-VLDL-CE%,0.56 [0.52-0.60],4.702e-55,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
HDL-size,0.56 [0.51-0.61],1.573e-37,***,Average Diameter for HDL Particles
M-HDL-P,0.55 [0.51-0.59],1.358e-51,***,Concentration of Medium HDL Particles
M-VLDL-C%,0.55 [0.53-0.58],9.308e-132,***,Cholesterol to Total-Lipids in Medium VLDL percentage
L-VLDL-CE%,0.55 [0.52-0.59],8.303e-70,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
M-LDL-C%,0.54 [0.51-0.56],4.404e-142,***,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-C%,0.53 [0.50-0.56],6.091e-136,***,Cholesterol to Total-Lipids in IDL percentage
HDL-PL,0.53 [0.49-0.57],3.709e-65,***,Phospholipids in HDL
XL-VLDL-C%,0.52 [0.49-0.57],4.482e-59,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
S-VLDL-C%,0.52 [0.49-0.55],1.698e-114,***,Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-L,0.52 [0.48-0.56],1.624e-62,***,Total-Lipids in Small VLDL
S-LDL-CE%,0.52 [0.49-0.55],2.158e-101,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
L-HDL-PL,0.52 [0.48-0.57],4.986e-47,***,Phospholipids in Large HDL
L-LDL-C%,0.52 [0.49-0.54],1.258e-138,***,Cholesterol to Total-Lipids in Large LDL percentage
IDL-CE%,0.52 [0.49-0.54],2.343e-136,***,Cholesteryl Esters to Total-Lipids in IDL percentage
S-HDL-FC,0.51 [0.48-0.55],6.530e-80,***,Free Cholesterol in Small HDL
XL-VLDL-FC%,0.51 [0.48-0.55],1.221e-65,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
ApoA1,0.51 [0.48-0.55],1.145e-75,***,Apolipoprotein A1
M-VLDL-FC%,0.51 [0.48-0.53],2.853e-145,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-HDL-FC,0.51 [0.47-0.55],2.068e-65,***,Free Cholesterol in Medium HDL
L-VLDL-CE,0.51 [0.47-0.55],9.921e-62,***,Cholesteryl Esters in Large VLDL
VLDL-PL,0.51 [0.47-0.54],1.979e-68,***,Phospholipids in VLDL
S-LDL-C%,0.50 [0.48-0.53],8.744e-155,***,Cholesterol to Total-Lipids in Small LDL percentage
M-HDL-FC%,0.50 [0.48-0.53],3.072e-144,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
XL-VLDL-CE,0.50 [0.46-0.54],6.991e-62,***,Cholesteryl Esters in Very Large VLDL
HDL-L,0.50 [0.47-0.54],7.292e-78,***,Total-Lipids in HDL
S-HDL-FC%,0.50 [0.47-0.54],9.057e-75,***,Free Cholesterol to Total-Lipids in Small HDL percentage
SFA,0.50 [0.46-0.53],9.498e-89,***,Saturated Fatty Acids
HDL-CE,0.49 [0.46-0.53],2.963e-70,***,Cholesteryl Esters in HDL
XS-VLDL-C%,0.49 [0.47-0.52],1.851e-160,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.49 [0.47-0.52],4.796e-167,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
M-VLDL-PL%,0.49 [0.47-0.51],7.000e-172,***,Phospholipids to Total-Lipids in Medium VLDL percentage
L-HDL-L,0.48 [0.45-0.53],1.422e-57,***,Total-Lipids in Large HDL
HDL-P,0.48 [0.45-0.52],1.416e-84,***,Concentration of HDL Particles
S-VLDL-FC%,0.48 [0.45-0.51],2.211e-144,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
Total-FA,0.48 [0.45-0.51],1.992e-108,***,Total-Fatty Acids
HDL-C,0.47 [0.44-0.51],2.359e-79,***,HDL Cholesterol
XL-HDL-PL,0.47 [0.43-0.52],7.881e-50,***,Phospholipids in Very Large HDL
XL-HDL-FC,0.47 [0.43-0.51],2.078e-66,***,Free Cholesterol in Very Large HDL
L-HDL-CE,0.47 [0.43-0.51],8.952e-54,***,Cholesteryl Esters in Large HDL
L-HDL-C,0.46 [0.42-0.50],1.104e-57,***,Cholesterol in Large HDL
M-VLDL-L,0.46 [0.43-0.49],3.571e-95,***,Total-Lipids in Medium VLDL
S-VLDL-PL%,0.45 [0.43-0.48],2.366e-137,***,Phospholipids to Total-Lipids in Small VLDL percentage
VLDL-FC,0.45 [0.41-0.48],3.439e-90,***,Free Cholesterol in VLDL
VLDL-P,0.43 [0.40-0.47],2.493e-87,***,Concentration of VLDL Particles
Total-P,0.43 [0.40-0.46],3.861e-117,***,Total-Concentration of Lipoprotein Particles
Phosphoglyc,0.43 [0.40-0.45],1.725e-159,***,Phosphoglycerides
XL-HDL-L,0.42 [0.39-0.47],5.788e-66,***,Total-Lipids in Very Large HDL
L-HDL-FC,0.42 [0.38-0.46],3.518e-63,***,Free Cholesterol in Large HDL
L-HDL-P,0.42 [0.38-0.46],6.100e-60,***,Concentration of Large HDL Particles
S-VLDL-CE,0.41 [0.38-0.45],5.756e-101,***,Cholesteryl Esters in Small VLDL
PC,0.41 [0.39-0.44],1.074e-165,***,Phosphatidylcholines
S-LDL-PL,0.41 [0.38-0.44],4.889e-124,***,Phospholipids in Small LDL
HDL-FC,0.41 [0.37-0.44],1.768e-98,***,Free Cholesterol in HDL
S-LDL-FC,0.40 [0.38-0.43],3.862e-133,***,Free Cholesterol in Small LDL
S-VLDL-PL,0.40 [0.37-0.44],2.880e-108,***,Phospholipids in Small VLDL
Cholines,0.40 [0.38-0.43],2.193e-183,***,Total-Cholines
M-LDL-L,0.40 [0.37-0.43],4.285e-146,***,Total-Lipids in Medium LDL
PUFA,0.40 [0.37-0.42],2.370e-178,***,Polyunsaturated Fatty Acids
Total-L,0.40 [0.37-0.42],3.314e-201,***,Total-Lipids in Lipoprotein Particles
VLDL-C,0.39 [0.37-0.42],1.036e-134,***,VLDL Cholesterol
XL-HDL-C,0.39 [0.35-0.43],3.927e-76,***,Cholesterol in Very Large HDL
LDL-L,0.39 [0.37-0.42],9.079e-189,***,Total-Lipids in LDL
M-LDL-PL,0.39 [0.36-0.42],9.161e-135,***,Phospholipids in Medium LDL
S-VLDL-C,0.39 [0.36-0.42],3.310e-117,***,Cholesterol in Small VLDL
M-LDL-CE,0.39 [0.36-0.42],1.967e-141,***,Cholesteryl Esters in Medium LDL
XS-VLDL-PL,0.39 [0.36-0.42],9.903e-118,***,Phospholipids in Very Small VLDL
M-LDL-C,0.39 [0.36-0.41],4.431e-152,***,Cholesterol in Medium LDL
