Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.29 [1.23-1.35],2.793e-21,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-TG%,1.27 [1.22-1.33],1.909e-22,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.27 [1.21-1.32],2.659e-20,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XS-VLDL-PL%,1.26 [1.21-1.32],1.225e-19,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.25 [1.19-1.30],3.694e-18,***,Triglycerides to Total-Lipids in Large LDL percentage
M-VLDL-TG%,1.23 [1.17-1.28],1.181e-13,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.22 [1.17-1.27],5.299e-14,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.21 [1.16-1.26],4.392e-12,***,Phospholipids to Total-Lipids in Large HDL percentage
XL-HDL-FC%,1.21 [1.16-1.26],3.674e-11,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,1.21 [1.16-1.26],1.182e-11,***,Phospholipids to Total-Lipids in Medium HDL percentage
GlycA,1.21 [1.15-1.26],2.446e-10,***,Glycoprotein Acetyls
S-VLDL-TG%,1.20 [1.15-1.26],1.042e-09,***,Triglycerides to Total-Lipids in Small VLDL percentage
TG/PG,1.19 [1.13-1.24],1.769e-08,***,Triglycerides to Phosphoglycerides ratio
S-LDL-TG%,1.19 [1.14-1.24],2.702e-09,***,Triglycerides to Total-Lipids in Small LDL percentage
S-HDL-TG%,1.18 [1.13-1.24],5.169e-07,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-TG%,1.17 [1.12-1.23],2.107e-06,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-VLDL-TG%,1.17 [1.11-1.23],2.007e-04,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XL-HDL-TG%,1.17 [1.12-1.22],1.978e-06,***,Triglycerides to Total-Lipids in Very Large HDL percentage
IDL-PL%,1.16 [1.11-1.21],1.594e-05,***,Phospholipids to Total-Lipids in IDL percentage
Creatinine,1.15 [1.11-1.20],6.317e-06,***,Creatinine
M-HDL-TG%,1.14 [1.09-1.19],0.011,*,Triglycerides to Total-Lipids in Medium HDL percentage
VLDL-size,1.14 [1.08-1.19],0.012,*,Average Diameter for VLDL Particles
XL-HDL-PL%,0.89 [0.86-0.93],0.019,*,Phospholipids to Total-Lipids in Very Large HDL percentage
IDL-FC%,0.89 [0.85-0.93],0.024,*,Free Cholesterol to Total-Lipids in IDL percentage
LDL-P,0.89 [0.85-0.93],0.046,*,Concentration of LDL Particles
XS-VLDL-P,0.89 [0.85-0.93],0.027,*,Concentration of Very Small VLDL Particles
S-HDL-FC,0.89 [0.85-0.93],0.020,*,Free Cholesterol in Small HDL
XS-VLDL-L,0.88 [0.85-0.92],0.011,*,Total-Lipids in Very Small VLDL
L-LDL-P,0.88 [0.85-0.92],0.011,*,Concentration of Large LDL Particles
S-LDL-FC%,0.88 [0.85-0.92],2.674e-04,***,Free Cholesterol to Total-Lipids in Small LDL percentage
L-VLDL-C%,0.88 [0.84-0.92],0.003,**,Cholesterol to Total-Lipids in Large VLDL percentage
S-VLDL-CE%,0.88 [0.84-0.92],3.095e-04,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
ApoB,0.88 [0.84-0.92],8.839e-04,***,Apolipoprotein B
XS-VLDL-FC,0.87 [0.84-0.91],8.201e-04,***,Free Cholesterol in Very Small VLDL
S-LDL-FC,0.87 [0.84-0.91],2.396e-04,***,Free Cholesterol in Small LDL
Omega-6%,0.87 [0.83-0.91],8.263e-05,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
DHA%,0.87 [0.83-0.91],1.023e-04,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
XS-VLDL-FC%,0.87 [0.83-0.90],1.251e-06,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-HDL-FC%,0.87 [0.83-0.91],1.639e-04,***,Free Cholesterol to Total-Lipids in Small HDL percentage
LDL-CE,0.87 [0.83-0.90],9.783e-06,***,Cholesteryl Esters in LDL
LDL-PL,0.86 [0.83-0.90],1.126e-05,***,Phospholipids in LDL
M-LDL-FC,0.86 [0.83-0.90],1.497e-05,***,Free Cholesterol in Medium LDL
LDL-L,0.86 [0.83-0.90],2.259e-06,***,Total-Lipids in LDL
M-VLDL-C,0.86 [0.82-0.90],5.043e-06,***,Cholesterol in Medium VLDL
M-HDL-PL,0.86 [0.82-0.90],1.592e-05,***,Phospholipids in Medium HDL
XL-VLDL-FC%,0.86 [0.82-0.90],4.393e-05,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
Total-L,0.86 [0.82-0.89],2.941e-07,***,Total-Lipids in Lipoprotein Particles
M-LDL-FC%,0.86 [0.82-0.89],1.335e-07,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-C,0.86 [0.82-0.89],1.483e-07,***,LDL Cholesterol
M-HDL-C%,0.85 [0.82-0.89],3.602e-07,***,Cholesterol to Total-Lipids in Medium HDL percentage
Omega-6,0.85 [0.82-0.89],9.521e-08,***,Omega-6 Fatty Acids
LA,0.85 [0.82-0.89],4.928e-08,***,Linoleic Acid
L-LDL-CE,0.85 [0.81-0.89],2.519e-08,***,Cholesteryl Esters in Large LDL
Remnant-C,0.85 [0.81-0.89],1.020e-08,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.85 [0.81-0.88],5.143e-09,***,Total-Cholesterol Minus HDL-C
PUFA,0.85 [0.81-0.88],1.224e-08,***,Polyunsaturated Fatty Acids
M-HDL-L,0.85 [0.81-0.89],9.493e-08,***,Total-Lipids in Medium HDL
L-HDL-CE%,0.85 [0.81-0.88],1.070e-10,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-VLDL-CE%,0.85 [0.81-0.88],3.107e-08,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
L-LDL-L,0.85 [0.81-0.88],2.838e-09,***,Total-Lipids in Large LDL
L-HDL-FC%,0.84 [0.81-0.88],7.201e-13,***,Free Cholesterol to Total-Lipids in Large HDL percentage
L-LDL-PL,0.84 [0.81-0.88],2.397e-09,***,Phospholipids in Large LDL
IDL-P,0.84 [0.81-0.88],6.028e-09,***,Concentration of IDL Particles
S-VLDL-C%,0.84 [0.81-0.88],1.371e-10,***,Cholesterol to Total-Lipids in Small VLDL percentage
PUFA%,0.84 [0.80-0.88],1.003e-09,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Clinical LDL-C,0.84 [0.81-0.88],1.243e-10,***,Clinical LDL Cholesterol
M-VLDL-CE,0.84 [0.80-0.88],2.458e-09,***,Cholesteryl Esters in Medium VLDL
L-LDL-C,0.84 [0.80-0.88],3.919e-10,***,Cholesterol in Large LDL
Phosphoglyc,0.84 [0.80-0.88],2.725e-10,***,Phosphoglycerides
XL-VLDL-C%,0.84 [0.80-0.88],4.170e-08,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
