Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.20 [1.17-1.23],1.016e-40,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
GlycA,1.18 [1.15-1.21],9.850e-34,***,Glycoprotein Acetyls
M-HDL-PL%,1.14 [1.11-1.16],5.941e-20,***,Phospholipids to Total-Lipids in Medium HDL percentage
TG/PG,1.14 [1.11-1.16],7.094e-19,***,Triglycerides to Phosphoglycerides ratio
L-VLDL-PL%,1.13 [1.10-1.17],1.533e-13,***,Phospholipids to Total-Lipids in Large VLDL percentage
XL-HDL-TG%,1.13 [1.10-1.16],1.421e-17,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-HDL-TG%,1.13 [1.10-1.16],3.630e-16,***,Triglycerides to Total-Lipids in Small HDL percentage
XL-VLDL-TG%,1.13 [1.10-1.16],2.366e-13,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XL-HDL-FC%,1.13 [1.10-1.15],7.463e-16,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-VLDL-TG%,1.12 [1.10-1.15],2.195e-15,***,Triglycerides to Total-Lipids in Medium VLDL percentage
VLDL-size,1.12 [1.09-1.15],7.002e-14,***,Average Diameter for VLDL Particles
M-HDL-TG%,1.12 [1.09-1.14],3.167e-12,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-HDL-TG%,1.11 [1.09-1.14],9.807e-13,***,Triglycerides to Total-Lipids in Large HDL percentage
XS-VLDL-TG%,1.11 [1.09-1.14],1.776e-13,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.11 [1.09-1.14],1.072e-13,***,Triglycerides to Total-Lipids in IDL percentage
L-HDL-PL%,1.11 [1.08-1.14],5.558e-12,***,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-PL%,1.11 [1.08-1.13],1.994e-11,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-HDL-TG,1.10 [1.08-1.13],2.737e-10,***,Triglycerides in Small HDL
L-LDL-TG%,1.10 [1.08-1.13],4.127e-10,***,Triglycerides to Total-Lipids in Large LDL percentage
S-LDL-TG%,1.10 [1.07-1.13],6.801e-10,***,Triglycerides to Total-Lipids in Small LDL percentage
XL-VLDL-TG,1.10 [1.07-1.13],5.646e-10,***,Triglycerides in Very Large VLDL
XL-VLDL-L,1.10 [1.07-1.12],4.122e-09,***,Total-Lipids in Very Large VLDL
VLDL-TG,1.10 [1.07-1.12],9.274e-09,***,Triglycerides in VLDL
XXL-VLDL-L,1.10 [1.07-1.12],1.024e-08,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
L-VLDL-PL,1.09 [1.07-1.12],2.242e-08,***,Phospholipids in Large VLDL
XL-VLDL-P,1.09 [1.07-1.12],1.832e-08,***,Concentration of Very Large VLDL Particles
