Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-TG%,1.21 [1.15-1.28],1.018e-06,***,Triglycerides to Total-Lipids in Very Large HDL percentage
Omega-3,1.20 [1.14-1.26],1.275e-06,***,Omega-3 Fatty Acids
Total-TG,1.20 [1.14-1.26],1.295e-06,***,Total-Triglycerides
TG/PG,1.19 [1.13-1.26],7.569e-05,***,Triglycerides to Phosphoglycerides ratio
S-HDL-TG,1.19 [1.14-1.25],7.316e-07,***,Triglycerides in Small HDL
XL-VLDL-TG,1.19 [1.13-1.26],3.710e-06,***,Triglycerides in Very Large VLDL
VLDL-TG,1.19 [1.13-1.25],4.885e-06,***,Triglycerides in VLDL
S-VLDL-TG,1.19 [1.13-1.25],1.014e-06,***,Triglycerides in Small VLDL
M-LDL-TG,1.19 [1.13-1.25],1.476e-06,***,Triglycerides in Medium LDL
S-LDL-TG,1.19 [1.13-1.25],3.486e-06,***,Triglycerides in Small LDL
LDL-TG,1.19 [1.13-1.25],1.630e-06,***,Triglycerides in LDL
MUFA,1.19 [1.13-1.25],2.125e-05,***,Monounsaturated Fatty Acids
XL-VLDL-L,1.19 [1.13-1.25],1.123e-05,***,Total-Lipids in Very Large VLDL
XL-VLDL-P,1.19 [1.13-1.25],9.624e-06,***,Concentration of Very Large VLDL Particles
M-VLDL-TG,1.19 [1.13-1.25],5.120e-06,***,Triglycerides in Medium VLDL
XS-VLDL-TG,1.19 [1.13-1.24],1.338e-06,***,Triglycerides in Very Small VLDL
L-VLDL-PL,1.19 [1.13-1.25],8.487e-06,***,Phospholipids in Large VLDL
L-VLDL-TG,1.18 [1.13-1.25],1.048e-05,***,Triglycerides in Large VLDL
L-VLDL-L,1.18 [1.12-1.24],1.577e-05,***,Total-Lipids in Large VLDL
L-VLDL-P,1.18 [1.12-1.24],1.461e-05,***,Concentration of Large VLDL Particles
L-LDL-TG,1.18 [1.13-1.24],4.983e-06,***,Triglycerides in Large LDL
SFA,1.18 [1.12-1.24],1.665e-04,***,Saturated Fatty Acids
XL-VLDL-PL,1.18 [1.12-1.24],5.834e-05,***,Phospholipids in Very Large VLDL
L-VLDL-FC,1.18 [1.12-1.24],4.966e-05,***,Free Cholesterol in Large VLDL
VLDL-L,1.18 [1.12-1.24],7.516e-05,***,Total-Lipids in VLDL
Total-FA,1.18 [1.12-1.24],2.559e-04,***,Total-Fatty Acids
IDL-TG,1.18 [1.12-1.23],1.335e-05,***,Triglycerides in IDL
L-HDL-TG%,1.17 [1.11-1.24],0.005,**,Triglycerides to Total-Lipids in Large HDL percentage
XL-VLDL-FC,1.17 [1.11-1.23],2.102e-04,***,Free Cholesterol in Very Large VLDL
VLDL-PL,1.16 [1.11-1.22],5.484e-04,***,Phospholipids in VLDL
XXL-VLDL-P,1.16 [1.11-1.23],0.002,**,Concentration of Chylomicrons and Extremely Large VLDL Particles
VLDL-size,1.16 [1.10-1.23],0.006,**,Average Diameter for VLDL Particles
S-VLDL-P,1.16 [1.11-1.22],3.283e-04,***,Concentration of Small VLDL Particles
L-VLDL-C,1.16 [1.11-1.22],7.013e-04,***,Cholesterol in Large VLDL
S-VLDL-L,1.16 [1.11-1.22],5.683e-04,***,Total-Lipids in Small VLDL
GlycA,1.16 [1.10-1.22],0.006,**,Glycoprotein Acetyls
S-HDL-TG%,1.16 [1.10-1.22],0.005,**,Triglycerides to Total-Lipids in Small HDL percentage
MUFA%,1.16 [1.10-1.23],0.047,*,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-C,1.16 [1.10-1.22],0.002,**,Cholesterol in Very Large VLDL
XXL-VLDL-PL,1.16 [1.10-1.22],0.005,**,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,1.16 [1.10-1.22],0.008,**,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,1.16 [1.10-1.22],0.015,*,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-FC,1.15 [1.10-1.21],0.012,*,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-C,1.15 [1.09-1.21],0.015,*,Cholesterol in Chylomicrons and Extremely Large VLDL
M-VLDL-L,1.15 [1.09-1.21],0.009,**,Total-Lipids in Medium VLDL
XXL-VLDL-CE,1.15 [1.09-1.21],0.032,*,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
VLDL-FC,1.15 [1.09-1.21],0.016,*,Free Cholesterol in VLDL
VLDL-P,1.15 [1.09-1.20],0.011,*,Concentration of VLDL Particles
HDL-TG,1.15 [1.09-1.20],0.006,**,Triglycerides in HDL
XL-VLDL-CE,1.14 [1.09-1.20],0.028,*,Cholesteryl Esters in Very Large VLDL
L-VLDL-CE,1.14 [1.09-1.20],0.018,*,Cholesteryl Esters in Large VLDL
M-HDL-TG,1.14 [1.09-1.20],0.013,*,Triglycerides in Medium HDL
M-HDL-C%,0.86 [0.81-0.91],0.009,**,Cholesterol to Total-Lipids in Medium HDL percentage
XS-VLDL-C%,0.86 [0.81-0.91],0.027,*,Cholesterol to Total-Lipids in Very Small VLDL percentage
M-HDL-CE%,0.86 [0.81-0.90],0.003,**,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
PUFA%,0.86 [0.81-0.91],0.013,*,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
