Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-FC%,1.19 [1.14-1.24],5.552e-11,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,1.18 [1.13-1.23],9.427e-12,***,Phospholipids to Total-Lipids in Medium HDL percentage
L-HDL-TG%,1.18 [1.13-1.22],9.730e-11,***,Triglycerides to Total-Lipids in Large HDL percentage
TG/PG,1.17 [1.13-1.22],1.583e-10,***,Triglycerides to Phosphoglycerides ratio
L-HDL-PL%,1.17 [1.12-1.22],1.650e-09,***,Phospholipids to Total-Lipids in Large HDL percentage
VLDL-size,1.17 [1.12-1.21],7.996e-10,***,Average Diameter for VLDL Particles
XL-HDL-TG%,1.17 [1.12-1.21],4.356e-10,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-VLDL-TG%,1.15 [1.11-1.20],2.722e-09,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-HDL-TG%,1.15 [1.10-1.19],9.869e-08,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-HDL-TG%,1.14 [1.10-1.18],2.532e-07,***,Triglycerides to Total-Lipids in Small HDL percentage
MUFA%,1.14 [1.09-1.18],3.837e-05,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-TG%,1.13 [1.09-1.18],4.963e-06,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XL-VLDL-TG,1.13 [1.09-1.17],1.790e-06,***,Triglycerides in Very Large VLDL
GlycA,1.13 [1.09-1.17],2.076e-05,***,Glycoprotein Acetyls
S-HDL-TG,1.13 [1.09-1.17],1.802e-06,***,Triglycerides in Small HDL
XL-VLDL-L,1.13 [1.09-1.17],9.984e-06,***,Total-Lipids in Very Large VLDL
XS-VLDL-TG%,1.13 [1.09-1.17],6.752e-05,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
VLDL-TG,1.13 [1.09-1.17],1.813e-05,***,Triglycerides in VLDL
XXL-VLDL-PL,1.13 [1.09-1.17],1.696e-05,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XL-VLDL-P,1.13 [1.09-1.17],1.160e-05,***,Concentration of Very Large VLDL Particles
XXL-VLDL-L,1.12 [1.08-1.17],3.873e-05,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
L-VLDL-TG,1.12 [1.08-1.16],3.643e-05,***,Triglycerides in Large VLDL
XXL-VLDL-P,1.12 [1.08-1.16],5.057e-05,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-C,1.12 [1.08-1.16],3.705e-05,***,Cholesterol in Chylomicrons and Extremely Large VLDL
L-VLDL-PL,1.12 [1.08-1.16],2.451e-05,***,Phospholipids in Large VLDL
XXL-VLDL-FC,1.12 [1.08-1.16],5.545e-05,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-CE,1.12 [1.08-1.16],5.900e-05,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XL-VLDL-PL,1.12 [1.08-1.16],5.697e-05,***,Phospholipids in Very Large VLDL
L-VLDL-L,1.12 [1.08-1.16],7.877e-05,***,Total-Lipids in Large VLDL
XXL-VLDL-TG,1.12 [1.08-1.16],2.121e-04,***,Triglycerides in Chylomicrons and Extremely Large VLDL
Total-TG,1.12 [1.08-1.16],2.434e-04,***,Total-Triglycerides
L-VLDL-P,1.12 [1.08-1.16],8.026e-05,***,Concentration of Large VLDL Particles
S-VLDL-TG%,1.12 [1.08-1.16],2.157e-04,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-VLDL-FC,1.11 [1.08-1.15],2.788e-04,***,Free Cholesterol in Large VLDL
XL-VLDL-FC,1.11 [1.07-1.15],4.024e-04,***,Free Cholesterol in Very Large VLDL
M-VLDL-TG,1.11 [1.07-1.15],8.049e-04,***,Triglycerides in Medium VLDL
