Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-PL%,1.19 [1.17-1.21],4.650e-140,***,Phospholipids to Total-Lipids in Very Large HDL percentage
HDL-size,1.19 [1.17-1.20],4.981e-161,***,Average Diameter for HDL Particles
L-HDL-L,1.18 [1.17-1.20],1.964e-159,***,Total-Lipids in Large HDL
L-HDL-PL,1.18 [1.17-1.20],4.840e-160,***,Phospholipids in Large HDL
L-HDL-C,1.17 [1.16-1.19],8.330e-143,***,Cholesterol in Large HDL
L-HDL-FC,1.17 [1.16-1.19],2.548e-147,***,Free Cholesterol in Large HDL
Gly,1.17 [1.16-1.19],1.254e-155,***,Glycine
L-HDL-P,1.17 [1.16-1.19],3.827e-142,***,Concentration of Large HDL Particles
L-HDL-CE,1.17 [1.16-1.19],2.698e-137,***,Cholesteryl Esters in Large HDL
XL-HDL-PL,1.16 [1.15-1.18],7.349e-130,***,Phospholipids in Very Large HDL
XL-HDL-L,1.16 [1.14-1.17],1.818e-120,***,Total-Lipids in Very Large HDL
HDL-FC,1.16 [1.14-1.17],5.144e-122,***,Free Cholesterol in HDL
HDL-L,1.15 [1.14-1.17],9.125e-116,***,Total-Lipids in HDL
HDL-PL,1.15 [1.14-1.17],9.027e-117,***,Phospholipids in HDL
HDL-C,1.15 [1.14-1.17],3.858e-111,***,HDL Cholesterol
XL-HDL-CE,1.15 [1.14-1.16],1.546e-109,***,Cholesteryl Esters in Very Large HDL
HDL-CE,1.15 [1.13-1.16],6.565e-105,***,Cholesteryl Esters in HDL
M-HDL-FC%,1.15 [1.13-1.16],1.100e-97,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
XL-HDL-C,1.14 [1.13-1.16],1.086e-101,***,Cholesterol in Very Large HDL
XL-HDL-P,1.14 [1.13-1.16],4.628e-101,***,Concentration of Very Large HDL Particles
M-HDL-FC,1.14 [1.13-1.15],1.326e-99,***,Free Cholesterol in Medium HDL
S-HDL-PL%,1.14 [1.12-1.15],4.479e-93,***,Phospholipids to Total-Lipids in Small HDL percentage
ApoA1,1.13 [1.12-1.15],1.088e-87,***,Apolipoprotein A1
M-HDL-C,1.13 [1.12-1.14],7.981e-87,***,Cholesterol in Medium HDL
M-HDL-P,1.13 [1.12-1.14],2.573e-88,***,Concentration of Medium HDL Particles
M-HDL-L,1.13 [1.12-1.14],3.164e-85,***,Total-Lipids in Medium HDL
M-HDL-CE,1.13 [1.11-1.14],1.145e-82,***,Cholesteryl Esters in Medium HDL
M-HDL-PL,1.13 [1.11-1.14],3.053e-83,***,Phospholipids in Medium HDL
L-HDL-FC%,1.12 [1.11-1.14],1.155e-67,***,Free Cholesterol to Total-Lipids in Large HDL percentage
XL-HDL-FC,1.11 [1.10-1.13],5.591e-63,***,Free Cholesterol in Very Large HDL
LDL-size,1.11 [1.10-1.12],8.715e-59,***,Average Diameter for LDL Particles
PC,1.11 [1.09-1.12],4.301e-58,***,Phosphatidylcholines
Cholines,1.10 [1.09-1.11],4.720e-50,***,Total-Cholines
L-HDL-TG,1.10 [1.09-1.11],6.880e-51,***,Triglycerides in Large HDL
HDL-P,1.10 [1.08-1.11],1.078e-48,***,Concentration of HDL Particles
Phosphoglyc,1.10 [1.08-1.11],1.207e-47,***,Phosphoglycerides
SM,1.09 [1.08-1.11],1.034e-46,***,Sphingomyelins
Total-P,1.09 [1.08-1.10],1.107e-41,***,Total-Concentration of Lipoprotein Particles
L-VLDL-CE%,1.09 [1.08-1.10],1.287e-38,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
