Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,1.41 [1.33-1.49],1.431e-26,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.39 [1.32-1.47],4.025e-28,***,Triglycerides to Total-Lipids in IDL percentage
M-VLDL-TG%,1.37 [1.29-1.46],1.840e-20,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,1.37 [1.28-1.45],1.786e-18,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-LDL-TG%,1.36 [1.29-1.43],1.179e-23,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.34 [1.27-1.42],1.864e-19,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-VLDL-TG%,1.32 [1.22-1.42],8.084e-08,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-LDL-TG%,1.31 [1.24-1.38],2.802e-18,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.26 [1.20-1.33],7.830e-13,***,Phospholipids to Total-Lipids in Large HDL percentage
IDL-PL%,1.24 [1.17-1.30],2.994e-09,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-TG%,1.22 [1.16-1.29],7.267e-08,***,Triglycerides to Total-Lipids in Small LDL percentage
XL-HDL-FC%,1.19 [1.12-1.26],0.001,**,Free Cholesterol to Total-Lipids in Very Large HDL percentage
MUFA%,1.18 [1.11-1.26],0.017,*,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,1.16 [1.10-1.23],0.030,*,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-FC%,0.86 [0.82-0.91],0.004,**,Free Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-L,0.85 [0.81-0.91],0.029,*,Total-Lipids in VLDL
L-LDL-CE%,0.85 [0.81-0.90],0.002,**,Cholesteryl Esters to Total-Lipids in Large LDL percentage
S-HDL-CE,0.85 [0.81-0.91],0.022,*,Cholesteryl Esters in Small HDL
M-HDL-L,0.85 [0.80-0.91],0.044,*,Total-Lipids in Medium HDL
S-VLDL-P,0.85 [0.80-0.91],0.050,*,Concentration of Small VLDL Particles
L-HDL-C%,0.85 [0.81-0.89],2.499e-06,***,Cholesterol to Total-Lipids in Large HDL percentage
M-HDL-C,0.84 [0.79-0.90],0.015,*,Cholesterol in Medium HDL
XS-VLDL-FC%,0.84 [0.80-0.88],1.381e-06,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-HDL-C,0.84 [0.79-0.89],3.945e-04,***,Cholesterol in Small HDL
M-HDL-P,0.84 [0.79-0.89],0.008,**,Concentration of Medium HDL Particles
S-HDL-P,0.83 [0.79-0.88],2.276e-04,***,Concentration of Small HDL Particles
S-LDL-CE%,0.83 [0.79-0.88],7.891e-05,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
LDL-size,0.83 [0.79-0.88],3.881e-06,***,Average Diameter for LDL Particles
L-VLDL-C%,0.83 [0.78-0.88],4.579e-05,***,Cholesterol to Total-Lipids in Large VLDL percentage
XL-VLDL-PL%,0.83 [0.78-0.88],1.463e-05,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
SFA,0.83 [0.78-0.87],9.903e-06,***,Saturated Fatty Acids
S-VLDL-L,0.83 [0.78-0.88],7.702e-05,***,Total-Lipids in Small VLDL
L-VLDL-CE,0.82 [0.77-0.87],1.006e-04,***,Cholesteryl Esters in Large VLDL
VLDL-PL,0.82 [0.77-0.87],1.252e-05,***,Phospholipids in VLDL
HDL-size,0.82 [0.76-0.88],0.017,*,Average Diameter for HDL Particles
