Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
VLDL-size,1.14 [1.11-1.18],4.248e-13,***,Average Diameter for VLDL Particles
TG/PG,1.14 [1.11-1.18],9.275e-12,***,Triglycerides to Phosphoglycerides ratio
XL-VLDL-L,1.13 [1.10-1.17],6.164e-12,***,Total-Lipids in Very Large VLDL
VLDL-TG,1.13 [1.10-1.16],1.336e-11,***,Triglycerides in VLDL
XL-VLDL-PL,1.13 [1.10-1.16],9.765e-12,***,Phospholipids in Very Large VLDL
L-VLDL-PL,1.13 [1.10-1.16],6.456e-12,***,Phospholipids in Large VLDL
XL-VLDL-P,1.13 [1.10-1.16],1.723e-11,***,Concentration of Very Large VLDL Particles
XL-VLDL-TG,1.13 [1.10-1.16],5.183e-11,***,Triglycerides in Very Large VLDL
L-VLDL-L,1.13 [1.10-1.16],8.843e-12,***,Total-Lipids in Large VLDL
XL-VLDL-FC,1.13 [1.10-1.16],1.913e-11,***,Free Cholesterol in Very Large VLDL
L-VLDL-FC,1.13 [1.10-1.16],1.564e-11,***,Free Cholesterol in Large VLDL
VLDL-L,1.13 [1.10-1.16],2.148e-11,***,Total-Lipids in VLDL
Total-TG,1.13 [1.10-1.16],5.972e-11,***,Total-Triglycerides
MUFA%,1.13 [1.09-1.16],1.062e-08,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-VLDL-P,1.13 [1.10-1.16],4.737e-11,***,Concentration of Large VLDL Particles
L-VLDL-TG,1.13 [1.09-1.16],1.325e-10,***,Triglycerides in Large VLDL
XXL-VLDL-L,1.12 [1.09-1.16],1.097e-09,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XL-VLDL-C,1.12 [1.09-1.15],1.582e-10,***,Cholesterol in Very Large VLDL
XXL-VLDL-TG,1.12 [1.09-1.16],4.337e-09,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,1.12 [1.09-1.16],2.486e-09,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-PL,1.12 [1.09-1.16],2.585e-09,***,Phospholipids in Chylomicrons and Extremely Large VLDL
