Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
TG/PG,1.64 [1.41-1.90],2.344e-05,***,Triglycerides to Phosphoglycerides ratio
S-HDL-TG%,1.57 [1.34-1.84],0.006,**,Triglycerides to Total-Lipids in Small HDL percentage
VLDL-size,1.54 [1.32-1.81],0.013,*,Average Diameter for VLDL Particles
MUFA%,1.54 [1.31-1.80],0.014,*,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-TG%,1.54 [1.32-1.79],0.007,**,Triglycerides to Total-Lipids in Large HDL percentage
XS-VLDL-TG%,1.52 [1.31-1.77],0.007,**,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.52 [1.32-1.75],0.002,**,Phospholipids to Total-Lipids in Medium HDL percentage
Creatinine,1.51 [1.33-1.71],5.627e-05,***,Creatinine
XL-HDL-FC%,1.49 [1.29-1.72],0.020,*,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XS-VLDL-PL%,1.48 [1.28-1.71],0.039,*,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.47 [1.27-1.69],0.028,*,Triglycerides to Total-Lipids in IDL percentage
M-VLDL-CE%,0.74 [0.67-0.83],0.015,*,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-HDL-CE%,0.73 [0.65-0.82],0.040,*,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-HDL-C%,0.72 [0.64-0.81],0.016,*,Cholesterol to Total-Lipids in Large HDL percentage
M-VLDL-C%,0.71 [0.63-0.81],0.012,*,Cholesterol to Total-Lipids in Medium VLDL percentage
L-LDL-FC%,0.69 [0.61-0.79],0.005,**,Free Cholesterol to Total-Lipids in Large LDL percentage
S-VLDL-FC%,0.69 [0.60-0.79],0.025,*,Free Cholesterol to Total-Lipids in Small VLDL percentage
M-HDL-C%,0.68 [0.59-0.78],0.006,**,Cholesterol to Total-Lipids in Medium HDL percentage
XS-VLDL-C%,0.67 [0.59-0.76],2.444e-04,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
Unsaturation,0.67 [0.58-0.78],0.020,*,Degree of Unsaturation
XS-VLDL-CE%,0.67 [0.59-0.76],8.792e-05,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Total-P,0.64 [0.55-0.75],0.007,**,Total-Concentration of Lipoprotein Particles
M-HDL-L,0.64 [0.55-0.75],0.005,**,Total-Lipids in Medium HDL
M-HDL-FC%,0.64 [0.56-0.73],4.992e-06,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
HDL-P,0.64 [0.54-0.75],0.005,**,Concentration of HDL Particles
ApoA1,0.62 [0.53-0.73],7.685e-04,***,Apolipoprotein A1
HDL-PL,0.62 [0.53-0.73],0.001,**,Phospholipids in HDL
M-HDL-P,0.61 [0.52-0.73],0.002,**,Concentration of Medium HDL Particles
HDL-L,0.60 [0.52-0.71],1.359e-04,***,Total-Lipids in HDL
M-HDL-FC,0.60 [0.51-0.72],9.184e-04,***,Free Cholesterol in Medium HDL
M-HDL-C,0.60 [0.51-0.71],1.676e-04,***,Cholesterol in Medium HDL
M-HDL-CE,0.60 [0.51-0.71],1.826e-04,***,Cholesteryl Esters in Medium HDL
HDL-size,0.59 [0.49-0.72],0.011,*,Average Diameter for HDL Particles
HDL-FC,0.58 [0.49-0.69],2.635e-04,***,Free Cholesterol in HDL
L-HDL-PL,0.57 [0.47-0.68],7.868e-04,***,Phospholipids in Large HDL
HDL-C,0.56 [0.47-0.66],4.314e-06,***,HDL Cholesterol
L-HDL-L,0.56 [0.46-0.67],2.526e-04,***,Total-Lipids in Large HDL
HDL-CE,0.56 [0.47-0.66],3.413e-06,***,Cholesteryl Esters in HDL
L-HDL-FC,0.55 [0.45-0.68],0.002,**,Free Cholesterol in Large HDL
L-HDL-P,0.54 [0.44-0.67],0.002,**,Concentration of Large HDL Particles
L-HDL-C,0.54 [0.44-0.66],2.511e-04,***,Cholesterol in Large HDL
L-HDL-CE,0.54 [0.44-0.65],2.418e-04,***,Cholesteryl Esters in Large HDL
