Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.12 [1.10-1.15],2.736e-20,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.12 [1.10-1.15],1.489e-20,***,Triglycerides to Total-Lipids in IDL percentage
GlycA,1.11 [1.09-1.14],1.867e-15,***,Glycoprotein Acetyls
M-LDL-TG%,1.11 [1.09-1.14],1.869e-17,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-PL%,1.10 [1.07-1.12],7.853e-11,***,Phospholipids to Total-Lipids in Small HDL percentage
XS-VLDL-TG%,1.10 [1.07-1.12],1.419e-11,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.09 [1.07-1.12],4.069e-10,***,Triglycerides to Total-Lipids in Small LDL percentage
S-VLDL-TG%,1.09 [1.07-1.11],3.751e-09,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-PL%,1.09 [1.06-1.11],1.960e-08,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.08 [1.05-1.10],2.318e-06,***,Phospholipids to Total-Lipids in IDL percentage
MUFA%,1.08 [1.05-1.10],1.303e-04,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-PL%,1.08 [1.05-1.10],8.014e-06,***,Phospholipids to Total-Lipids in Large HDL percentage
M-VLDL-TG%,1.07 [1.05-1.10],8.762e-05,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-HDL-C%,0.94 [0.92-0.96],0.018,*,Cholesterol to Total-Lipids in Very Large HDL percentage
Total-FC,0.94 [0.92-0.96],0.002,**,Total-Free Cholesterol
Total-C,0.94 [0.92-0.96],9.729e-04,***,Total-Cholesterol
Total-CE,0.94 [0.92-0.96],9.517e-04,***,Total-Esterified Cholesterol
Tyr,0.94 [0.92-0.96],0.011,*,Tyrosine
L-LDL-P,0.94 [0.92-0.96],0.002,**,Concentration of Large LDL Particles
M-VLDL-CE%,0.94 [0.92-0.96],2.224e-05,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
IDL-PL,0.94 [0.92-0.96],1.549e-04,***,Phospholipids in IDL
M-VLDL-PL%,0.94 [0.92-0.96],3.696e-05,***,Phospholipids to Total-Lipids in Medium VLDL percentage
Remnant-C,0.94 [0.92-0.95],5.011e-05,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-VLDL-FC%,0.93 [0.92-0.95],2.759e-05,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
PUFA%,0.93 [0.91-0.96],3.081e-04,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-CE,0.93 [0.91-0.95],9.986e-05,***,Cholesteryl Esters in Medium LDL
XS-VLDL-FC%,0.93 [0.92-0.95],1.488e-05,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
M-VLDL-C%,0.93 [0.92-0.95],1.061e-05,***,Cholesterol to Total-Lipids in Medium VLDL percentage
S-HDL-CE%,0.93 [0.91-0.95],9.954e-05,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
LDL-P,0.93 [0.91-0.95],5.236e-05,***,Concentration of LDL Particles
Omega-6%,0.93 [0.91-0.95],1.388e-04,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
IDL-FC%,0.93 [0.91-0.95],7.733e-06,***,Free Cholesterol to Total-Lipids in IDL percentage
ApoB,0.93 [0.91-0.95],9.681e-06,***,Apolipoprotein B
S-LDL-CE,0.93 [0.91-0.95],1.822e-05,***,Cholesteryl Esters in Small LDL
M-VLDL-C,0.93 [0.91-0.95],6.434e-06,***,Cholesterol in Medium VLDL
S-VLDL-CE%,0.93 [0.91-0.95],3.122e-06,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
M-LDL-L,0.93 [0.91-0.95],4.299e-06,***,Total-Lipids in Medium LDL
IDL-L,0.93 [0.91-0.95],7.383e-07,***,Total-Lipids in IDL
S-LDL-P,0.93 [0.91-0.95],5.385e-06,***,Concentration of Small LDL Particles
LDL-CE,0.93 [0.91-0.95],1.778e-06,***,Cholesteryl Esters in LDL
Non-HDL-C,0.93 [0.91-0.95],5.342e-07,***,Total-Cholesterol Minus HDL-C
PUFA/MUFA,0.93 [0.91-0.95],6.240e-05,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
L-LDL-CE,0.93 [0.91-0.95],1.072e-06,***,Cholesteryl Esters in Large LDL
L-LDL-L,0.93 [0.91-0.95],2.893e-07,***,Total-Lipids in Large LDL
S-LDL-C%,0.93 [0.91-0.95],2.240e-07,***,Cholesterol to Total-Lipids in Small LDL percentage
LDL-L,0.93 [0.91-0.95],2.625e-07,***,Total-Lipids in LDL
M-LDL-P,0.93 [0.91-0.95],1.104e-06,***,Concentration of Medium LDL Particles
M-LDL-C,0.93 [0.91-0.95],5.063e-07,***,Cholesterol in Medium LDL
M-LDL-PL,0.93 [0.91-0.95],5.912e-07,***,Phospholipids in Medium LDL
S-LDL-FC%,0.93 [0.91-0.95],6.794e-08,***,Free Cholesterol to Total-Lipids in Small LDL percentage
S-LDL-L,0.93 [0.91-0.95],2.499e-07,***,Total-Lipids in Small LDL
M-LDL-FC%,0.93 [0.91-0.95],2.648e-07,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-C,0.92 [0.91-0.94],3.094e-08,***,Cholesterol in Large LDL
LDL-C,0.92 [0.91-0.94],2.614e-08,***,LDL Cholesterol
ApoB/ApoA1,0.92 [0.90-0.94],2.626e-07,***,Apolipoprotein B to Apolipoprotein A1 ratio
M-VLDL-CE,0.92 [0.90-0.94],2.137e-08,***,Cholesteryl Esters in Medium VLDL
S-LDL-C,0.92 [0.90-0.94],2.222e-08,***,Cholesterol in Small LDL
M-LDL-C%,0.92 [0.90-0.94],7.367e-10,***,Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-C%,0.92 [0.90-0.94],4.008e-08,***,Cholesterol to Total-Lipids in Small HDL percentage
S-VLDL-C%,0.92 [0.90-0.94],3.589e-09,***,Cholesterol to Total-Lipids in Small VLDL percentage
S-LDL-PL,0.92 [0.90-0.94],9.097e-09,***,Phospholipids in Small LDL
LDL-PL,0.92 [0.90-0.94],3.528e-09,***,Phospholipids in LDL
IDL-FC,0.92 [0.90-0.94],1.557e-09,***,Free Cholesterol in IDL
IDL-C,0.92 [0.90-0.94],5.610e-10,***,Cholesterol in IDL
IDL-CE,0.92 [0.90-0.94],6.770e-10,***,Cholesteryl Esters in IDL
L-LDL-PL,0.92 [0.90-0.94],1.767e-09,***,Phospholipids in Large LDL
Clinical LDL-C,0.92 [0.90-0.94],5.439e-11,***,Clinical LDL Cholesterol
IDL-P,0.92 [0.90-0.94],1.252e-10,***,Concentration of IDL Particles
S-VLDL-FC%,0.92 [0.90-0.94],7.477e-11,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-PL%,0.92 [0.90-0.94],2.576e-10,***,Phospholipids to Total-Lipids in Small VLDL percentage
L-LDL-FC,0.91 [0.89-0.93],3.501e-12,***,Free Cholesterol in Large LDL
XS-VLDL-CE%,0.91 [0.89-0.93],4.007e-13,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XS-VLDL-C%,0.91 [0.89-0.93],4.410e-13,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-C%,0.91 [0.89-0.93],1.690e-12,***,Cholesterol to Total-Lipids in Large LDL percentage
LDL-FC,0.91 [0.89-0.93],5.687e-13,***,Free Cholesterol in LDL
M-LDL-FC,0.91 [0.89-0.93],1.171e-12,***,Free Cholesterol in Medium LDL
LA%,0.91 [0.89-0.93],8.882e-12,***,Linoleic Acid to Total-Fatty Acids percentage
L-LDL-FC%,0.91 [0.89-0.93],4.228e-15,***,Free Cholesterol to Total-Lipids in Large LDL percentage
IDL-CE%,0.91 [0.89-0.93],8.029e-16,***,Cholesteryl Esters to Total-Lipids in IDL percentage
S-LDL-FC,0.90 [0.89-0.92],6.889e-15,***,Free Cholesterol in Small LDL
IDL-C%,0.90 [0.88-0.92],1.249e-19,***,Cholesterol to Total-Lipids in IDL percentage
