Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-VLDL-TG%,2.93 [2.40-3.58],2.966e-20,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-VLDL-TG%,2.68 [2.33-3.08],7.386e-38,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,2.66 [2.30-3.08],2.311e-33,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-TG%,2.61 [2.29-2.96],1.023e-43,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,2.26 [2.01-2.54],4.494e-38,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,2.02 [1.80-2.26],1.750e-28,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.92 [1.70-2.17],3.851e-21,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.89 [1.69-2.11],1.210e-23,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.87 [1.68-2.08],2.423e-25,***,Phospholipids to Total-Lipids in Large HDL percentage
L-VLDL-TG%,1.79 [1.56-2.06],4.882e-11,***,Triglycerides to Total-Lipids in Large VLDL percentage
IDL-PL%,1.71 [1.51-1.93],7.860e-12,***,Phospholipids to Total-Lipids in IDL percentage
XL-HDL-FC%,1.68 [1.50-1.90],2.133e-12,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
S-LDL-TG%,1.64 [1.46-1.85],2.490e-11,***,Triglycerides to Total-Lipids in Small LDL percentage
Creatinine,1.64 [1.48-1.82],1.981e-16,***,Creatinine
S-LDL-PL%,1.59 [1.41-1.79],1.544e-08,***,Phospholipids to Total-Lipids in Small LDL percentage
M-HDL-PL%,1.50 [1.33-1.69],4.219e-06,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-PL%,1.47 [1.29-1.68],0.004,**,Phospholipids to Total-Lipids in Medium LDL percentage
Gln,1.47 [1.29-1.67],6.282e-04,***,Glutamine
MUFA%,1.41 [1.24-1.61],0.049,*,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Leu,1.37 [1.23-1.53],0.004,**,Leucine
XL-HDL-PL%,0.77 [0.69-0.84],0.016,*,Phospholipids to Total-Lipids in Very Large HDL percentage
M-LDL-FC%,0.74 [0.66-0.83],0.032,*,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-CE%,0.74 [0.67-0.81],2.611e-04,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
IDL-FC%,0.70 [0.62-0.78],2.878e-05,***,Free Cholesterol to Total-Lipids in IDL percentage
XXL-VLDL-CE%,0.69 [0.61-0.79],0.005,**,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
LDL-size,0.69 [0.62-0.77],5.138e-05,***,Average Diameter for LDL Particles
S-HDL-CE,0.69 [0.61-0.78],0.001,**,Cholesteryl Esters in Small HDL
S-HDL-PL,0.67 [0.59-0.76],1.960e-04,***,Phospholipids in Small HDL
L-HDL-C%,0.67 [0.61-0.74],7.706e-12,***,Cholesterol to Total-Lipids in Large HDL percentage
S-HDL-L,0.67 [0.59-0.76],4.290e-05,***,Total-Lipids in Small HDL
MUFA,0.67 [0.58-0.76],4.404e-04,***,Monounsaturated Fatty Acids
M-LDL-CE%,0.66 [0.59-0.75],2.884e-06,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
