Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.22 [1.19-1.25],9.485e-44,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-TG%,1.19 [1.16-1.22],3.200e-37,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.18 [1.15-1.21],1.095e-31,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.18 [1.15-1.20],3.220e-32,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.17 [1.15-1.20],3.889e-31,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
GlycA,1.16 [1.13-1.19],1.644e-24,***,Glycoprotein Acetyls
M-VLDL-TG%,1.16 [1.13-1.19],1.188e-23,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-HDL-PL%,1.16 [1.13-1.19],6.546e-24,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-TG%,1.15 [1.12-1.18],1.276e-24,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.15 [1.12-1.18],2.560e-22,***,Phospholipids to Total-Lipids in Large HDL percentage
S-HDL-TG%,1.14 [1.11-1.17],7.800e-19,***,Triglycerides to Total-Lipids in Small HDL percentage
S-VLDL-TG%,1.14 [1.11-1.17],2.651e-18,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-LDL-TG%,1.14 [1.11-1.17],1.448e-19,***,Triglycerides to Total-Lipids in Small LDL percentage
XL-HDL-TG%,1.14 [1.11-1.17],5.243e-18,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,1.14 [1.11-1.16],4.391e-17,***,Triglycerides to Total-Lipids in Large HDL percentage
TG/PG,1.13 [1.10-1.16],2.806e-16,***,Triglycerides to Phosphoglycerides ratio
XL-VLDL-TG%,1.13 [1.10-1.16],1.422e-12,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-HDL-TG%,1.13 [1.10-1.16],5.366e-14,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-HDL-FC%,1.12 [1.09-1.15],2.717e-13,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-VLDL-PL%,1.12 [1.09-1.15],9.591e-10,***,Phospholipids to Total-Lipids in Large VLDL percentage
S-HDL-TG,1.11 [1.08-1.14],2.711e-10,***,Triglycerides in Small HDL
IDL-PL%,1.10 [1.07-1.12],4.349e-08,***,Phospholipids to Total-Lipids in IDL percentage
VLDL-size,1.09 [1.06-1.12],5.319e-06,***,Average Diameter for VLDL Particles
XL-VLDL-TG,1.08 [1.06-1.11],6.060e-05,***,Triglycerides in Very Large VLDL
XXL-VLDL-PL,1.08 [1.05-1.11],4.144e-04,***,Phospholipids in Chylomicrons and Extremely Large VLDL
S-VLDL-TG,1.08 [1.05-1.11],6.223e-04,***,Triglycerides in Small VLDL
