Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-FC%,1.15 [1.11-1.18],1.312e-15,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,1.12 [1.09-1.16],7.001e-11,***,Triglycerides to Phosphoglycerides ratio
Creatinine,1.12 [1.09-1.15],1.179e-11,***,Creatinine
MUFA%,1.12 [1.09-1.15],3.965e-09,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-VLDL-TG%,1.12 [1.09-1.15],2.225e-09,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-HDL-PL%,1.11 [1.08-1.15],1.586e-08,***,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-TG%,1.11 [1.08-1.14],2.056e-08,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
VLDL-size,1.11 [1.08-1.14],1.687e-07,***,Average Diameter for VLDL Particles
XL-HDL-TG%,1.11 [1.08-1.14],4.691e-07,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XS-VLDL-PL%,1.10 [1.07-1.13],1.554e-06,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.10 [1.07-1.13],6.168e-06,***,Triglycerides to Total-Lipids in IDL percentage
L-HDL-PL%,1.10 [1.07-1.13],4.672e-05,***,Phospholipids to Total-Lipids in Large HDL percentage
S-HDL-TG%,1.10 [1.06-1.13],8.286e-05,***,Triglycerides to Total-Lipids in Small HDL percentage
XL-VLDL-TG%,1.09 [1.06-1.13],0.002,**,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-VLDL-TG%,1.09 [1.06-1.12],4.022e-04,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-HDL-TG%,1.09 [1.06-1.12],3.986e-04,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-VLDL-TG,1.08 [1.06-1.11],0.001,**,Triglycerides in Very Large VLDL
GlycA,1.08 [1.05-1.12],0.010,*,Glycoprotein Acetyls
XL-HDL-C%,1.08 [1.05-1.11],0.001,**,Cholesterol to Total-Lipids in Very Large HDL percentage
L-VLDL-TG,1.08 [1.05-1.11],0.009,**,Triglycerides in Large VLDL
L-LDL-TG%,1.08 [1.05-1.11],0.030,*,Triglycerides to Total-Lipids in Large LDL percentage
XL-VLDL-L,1.08 [1.05-1.11],0.024,*,Total-Lipids in Very Large VLDL
XL-VLDL-P,1.08 [1.05-1.11],0.029,*,Concentration of Very Large VLDL Particles
L-VLDL-PL,1.08 [1.05-1.11],0.049,*,Phospholipids in Large VLDL
L-LDL-FC,0.93 [0.90-0.95],0.033,*,Free Cholesterol in Large LDL
L-LDL-C%,0.93 [0.90-0.95],0.023,*,Cholesterol to Total-Lipids in Large LDL percentage
S-VLDL-C%,0.92 [0.90-0.95],0.002,**,Cholesterol to Total-Lipids in Small VLDL percentage
DHA,0.92 [0.90-0.95],0.016,*,Docosahexaenoic Acid
Total-C,0.92 [0.90-0.95],5.952e-04,***,Total-Cholesterol
LA%,0.92 [0.89-0.95],0.003,**,Linoleic Acid to Total-Fatty Acids percentage
M-LDL-FC%,0.92 [0.89-0.94],3.730e-04,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA%,0.92 [0.89-0.95],8.771e-04,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-C%,0.92 [0.89-0.94],9.676e-05,***,Cholesterol to Total-Lipids in IDL percentage
Total-PL,0.92 [0.89-0.94],2.279e-04,***,Total-Phospholipids in Lipoprotein Particles
L-VLDL-C%,0.92 [0.89-0.94],4.990e-04,***,Cholesterol to Total-Lipids in Large VLDL percentage
XS-VLDL-C,0.92 [0.89-0.94],3.569e-04,***,Cholesterol in Very Small VLDL
XL-VLDL-CE%,0.92 [0.89-0.94],0.001,**,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
L-HDL-CE%,0.92 [0.89-0.94],7.519e-05,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
Total-CE,0.92 [0.89-0.94],9.941e-05,***,Total-Esterified Cholesterol
XXL-VLDL-FC%,0.91 [0.89-0.94],7.802e-04,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Phosphoglyc,0.91 [0.89-0.94],4.688e-05,***,Phosphoglycerides
S-HDL-FC%,0.91 [0.89-0.94],3.009e-04,***,Free Cholesterol to Total-Lipids in Small HDL percentage
IDL-PL,0.91 [0.89-0.94],6.012e-05,***,Phospholipids in IDL
M-HDL-C%,0.91 [0.89-0.94],3.317e-05,***,Cholesterol to Total-Lipids in Medium HDL percentage
IDL-L,0.91 [0.89-0.94],1.602e-05,***,Total-Lipids in IDL
S-VLDL-PL%,0.91 [0.89-0.94],2.170e-05,***,Phospholipids to Total-Lipids in Small VLDL percentage
XL-VLDL-C%,0.91 [0.89-0.94],1.038e-04,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
M-HDL-PL,0.91 [0.89-0.94],1.629e-05,***,Phospholipids in Medium HDL
S-VLDL-FC%,0.91 [0.89-0.94],6.533e-06,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
M-VLDL-CE%,0.91 [0.89-0.93],3.299e-07,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.91 [0.89-0.93],1.347e-06,***,Phospholipids to Total-Lipids in Medium VLDL percentage
SM,0.91 [0.88-0.93],4.582e-06,***,Sphingomyelins
XS-VLDL-CE,0.91 [0.88-0.93],5.168e-06,***,Cholesteryl Esters in Very Small VLDL
IDL-CE,0.91 [0.88-0.93],2.389e-06,***,Cholesteryl Esters in IDL
L-HDL-FC%,0.91 [0.89-0.93],7.607e-08,***,Free Cholesterol to Total-Lipids in Large HDL percentage
IDL-C,0.91 [0.88-0.93],1.064e-06,***,Cholesterol in IDL
Cholines,0.91 [0.88-0.93],9.809e-07,***,Total-Cholines
L-HDL-C%,0.91 [0.88-0.93],3.427e-07,***,Cholesterol to Total-Lipids in Large HDL percentage
Unsaturation,0.91 [0.88-0.93],2.618e-06,***,Degree of Unsaturation
Total-P,0.91 [0.88-0.93],1.618e-06,***,Total-Concentration of Lipoprotein Particles
HDL-P,0.91 [0.88-0.93],1.602e-06,***,Concentration of HDL Particles
PC,0.91 [0.88-0.93],4.725e-07,***,Phosphatidylcholines
IDL-FC,0.90 [0.88-0.93],3.606e-07,***,Free Cholesterol in IDL
M-VLDL-C%,0.90 [0.88-0.93],3.466e-08,***,Cholesterol to Total-Lipids in Medium VLDL percentage
M-HDL-L,0.90 [0.88-0.93],2.568e-07,***,Total-Lipids in Medium HDL
M-VLDL-FC%,0.90 [0.88-0.93],3.544e-08,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
L-VLDL-CE%,0.90 [0.88-0.93],1.853e-07,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XL-VLDL-FC%,0.90 [0.88-0.93],8.739e-07,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
XL-HDL-PL%,0.90 [0.88-0.92],3.548e-10,***,Phospholipids to Total-Lipids in Very Large HDL percentage
L-LDL-FC%,0.90 [0.88-0.93],1.004e-08,***,Free Cholesterol to Total-Lipids in Large LDL percentage
PUFA/MUFA,0.90 [0.87-0.93],2.235e-07,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
XS-VLDL-C%,0.90 [0.87-0.92],7.092e-10,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
M-HDL-P,0.89 [0.87-0.92],4.960e-09,***,Concentration of Medium HDL Particles
M-HDL-CE,0.89 [0.87-0.92],2.631e-09,***,Cholesteryl Esters in Medium HDL
XS-VLDL-CE%,0.89 [0.87-0.92],7.168e-11,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Citrate,0.89 [0.87-0.92],1.911e-09,***,Citrate
M-HDL-C,0.89 [0.87-0.92],8.655e-10,***,Cholesterol in Medium HDL
ApoA1,0.89 [0.86-0.91],1.254e-10,***,Apolipoprotein A1
M-HDL-FC,0.89 [0.86-0.91],8.192e-11,***,Free Cholesterol in Medium HDL
HDL-PL,0.89 [0.86-0.91],1.318e-11,***,Phospholipids in HDL
HDL-L,0.88 [0.85-0.90],1.309e-13,***,Total-Lipids in HDL
M-HDL-FC%,0.88 [0.85-0.90],6.131e-16,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
XL-HDL-FC,0.87 [0.85-0.90],1.055e-12,***,Free Cholesterol in Very Large HDL
HDL-CE,0.87 [0.84-0.89],6.931e-16,***,Cholesteryl Esters in HDL
HDL-C,0.87 [0.84-0.89],1.895e-16,***,HDL Cholesterol
HDL-FC,0.86 [0.84-0.89],1.329e-16,***,Free Cholesterol in HDL
HDL-size,0.85 [0.83-0.88],3.891e-18,***,Average Diameter for HDL Particles
XL-HDL-PL,0.85 [0.83-0.88],4.490e-17,***,Phospholipids in Very Large HDL
L-HDL-PL,0.85 [0.83-0.88],9.915e-19,***,Phospholipids in Large HDL
XL-HDL-L,0.85 [0.83-0.88],1.251e-17,***,Total-Lipids in Very Large HDL
XL-HDL-P,0.85 [0.83-0.88],3.538e-17,***,Concentration of Very Large HDL Particles
XL-HDL-C,0.85 [0.83-0.88],8.259e-18,***,Cholesterol in Very Large HDL
L-HDL-L,0.85 [0.82-0.88],1.939e-20,***,Total-Lipids in Large HDL
XL-HDL-CE,0.85 [0.82-0.88],1.608e-18,***,Cholesteryl Esters in Very Large HDL
L-HDL-FC,0.85 [0.82-0.87],3.927e-20,***,Free Cholesterol in Large HDL
L-HDL-CE,0.85 [0.82-0.87],2.309e-20,***,Cholesteryl Esters in Large HDL
L-HDL-C,0.84 [0.82-0.87],1.075e-20,***,Cholesterol in Large HDL
L-HDL-P,0.84 [0.82-0.87],4.185e-20,***,Concentration of Large HDL Particles
