Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,1.36 [1.29-1.43],6.757e-25,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.35 [1.29-1.42],2.506e-27,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.33 [1.26-1.40],8.981e-21,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.33 [1.26-1.40],3.626e-23,***,Triglycerides to Total-Lipids in Large LDL percentage
M-VLDL-TG%,1.32 [1.25-1.39],6.303e-18,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,1.32 [1.25-1.39],9.864e-17,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-LDL-TG%,1.29 [1.23-1.35],2.144e-18,***,Triglycerides to Total-Lipids in Medium LDL percentage
XL-VLDL-TG%,1.26 [1.17-1.34],5.712e-06,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
IDL-PL%,1.23 [1.17-1.29],1.451e-10,***,Phospholipids to Total-Lipids in IDL percentage
L-HDL-PL%,1.22 [1.16-1.28],8.333e-10,***,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-TG%,1.20 [1.14-1.26],2.750e-07,***,Triglycerides to Total-Lipids in Small LDL percentage
MUFA%,1.17 [1.11-1.24],0.007,**,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-PL%,1.16 [1.09-1.22],0.037,*,Phospholipids to Total-Lipids in Small LDL percentage
M-LDL-FC%,0.88 [0.84-0.92],0.050,*,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-C%,0.87 [0.83-0.91],4.348e-04,***,Cholesterol to Total-Lipids in Large HDL percentage
Albumin,0.87 [0.83-0.91],0.018,*,Albumin
L-LDL-CE%,0.87 [0.83-0.91],0.006,**,Cholesteryl Esters to Total-Lipids in Large LDL percentage
S-HDL-L,0.87 [0.82-0.92],0.045,*,Total-Lipids in Small HDL
VLDL-L,0.87 [0.82-0.91],0.035,*,Total-Lipids in VLDL
LDL-size,0.86 [0.82-0.91],0.003,**,Average Diameter for LDL Particles
S-HDL-CE,0.86 [0.82-0.91],0.013,*,Cholesteryl Esters in Small HDL
L-VLDL-C%,0.86 [0.81-0.91],0.005,**,Cholesterol to Total-Lipids in Large VLDL percentage
M-HDL-P,0.85 [0.81-0.91],0.026,*,Concentration of Medium HDL Particles
XS-VLDL-FC%,0.85 [0.81-0.89],5.178e-06,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XL-VLDL-PL%,0.85 [0.81-0.90],0.001,**,Phospholipids to Total-Lipids in Very Large VLDL percentage
S-HDL-C,0.85 [0.80-0.90],3.932e-04,***,Cholesterol in Small HDL
S-VLDL-L,0.85 [0.80-0.89],6.934e-04,***,Total-Lipids in Small VLDL
S-HDL-P,0.84 [0.80-0.89],1.867e-04,***,Concentration of Small HDL Particles
DHA,0.84 [0.79-0.89],0.003,**,Docosahexaenoic Acid
SFA,0.84 [0.80-0.89],2.046e-05,***,Saturated Fatty Acids
L-VLDL-CE%,0.84 [0.80-0.89],2.011e-05,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
S-LDL-CE%,0.84 [0.80-0.89],2.173e-05,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
L-VLDL-CE,0.84 [0.79-0.89],2.619e-04,***,Cholesteryl Esters in Large VLDL
