Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-FC%,1.47 [1.40-1.53],4.306e-62,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Creatinine,1.33 [1.28-1.39],1.561e-39,***,Creatinine
TG/PG,1.32 [1.27-1.38],3.570e-30,***,Triglycerides to Phosphoglycerides ratio
VLDL-size,1.30 [1.25-1.36],7.489e-25,***,Average Diameter for VLDL Particles
M-VLDL-TG%,1.29 [1.23-1.35],1.555e-22,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-HDL-TG%,1.28 [1.22-1.34],2.889e-22,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-HDL-TG%,1.27 [1.22-1.33],6.475e-22,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XS-VLDL-TG%,1.26 [1.21-1.32],3.589e-20,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XL-VLDL-TG%,1.26 [1.19-1.33],1.993e-12,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
MUFA%,1.26 [1.20-1.32],4.037e-17,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-C%,1.25 [1.20-1.31],5.854e-22,***,Cholesterol to Total-Lipids in Very Large HDL percentage
S-HDL-TG%,1.25 [1.20-1.31],1.148e-16,***,Triglycerides to Total-Lipids in Small HDL percentage
M-HDL-PL%,1.24 [1.19-1.30],3.252e-17,***,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-PL%,1.23 [1.18-1.29],2.960e-15,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-HDL-TG%,1.21 [1.15-1.26],4.909e-10,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-VLDL-TG%,1.20 [1.15-1.26],7.453e-10,***,Triglycerides to Total-Lipids in Small VLDL percentage
IDL-TG%,1.20 [1.15-1.25],9.360e-11,***,Triglycerides to Total-Lipids in IDL percentage
L-HDL-PL%,1.19 [1.14-1.25],2.797e-10,***,Phospholipids to Total-Lipids in Large HDL percentage
L-VLDL-PL%,1.19 [1.13-1.26],1.554e-05,***,Phospholipids to Total-Lipids in Large VLDL percentage
XL-VLDL-TG,1.17 [1.12-1.22],1.201e-07,***,Triglycerides in Very Large VLDL
Omega-6/Omega-3,1.17 [1.11-1.22],2.641e-06,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XL-VLDL-L,1.16 [1.11-1.21],4.262e-06,***,Total-Lipids in Very Large VLDL
L-VLDL-TG,1.16 [1.11-1.21],3.101e-06,***,Triglycerides in Large VLDL
XXL-VLDL-L,1.16 [1.11-1.21],3.528e-06,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XL-VLDL-P,1.15 [1.11-1.20],5.468e-06,***,Concentration of Very Large VLDL Particles
VLDL-TG,1.15 [1.10-1.21],3.301e-05,***,Triglycerides in VLDL
XXL-VLDL-TG,1.15 [1.11-1.20],4.424e-06,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-PL,1.15 [1.10-1.20],8.854e-06,***,Phospholipids in Chylomicrons and Extremely Large VLDL
L-VLDL-PL,1.15 [1.10-1.20],3.665e-05,***,Phospholipids in Large VLDL
