Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-VLDL-TG%,2.23 [1.97-2.53],8.754e-31,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-TG%,2.17 [1.94-2.42],3.681e-38,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,2.13 [1.89-2.40],1.541e-30,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-VLDL-TG%,2.12 [1.80-2.50],4.632e-14,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
IDL-TG%,2.09 [1.89-2.32],9.772e-42,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,2.04 [1.84-2.25],1.084e-39,***,Triglycerides to Total-Lipids in Large LDL percentage
Glu-lactate,1.96 [1.79-2.15],4.882e-43,***,Glucose-lactate
M-LDL-TG%,1.94 [1.76-2.13],2.876e-35,***,Triglycerides to Total-Lipids in Medium LDL percentage
Glu,1.92 [1.73-2.13],2.636e-30,***,Glucose
XS-VLDL-PL%,1.87 [1.69-2.08],1.907e-26,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-PL%,1.68 [1.51-1.86],6.494e-17,***,Phospholipids to Total-Lipids in Small LDL percentage
L-HDL-PL%,1.65 [1.50-1.81],8.194e-20,***,Phospholipids to Total-Lipids in Large HDL percentage
Sc-ala,1.64 [1.49-1.81],2.457e-17,***,Spectrometer-corrected alanine
IDL-PL%,1.64 [1.47-1.82],2.671e-14,***,Phospholipids to Total-Lipids in IDL percentage
XXL-VLDL-PL%,1.58 [1.41-1.79],1.026e-08,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-TG%,1.58 [1.42-1.75],5.447e-13,***,Triglycerides to Total-Lipids in Small LDL percentage
Ala,1.53 [1.39-1.70],5.575e-11,***,Alanine
M-LDL-PL%,1.49 [1.33-1.68],6.058e-06,***,Phospholipids to Total-Lipids in Medium LDL percentage
L-VLDL-TG%,1.47 [1.30-1.65],6.506e-05,***,Triglycerides to Total-Lipids in Large VLDL percentage
XL-HDL-FC%,1.37 [1.23-1.53],0.001,**,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,1.36 [1.22-1.51],0.002,**,Phospholipids to Total-Lipids in Medium HDL percentage
Creatinine,1.31 [1.19-1.44],0.006,**,Creatinine
L-HDL-CE%,0.79 [0.72-0.86],0.014,*,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XL-HDL-CE%,0.76 [0.69-0.83],0.003,**,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
M-HDL-L,0.74 [0.66-0.83],0.032,*,Total-Lipids in Medium HDL
L-HDL-C%,0.73 [0.67-0.80],1.154e-07,***,Cholesterol to Total-Lipids in Large HDL percentage
M-HDL-C,0.73 [0.65-0.82],0.029,*,Cholesterol in Medium HDL
XL-VLDL-PL,0.72 [0.64-0.81],0.032,*,Phospholipids in Very Large VLDL
L-VLDL-P,0.72 [0.64-0.81],0.035,*,Concentration of Large VLDL Particles
S-HDL-PL,0.72 [0.64-0.80],5.075e-04,***,Phospholipids in Small HDL
IDL-FC%,0.71 [0.65-0.79],8.071e-07,***,Free Cholesterol to Total-Lipids in IDL percentage
L-VLDL-L,0.71 [0.63-0.80],0.006,**,Total-Lipids in Large VLDL
XXL-VLDL-CE,0.71 [0.63-0.80],0.015,*,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
M-VLDL-TG,0.71 [0.63-0.80],0.002,**,Triglycerides in Medium VLDL
M-HDL-P,0.70 [0.63-0.79],0.002,**,Concentration of Medium HDL Particles
XXL-VLDL-CE%,0.70 [0.63-0.79],2.719e-04,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-TG,0.70 [0.62-0.79],0.002,**,Triglycerides in Very Large HDL
MUFA,0.70 [0.62-0.78],1.213e-04,***,Monounsaturated Fatty Acids
S-HDL-L,0.70 [0.62-0.77],9.920e-06,***,Total-Lipids in Small HDL
L-LDL-CE%,0.69 [0.63-0.76],3.050e-08,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
S-HDL-CE,0.69 [0.62-0.77],1.047e-05,***,Cholesteryl Esters in Small HDL
L-VLDL-FC,0.68 [0.60-0.77],2.481e-04,***,Free Cholesterol in Large VLDL
HDL-PL,0.68 [0.60-0.76],1.865e-05,***,Phospholipids in HDL
XL-VLDL-FC,0.68 [0.60-0.77],2.151e-04,***,Free Cholesterol in Very Large VLDL
XL-VLDL-PL%,0.67 [0.62-0.73],2.293e-16,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
XS-VLDL-FC%,0.67 [0.62-0.73],1.395e-14,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-HDL-L,0.66 [0.58-0.76],4.751e-04,***,Total-Lipids in Large HDL
S-HDL-C,0.66 [0.59-0.74],2.615e-08,***,Cholesterol in Small HDL
M-HDL-FC,0.66 [0.58-0.75],4.304e-06,***,Free Cholesterol in Medium HDL
