Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-VLDL-TG%,2.70 [2.44-2.98],5.598e-81,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XS-VLDL-TG%,2.66 [2.50-2.84],4.273e-188,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,2.59 [2.42-2.78],2.261e-150,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,2.56 [2.38-2.76],2.653e-134,***,Triglycerides to Total-Lipids in Small VLDL percentage
IDL-TG%,2.33 [2.20-2.47],1.920e-170,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,2.11 [1.99-2.23],8.236e-136,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.97 [1.86-2.09],4.767e-118,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.96 [1.85-2.07],1.774e-122,***,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-PL%,1.94 [1.83-2.07],6.009e-94,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.74 [1.64-1.84],1.005e-69,***,Triglycerides to Total-Lipids in Small LDL percentage
L-VLDL-TG%,1.64 [1.53-1.76],4.712e-39,***,Triglycerides to Total-Lipids in Large VLDL percentage
IDL-PL%,1.64 [1.54-1.75],5.191e-48,***,Phospholipids to Total-Lipids in IDL percentage
XL-HDL-FC%,1.60 [1.50-1.70],1.836e-45,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XXL-VLDL-PL%,1.53 [1.43-1.64],4.053e-28,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-HDL-PL%,1.50 [1.41-1.59],1.989e-34,***,Phospholipids to Total-Lipids in Medium HDL percentage
MUFA%,1.49 [1.40-1.59],4.713e-27,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-TG%,1.47 [1.38-1.57],2.150e-28,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-LDL-PL%,1.42 [1.33-1.51],4.202e-22,***,Phospholipids to Total-Lipids in Small LDL percentage
L-HDL-TG%,1.40 [1.31-1.49],2.568e-19,***,Triglycerides to Total-Lipids in Large HDL percentage
S-HDL-TG%,1.39 [1.30-1.48],7.572e-17,***,Triglycerides to Total-Lipids in Small HDL percentage
Creatinine,1.39 [1.31-1.47],4.357e-25,***,Creatinine
TG/PG,1.37 [1.29-1.46],2.181e-17,***,Triglycerides to Phosphoglycerides ratio
M-LDL-PL%,1.36 [1.28-1.46],1.669e-14,***,Phospholipids to Total-Lipids in Medium LDL percentage
Sc-ala,1.31 [1.24-1.40],2.728e-13,***,Spectrometer-corrected alanine
Ala,1.27 [1.19-1.35],1.373e-08,***,Alanine
VLDL-size,1.24 [1.16-1.33],1.682e-05,***,Average Diameter for VLDL Particles
Omega-3%,1.23 [1.15-1.31],4.098e-05,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-HDL-TG%,1.22 [1.14-1.31],6.293e-04,***,Triglycerides to Total-Lipids in Medium HDL percentage
Leu,1.21 [1.14-1.29],2.655e-05,***,Leucine
Total-BCAA,1.20 [1.13-1.28],6.424e-04,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,1.19 [1.11-1.26],0.016,*,Valine
XL-HDL-C%,1.18 [1.11-1.25],0.023,*,Cholesterol to Total-Lipids in Very Large HDL percentage
DHA,0.83 [0.78-0.88],0.004,**,Docosahexaenoic Acid
PUFA%,0.82 [0.77-0.87],1.987e-05,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-C%,0.81 [0.76-0.86],5.834e-06,***,Cholesterol to Total-Lipids in Small HDL percentage
MUFA,0.81 [0.76-0.86],7.774e-05,***,Monounsaturated Fatty Acids
S-HDL-PL,0.80 [0.76-0.86],4.709e-06,***,Phospholipids in Small HDL
L-VLDL-FC%,0.80 [0.75-0.85],1.154e-06,***,Free Cholesterol to Total-Lipids in Large VLDL percentage
S-HDL-L,0.80 [0.75-0.85],2.793e-07,***,Total-Lipids in Small HDL
XXL-VLDL-C%,0.79 [0.74-0.85],1.036e-05,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-CE%,0.79 [0.74-0.83],2.870e-10,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
S-HDL-CE,0.78 [0.73-0.83],3.080e-09,***,Cholesteryl Esters in Small HDL
L-HDL-TG,0.77 [0.71-0.82],1.418e-08,***,Triglycerides in Large HDL
XL-HDL-TG,0.76 [0.71-0.81],1.074e-09,***,Triglycerides in Very Large HDL
Gly,0.76 [0.71-0.81],2.637e-09,***,Glycine
Omega-6%,0.76 [0.71-0.80],1.024e-14,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
S-LDL-FC%,0.76 [0.72-0.80],1.268e-20,***,Free Cholesterol to Total-Lipids in Small LDL percentage
M-HDL-C%,0.76 [0.71-0.80],6.052e-15,***,Cholesterol to Total-Lipids in Medium HDL percentage
Omega-6/Omega-3,0.75 [0.71-0.80],7.224e-12,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XL-HDL-PL%,0.75 [0.71-0.79],7.846e-24,***,Phospholipids to Total-Lipids in Very Large HDL percentage
M-HDL-PL,0.75 [0.70-0.80],3.812e-13,***,Phospholipids in Medium HDL
S-HDL-C,0.75 [0.70-0.79],2.197e-14,***,Cholesterol in Small HDL
L-VLDL-C,0.74 [0.69-0.80],6.521e-12,***,Cholesterol in Large VLDL
XXL-VLDL-CE%,0.74 [0.69-0.79],4.447e-14,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-P,0.74 [0.69-0.78],1.623e-15,***,Concentration of Small HDL Particles
S-VLDL-P,0.73 [0.68-0.79],3.375e-13,***,Concentration of Small VLDL Particles
PUFA/MUFA,0.73 [0.68-0.78],2.789e-16,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
LDL-size,0.73 [0.69-0.77],3.197e-21,***,Average Diameter for LDL Particles
VLDL-L,0.72 [0.68-0.77],1.401e-16,***,Total-Lipids in VLDL
XL-VLDL-C,0.72 [0.67-0.77],1.311e-14,***,Cholesterol in Very Large VLDL
M-HDL-L,0.72 [0.67-0.77],6.497e-18,***,Total-Lipids in Medium HDL
M-HDL-CE,0.71 [0.66-0.76],5.507e-19,***,Cholesteryl Esters in Medium HDL
M-LDL-CE%,0.71 [0.66-0.75],6.912e-23,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-HDL-C,0.69 [0.65-0.74],2.764e-22,***,Cholesterol in Medium HDL
M-LDL-FC%,0.69 [0.65-0.73],1.668e-35,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-FC,0.68 [0.64-0.73],2.455e-26,***,Free Cholesterol in Small HDL
L-HDL-CE%,0.68 [0.65-0.71],8.415e-52,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
S-VLDL-L,0.68 [0.63-0.73],9.513e-24,***,Total-Lipids in Small VLDL
M-HDL-P,0.67 [0.63-0.72],9.603e-24,***,Concentration of Medium HDL Particles
XL-VLDL-PL%,0.65 [0.62-0.68],8.296e-70,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
SFA,0.64 [0.60-0.68],1.164e-35,***,Saturated Fatty Acids
L-VLDL-CE,0.64 [0.60-0.69],1.683e-29,***,Cholesteryl Esters in Large VLDL
VLDL-PL,0.64 [0.60-0.68],7.643e-32,***,Phospholipids in VLDL
IDL-FC%,0.64 [0.60-0.67],1.124e-52,***,Free Cholesterol to Total-Lipids in IDL percentage
HDL-PL,0.63 [0.59-0.68],1.011e-34,***,Phospholipids in HDL
S-LDL-CE%,0.63 [0.60-0.67],3.083e-45,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
XL-VLDL-CE,0.63 [0.59-0.68],3.966e-31,***,Cholesteryl Esters in Very Large VLDL
Total-FA,0.63 [0.59-0.67],1.486e-42,***,Total-Fatty Acids
M-HDL-FC,0.63 [0.58-0.67],4.274e-34,***,Free Cholesterol in Medium HDL
L-HDL-C%,0.63 [0.60-0.65],2.217e-81,***,Cholesterol to Total-Lipids in Large HDL percentage
ApoA1,0.62 [0.58-0.67],7.313e-39,***,Apolipoprotein A1
HDL-P,0.61 [0.57-0.66],6.403e-41,***,Concentration of HDL Particles
HDL-L,0.60 [0.56-0.64],2.287e-45,***,Total-Lipids in HDL
