Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-PL%,1.30 [1.21-1.39],1.710e-08,***,Phospholipids to Total-Lipids in Very Large HDL percentage
L-HDL-L,1.25 [1.18-1.32],7.240e-10,***,Total-Lipids in Large HDL
L-HDL-PL,1.24 [1.18-1.31],4.536e-10,***,Phospholipids in Large HDL
M-HDL-FC%,1.24 [1.17-1.32],1.866e-07,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
HDL-size,1.24 [1.17-1.31],3.036e-09,***,Average Diameter for HDL Particles
HDL-PL,1.23 [1.17-1.30],8.389e-09,***,Phospholipids in HDL
HDL-L,1.23 [1.17-1.30],1.837e-08,***,Total-Lipids in HDL
HDL-FC,1.23 [1.17-1.30],3.263e-09,***,Free Cholesterol in HDL
L-HDL-FC,1.23 [1.17-1.30],3.557e-09,***,Free Cholesterol in Large HDL
L-HDL-C,1.22 [1.16-1.29],9.404e-08,***,Cholesterol in Large HDL
L-HDL-P,1.22 [1.16-1.29],2.678e-08,***,Concentration of Large HDL Particles
HDL-C,1.22 [1.15-1.28],7.993e-07,***,HDL Cholesterol
L-HDL-CE,1.21 [1.15-1.28],5.427e-07,***,Cholesteryl Esters in Large HDL
XL-HDL-PL,1.21 [1.15-1.28],1.907e-07,***,Phospholipids in Very Large HDL
M-HDL-FC,1.21 [1.15-1.27],6.353e-07,***,Free Cholesterol in Medium HDL
XL-HDL-L,1.21 [1.15-1.27],5.780e-07,***,Total-Lipids in Very Large HDL
ApoA1,1.21 [1.14-1.27],2.420e-06,***,Apolipoprotein A1
S-HDL-PL%,1.20 [1.14-1.27],6.088e-06,***,Phospholipids to Total-Lipids in Small HDL percentage
PC,1.20 [1.14-1.27],6.893e-06,***,Phosphatidylcholines
HDL-CE,1.20 [1.14-1.27],8.022e-06,***,Cholesteryl Esters in HDL
L-HDL-FC%,1.20 [1.13-1.28],0.002,**,Free Cholesterol to Total-Lipids in Large HDL percentage
M-HDL-L,1.20 [1.14-1.27],1.194e-05,***,Total-Lipids in Medium HDL
M-HDL-PL,1.20 [1.13-1.26],1.273e-05,***,Phospholipids in Medium HDL
XL-HDL-P,1.19 [1.13-1.26],3.596e-06,***,Concentration of Very Large HDL Particles
XL-HDL-CE,1.19 [1.13-1.26],1.375e-05,***,Cholesteryl Esters in Very Large HDL
M-HDL-P,1.19 [1.13-1.26],1.299e-05,***,Concentration of Medium HDL Particles
Cholines,1.19 [1.13-1.26],9.352e-05,***,Total-Cholines
XL-HDL-C,1.19 [1.13-1.25],2.682e-05,***,Cholesterol in Very Large HDL
Phosphoglyc,1.19 [1.13-1.26],1.348e-04,***,Phosphoglycerides
M-HDL-C,1.19 [1.13-1.25],8.782e-05,***,Cholesterol in Medium HDL
SM,1.19 [1.12-1.25],1.039e-04,***,Sphingomyelins
M-HDL-CE,1.18 [1.12-1.25],4.155e-04,***,Cholesteryl Esters in Medium HDL
XS-VLDL-CE,1.18 [1.12-1.24],1.405e-04,***,Cholesteryl Esters in Very Small VLDL
L-HDL-TG,1.18 [1.12-1.24],7.088e-05,***,Triglycerides in Large HDL
XS-VLDL-C,1.17 [1.11-1.24],6.611e-04,***,Cholesterol in Very Small VLDL
Total-PL,1.17 [1.11-1.24],0.005,**,Total-Phospholipids in Lipoprotein Particles
XL-HDL-FC,1.16 [1.10-1.23],0.004,**,Free Cholesterol in Very Large HDL
HDL-P,1.16 [1.10-1.22],0.014,*,Concentration of HDL Particles
Total-P,1.16 [1.10-1.22],0.015,*,Total-Concentration of Lipoprotein Particles
XS-VLDL-L,1.15 [1.09-1.21],0.049,*,Total-Lipids in Very Small VLDL
XS-VLDL-FC,1.15 [1.09-1.21],0.049,*,Free Cholesterol in Very Small VLDL
Val,0.85 [0.81-0.91],0.037,*,Valine
Total-BCAA,0.85 [0.80-0.90],0.012,*,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
VLDL-size,0.84 [0.80-0.89],9.632e-04,***,Average Diameter for VLDL Particles
Leu,0.84 [0.79-0.89],0.002,**,Leucine
XL-HDL-C%,0.80 [0.75-0.84],1.749e-08,***,Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-FC%,0.78 [0.73-0.83],1.474e-10,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Creatinine,0.71 [0.66-0.75],3.602e-25,***,Creatinine
