Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.19 [1.17-1.22],1.204e-43,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.19 [1.16-1.22],1.109e-42,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.18 [1.15-1.20],3.191e-37,***,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,1.16 [1.13-1.19],3.747e-25,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-PL%,1.16 [1.13-1.18],2.502e-26,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XS-VLDL-TG%,1.15 [1.13-1.18],6.211e-26,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.15 [1.12-1.18],4.221e-26,***,Triglycerides to Total-Lipids in Small LDL percentage
M-HDL-PL%,1.14 [1.11-1.16],1.322e-19,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-VLDL-TG%,1.13 [1.10-1.16],1.700e-17,***,Triglycerides to Total-Lipids in Small VLDL percentage
IDL-PL%,1.13 [1.10-1.16],4.795e-18,***,Phospholipids to Total-Lipids in IDL percentage
GlycA,1.13 [1.10-1.16],5.635e-16,***,Glycoprotein Acetyls
M-VLDL-TG%,1.13 [1.10-1.16],1.761e-16,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-HDL-PL%,1.12 [1.10-1.15],2.254e-16,***,Phospholipids to Total-Lipids in Large HDL percentage
S-HDL-TG%,1.11 [1.08-1.14],1.185e-11,***,Triglycerides to Total-Lipids in Small HDL percentage
M-HDL-TG%,1.10 [1.07-1.13],8.113e-09,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-VLDL-PL%,1.10 [1.07-1.13],4.560e-06,***,Phospholipids to Total-Lipids in Large VLDL percentage
XL-VLDL-TG%,1.10 [1.07-1.12],3.582e-06,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XL-HDL-TG%,1.09 [1.07-1.12],1.295e-07,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-HDL-TG,1.09 [1.07-1.12],1.630e-07,***,Triglycerides in Small HDL
L-HDL-TG%,1.09 [1.06-1.12],5.860e-07,***,Triglycerides to Total-Lipids in Large HDL percentage
S-HDL-PL%,1.09 [1.06-1.11],2.649e-06,***,Phospholipids to Total-Lipids in Small HDL percentage
XS-VLDL-TG,1.09 [1.06-1.11],5.968e-07,***,Triglycerides in Very Small VLDL
M-HDL-TG,1.08 [1.06-1.11],1.001e-05,***,Triglycerides in Medium HDL
TG/PG,1.08 [1.06-1.11],7.151e-05,***,Triglycerides to Phosphoglycerides ratio
XXL-VLDL-PL%,1.08 [1.05-1.11],0.001,**,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
HDL-TG,1.08 [1.05-1.10],2.713e-04,***,Triglycerides in HDL
IDL-TG,1.07 [1.05-1.10],0.001,**,Triglycerides in IDL
XXL-VLDL-PL,1.07 [1.04-1.09],0.017,*,Phospholipids in Chylomicrons and Extremely Large VLDL
S-VLDL-TG,1.07 [1.04-1.09],0.027,*,Triglycerides in Small VLDL
S-LDL-P,0.94 [0.92-0.96],0.046,*,Concentration of Small LDL Particles
XS-VLDL-CE,0.94 [0.92-0.96],0.019,*,Cholesteryl Esters in Very Small VLDL
Albumin,0.94 [0.91-0.96],0.022,*,Albumin
L-HDL-FC%,0.94 [0.91-0.96],0.001,**,Free Cholesterol to Total-Lipids in Large HDL percentage
L-LDL-P,0.94 [0.91-0.96],0.009,**,Concentration of Large LDL Particles
XL-VLDL-FC%,0.93 [0.91-0.96],0.017,*,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
DHA,0.93 [0.91-0.96],0.013,*,Docosahexaenoic Acid
S-LDL-CE,0.93 [0.91-0.96],0.002,**,Cholesteryl Esters in Small LDL
LDL-P,0.93 [0.91-0.96],0.002,**,Concentration of LDL Particles
M-LDL-CE,0.93 [0.91-0.95],0.001,**,Cholesteryl Esters in Medium LDL
L-HDL-FC,0.93 [0.91-0.96],0.030,*,Free Cholesterol in Large HDL
DHA%,0.93 [0.91-0.95],0.002,**,Docosahexaenoic Acid to Total-Fatty Acids percentage
L-VLDL-CE%,0.93 [0.91-0.95],9.057e-04,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
L-HDL-P,0.93 [0.91-0.95],0.018,*,Concentration of Large HDL Particles
HDL-C,0.93 [0.91-0.95],0.003,**,HDL Cholesterol
Val,0.93 [0.91-0.95],0.002,**,Valine
SM,0.93 [0.91-0.95],2.847e-04,***,Sphingomyelins
M-LDL-P,0.93 [0.91-0.95],3.555e-04,***,Concentration of Medium LDL Particles
ApoB,0.93 [0.91-0.95],1.319e-04,***,Apolipoprotein B
HDL-CE,0.93 [0.90-0.95],0.001,**,Cholesteryl Esters in HDL
LA,0.93 [0.91-0.95],7.359e-05,***,Linoleic Acid
XL-HDL-L,0.93 [0.90-0.95],0.005,**,Total-Lipids in Very Large HDL
S-LDL-L,0.93 [0.90-0.95],3.512e-05,***,Total-Lipids in Small LDL
S-HDL-FC%,0.92 [0.90-0.95],1.571e-04,***,Free Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-C,0.92 [0.90-0.95],1.543e-05,***,Cholesterol in Medium VLDL
Remnant-C,0.92 [0.90-0.95],7.055e-06,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
S-LDL-PL,0.92 [0.90-0.95],1.532e-05,***,Phospholipids in Small LDL
M-LDL-L,0.92 [0.90-0.95],1.278e-05,***,Total-Lipids in Medium LDL
M-LDL-PL,0.92 [0.90-0.95],1.054e-05,***,Phospholipids in Medium LDL
L-HDL-C,0.92 [0.90-0.95],3.212e-04,***,Cholesterol in Large HDL
XL-HDL-P,0.92 [0.89-0.94],1.847e-04,***,Concentration of Very Large HDL Particles
L-HDL-CE,0.92 [0.89-0.94],1.117e-04,***,Cholesteryl Esters in Large HDL
M-LDL-C,0.92 [0.90-0.94],5.486e-07,***,Cholesterol in Medium LDL
S-VLDL-CE%,0.92 [0.90-0.94],1.413e-07,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
S-LDL-C,0.92 [0.90-0.94],3.304e-07,***,Cholesterol in Small LDL
IDL-PL,0.92 [0.90-0.94],1.993e-07,***,Phospholipids in IDL
XL-HDL-FC,0.92 [0.89-0.94],9.346e-06,***,Free Cholesterol in Very Large HDL
Total-FC,0.91 [0.89-0.94],1.632e-08,***,Total-Free Cholesterol
LDL-CE,0.91 [0.89-0.93],5.734e-09,***,Cholesteryl Esters in LDL
IDL-P,0.91 [0.89-0.93],9.324e-09,***,Concentration of IDL Particles
Non-HDL-C,0.91 [0.89-0.93],6.399e-10,***,Total-Cholesterol Minus HDL-C
M-HDL-FC%,0.91 [0.89-0.93],3.397e-09,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
LDL-L,0.91 [0.89-0.93],3.306e-10,***,Total-Lipids in LDL
M-VLDL-CE,0.91 [0.89-0.93],6.656e-10,***,Cholesteryl Esters in Medium VLDL
M-HDL-CE%,0.91 [0.89-0.93],1.262e-10,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
L-LDL-CE,0.91 [0.89-0.93],1.358e-10,***,Cholesteryl Esters in Large LDL
XL-HDL-C,0.91 [0.88-0.93],2.280e-07,***,Cholesterol in Very Large HDL
XL-HDL-CE,0.91 [0.88-0.93],2.501e-07,***,Cholesteryl Esters in Very Large HDL
LDL-PL,0.91 [0.89-0.93],7.239e-11,***,Phospholipids in LDL
L-LDL-L,0.90 [0.88-0.93],1.415e-11,***,Total-Lipids in Large LDL
S-HDL-CE%,0.90 [0.88-0.93],8.500e-12,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
Total-C,0.90 [0.88-0.92],2.166e-12,***,Total-Cholesterol
LDL-C,0.90 [0.88-0.92],3.596e-12,***,LDL Cholesterol
XS-VLDL-FC%,0.90 [0.88-0.92],1.137e-13,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
IDL-L,0.90 [0.88-0.92],1.265e-12,***,Total-Lipids in IDL
L-HDL-CE%,0.90 [0.88-0.92],4.107e-14,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
Total-CE,0.90 [0.88-0.92],2.093e-13,***,Total-Esterified Cholesterol
M-VLDL-PL%,0.90 [0.88-0.92],5.095e-14,***,Phospholipids to Total-Lipids in Medium VLDL percentage
L-LDL-PL,0.90 [0.88-0.92],4.359e-13,***,Phospholipids in Large LDL
L-LDL-C,0.90 [0.88-0.92],2.407e-13,***,Cholesterol in Large LDL
XL-HDL-CE%,0.90 [0.88-0.92],3.292e-14,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
XL-VLDL-C%,0.90 [0.88-0.92],2.224e-11,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
L-HDL-C%,0.90 [0.88-0.92],2.786e-15,***,Cholesterol to Total-Lipids in Large HDL percentage
Omega-6%,0.90 [0.87-0.92],3.773e-14,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-HDL-C%,0.90 [0.87-0.92],3.168e-14,***,Cholesterol to Total-Lipids in Medium HDL percentage
Unsaturation,0.89 [0.87-0.92],3.908e-14,***,Degree of Unsaturation
M-LDL-FC,0.89 [0.87-0.91],4.629e-15,***,Free Cholesterol in Medium LDL
IDL-FC%,0.89 [0.87-0.91],1.377e-16,***,Free Cholesterol to Total-Lipids in IDL percentage
XL-VLDL-CE%,0.89 [0.87-0.92],1.249e-13,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
Clinical LDL-C,0.89 [0.87-0.91],7.625e-17,***,Clinical LDL Cholesterol
S-VLDL-C%,0.89 [0.87-0.91],2.936e-17,***,Cholesterol to Total-Lipids in Small VLDL percentage
M-VLDL-FC%,0.89 [0.87-0.91],1.277e-17,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
IDL-FC,0.89 [0.87-0.91],2.049e-16,***,Free Cholesterol in IDL
S-LDL-FC,0.89 [0.87-0.91],7.438e-17,***,Free Cholesterol in Small LDL
IDL-CE,0.89 [0.87-0.91],1.100e-17,***,Cholesteryl Esters in IDL
IDL-C,0.89 [0.87-0.91],3.515e-18,***,Cholesterol in IDL
M-VLDL-CE%,0.89 [0.87-0.91],5.466e-22,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
PUFA%,0.89 [0.86-0.91],2.636e-18,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-C%,0.89 [0.86-0.91],8.659e-19,***,Cholesterol to Total-Lipids in Small HDL percentage
LDL-FC,0.89 [0.86-0.91],1.375e-18,***,Free Cholesterol in LDL
L-LDL-FC,0.88 [0.86-0.91],1.840e-18,***,Free Cholesterol in Large LDL
S-LDL-FC%,0.88 [0.86-0.90],1.574e-22,***,Free Cholesterol to Total-Lipids in Small LDL percentage
M-VLDL-C%,0.88 [0.86-0.90],2.530e-21,***,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.88 [0.86-0.90],4.440e-21,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-C%,0.87 [0.85-0.89],6.435e-26,***,Cholesterol to Total-Lipids in Small LDL percentage
M-LDL-C%,0.87 [0.85-0.89],1.590e-29,***,Cholesterol to Total-Lipids in Medium LDL percentage
PUFA/MUFA,0.87 [0.85-0.89],5.552e-24,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
LA%,0.87 [0.85-0.89],1.409e-25,***,Linoleic Acid to Total-Fatty Acids percentage
S-VLDL-FC%,0.86 [0.84-0.88],2.667e-29,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-PL%,0.86 [0.84-0.88],1.627e-28,***,Phospholipids to Total-Lipids in Small VLDL percentage
XS-VLDL-C%,0.86 [0.84-0.88],5.416e-32,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.86 [0.84-0.88],2.237e-32,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-LDL-FC%,0.86 [0.84-0.88],2.662e-33,***,Free Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-C%,0.86 [0.84-0.88],1.401e-33,***,Cholesterol to Total-Lipids in Large LDL percentage
IDL-CE%,0.86 [0.84-0.88],4.474e-36,***,Cholesteryl Esters to Total-Lipids in IDL percentage
IDL-C%,0.85 [0.83-0.86],7.655e-45,***,Cholesterol to Total-Lipids in IDL percentage
