Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,1.35 [1.23-1.47],1.412e-05,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.33 [1.22-1.45],2.571e-05,***,Triglycerides to Total-Lipids in IDL percentage
M-VLDL-TG%,1.31 [1.19-1.43],0.002,**,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-PL%,1.30 [1.19-1.43],7.837e-04,***,Phospholipids to Total-Lipids in Small LDL percentage
L-LDL-TG%,1.30 [1.19-1.42],5.714e-04,***,Triglycerides to Total-Lipids in Large LDL percentage
S-VLDL-TG%,1.29 [1.18-1.42],0.019,*,Triglycerides to Total-Lipids in Small VLDL percentage
M-LDL-TG%,1.27 [1.17-1.38],0.007,**,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,0.82 [0.76-0.88],0.007,**,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
S-VLDL-C%,0.80 [0.73-0.87],0.017,*,Cholesterol to Total-Lipids in Small VLDL percentage
M-VLDL-C%,0.79 [0.73-0.86],0.001,**,Cholesterol to Total-Lipids in Medium VLDL percentage
S-HDL-C,0.79 [0.72-0.86],0.049,*,Cholesterol in Small HDL
HDL-PL,0.78 [0.71-0.86],0.035,*,Phospholipids in HDL
S-HDL-L,0.78 [0.71-0.85],0.010,*,Total-Lipids in Small HDL
S-HDL-PL,0.78 [0.71-0.85],0.014,*,Phospholipids in Small HDL
M-HDL-FC,0.78 [0.71-0.86],0.041,*,Free Cholesterol in Medium HDL
S-HDL-P,0.78 [0.71-0.85],0.008,**,Concentration of Small HDL Particles
HDL-L,0.77 [0.71-0.85],0.013,*,Total-Lipids in HDL
M-LDL-C%,0.77 [0.72-0.84],1.034e-05,***,Cholesterol to Total-Lipids in Medium LDL percentage
S-VLDL-PL%,0.77 [0.71-0.84],0.002,**,Phospholipids to Total-Lipids in Small VLDL percentage
M-VLDL-FC%,0.77 [0.71-0.84],4.748e-05,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
L-VLDL-C,0.77 [0.70-0.85],0.031,*,Cholesterol in Large VLDL
IDL-C%,0.77 [0.71-0.83],1.735e-05,***,Cholesterol to Total-Lipids in IDL percentage
S-VLDL-FC%,0.77 [0.71-0.84],1.905e-04,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
ApoA1,0.77 [0.70-0.84],0.005,**,Apolipoprotein A1
M-HDL-FC%,0.77 [0.71-0.83],1.298e-04,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
XL-VLDL-C,0.77 [0.69-0.84],0.020,*,Cholesterol in Very Large VLDL
VLDL-L,0.76 [0.70-0.84],0.002,**,Total-Lipids in VLDL
MUFA,0.76 [0.69-0.84],0.003,**,Monounsaturated Fatty Acids
S-VLDL-P,0.76 [0.69-0.84],0.006,**,Concentration of Small VLDL Particles
L-LDL-C%,0.76 [0.70-0.82],3.129e-06,***,Cholesterol to Total-Lipids in Large LDL percentage
IDL-CE%,0.75 [0.70-0.82],7.107e-07,***,Cholesteryl Esters to Total-Lipids in IDL percentage
XS-VLDL-C%,0.75 [0.69-0.82],6.401e-07,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
M-VLDL-PL%,0.75 [0.69-0.81],1.478e-07,***,Phospholipids to Total-Lipids in Medium VLDL percentage
HDL-P,0.75 [0.68-0.82],2.235e-04,***,Concentration of HDL Particles
XS-VLDL-CE%,0.75 [0.69-0.81],2.113e-07,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
HDL-FC,0.75 [0.68-0.82],7.717e-04,***,Free Cholesterol in HDL
