Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-VLDL-TG%,2.23 [1.97-2.53],9.117e-31,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-TG%,2.17 [1.94-2.42],3.881e-38,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,2.13 [1.89-2.40],1.604e-30,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-VLDL-TG%,2.12 [1.80-2.50],4.769e-14,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
IDL-TG%,2.09 [1.89-2.31],1.044e-41,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,2.03 [1.84-2.25],1.166e-39,***,Triglycerides to Total-Lipids in Large LDL percentage
Glu-lactate,1.96 [1.79-2.15],4.907e-43,***,Glucose-lactate
M-LDL-TG%,1.93 [1.76-2.13],3.028e-35,***,Triglycerides to Total-Lipids in Medium LDL percentage
Glu,1.92 [1.73-2.13],2.581e-30,***,Glucose
XS-VLDL-PL%,1.87 [1.69-2.08],2.022e-26,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-PL%,1.68 [1.51-1.86],6.495e-17,***,Phospholipids to Total-Lipids in Small LDL percentage
L-HDL-PL%,1.65 [1.50-1.81],8.790e-20,***,Phospholipids to Total-Lipids in Large HDL percentage
Sc-ala,1.64 [1.49-1.81],2.525e-17,***,Spectrometer-corrected alanine
IDL-PL%,1.64 [1.47-1.82],2.720e-14,***,Phospholipids to Total-Lipids in IDL percentage
XXL-VLDL-PL%,1.58 [1.41-1.79],1.005e-08,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-TG%,1.58 [1.42-1.75],5.713e-13,***,Triglycerides to Total-Lipids in Small LDL percentage
Ala,1.53 [1.38-1.70],5.855e-11,***,Alanine
M-LDL-PL%,1.49 [1.33-1.68],6.021e-06,***,Phospholipids to Total-Lipids in Medium LDL percentage
L-VLDL-TG%,1.47 [1.30-1.65],6.578e-05,***,Triglycerides to Total-Lipids in Large VLDL percentage
XL-HDL-FC%,1.37 [1.23-1.53],0.001,**,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,1.36 [1.22-1.51],0.002,**,Phospholipids to Total-Lipids in Medium HDL percentage
Creatinine,1.31 [1.19-1.44],0.006,**,Creatinine
L-HDL-CE%,0.79 [0.72-0.86],0.015,*,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XL-HDL-CE%,0.76 [0.69-0.83],0.003,**,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
M-HDL-L,0.74 [0.66-0.83],0.032,*,Total-Lipids in Medium HDL
L-HDL-C%,0.73 [0.67-0.80],1.227e-07,***,Cholesterol to Total-Lipids in Large HDL percentage
M-HDL-C,0.73 [0.65-0.82],0.029,*,Cholesterol in Medium HDL
XL-VLDL-PL,0.72 [0.64-0.81],0.032,*,Phospholipids in Very Large VLDL
L-VLDL-P,0.72 [0.64-0.81],0.035,*,Concentration of Large VLDL Particles
S-HDL-PL,0.72 [0.64-0.80],5.043e-04,***,Phospholipids in Small HDL
IDL-FC%,0.71 [0.65-0.79],8.362e-07,***,Free Cholesterol to Total-Lipids in IDL percentage
L-VLDL-L,0.71 [0.63-0.80],0.006,**,Total-Lipids in Large VLDL
XXL-VLDL-CE,0.71 [0.63-0.80],0.015,*,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
M-VLDL-TG,0.71 [0.63-0.80],0.002,**,Triglycerides in Medium VLDL
M-HDL-P,0.70 [0.63-0.79],0.002,**,Concentration of Medium HDL Particles
XXL-VLDL-CE%,0.70 [0.63-0.79],2.778e-04,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-TG,0.70 [0.62-0.79],0.002,**,Triglycerides in Very Large HDL
MUFA,0.70 [0.62-0.78],1.200e-04,***,Monounsaturated Fatty Acids
S-HDL-L,0.70 [0.62-0.77],9.884e-06,***,Total-Lipids in Small HDL
L-LDL-CE%,0.69 [0.63-0.76],3.057e-08,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
S-HDL-CE,0.69 [0.62-0.77],1.052e-05,***,Cholesteryl Esters in Small HDL
L-VLDL-FC,0.68 [0.60-0.77],2.430e-04,***,Free Cholesterol in Large VLDL
HDL-PL,0.68 [0.60-0.76],1.868e-05,***,Phospholipids in HDL
XL-VLDL-FC,0.68 [0.60-0.77],2.101e-04,***,Free Cholesterol in Very Large VLDL
XL-VLDL-PL%,0.67 [0.62-0.73],2.275e-16,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
XS-VLDL-FC%,0.67 [0.62-0.73],1.425e-14,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-HDL-L,0.66 [0.58-0.76],4.807e-04,***,Total-Lipids in Large HDL
S-HDL-C,0.66 [0.59-0.74],2.629e-08,***,Cholesterol in Small HDL
M-HDL-FC,0.66 [0.58-0.75],4.322e-06,***,Free Cholesterol in Medium HDL
L-HDL-FC%,0.65 [0.61-0.70],3.561e-24,***,Free Cholesterol to Total-Lipids in Large HDL percentage
ApoA1,0.65 [0.58-0.73],4.747e-08,***,Apolipoprotein A1
M-VLDL-CE%,0.65 [0.61-0.69],1.514e-35,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
HDL-L,0.65 [0.58-0.73],5.799e-08,***,Total-Lipids in HDL
L-HDL-CE,0.65 [0.56-0.75],4.520e-04,***,Cholesteryl Esters in Large HDL
HDL-CE,0.64 [0.57-0.73],3.535e-07,***,Cholesteryl Esters in HDL
S-HDL-P,0.64 [0.57-0.72],2.000e-09,***,Concentration of Small HDL Particles
L-VLDL-C%,0.64 [0.57-0.72],5.090e-10,***,Cholesterol to Total-Lipids in Large VLDL percentage
L-HDL-C,0.64 [0.55-0.73],8.272e-05,***,Cholesterol in Large HDL
LA%,0.63 [0.57-0.70],9.839e-14,***,Linoleic Acid to Total-Fatty Acids percentage
XL-HDL-PL,0.63 [0.54-0.73],2.357e-04,***,Phospholipids in Very Large HDL
HDL-C,0.62 [0.55-0.70],6.923e-09,***,HDL Cholesterol
L-VLDL-CE%,0.62 [0.55-0.69],4.158e-13,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
L-HDL-P,0.61 [0.53-0.71],3.845e-05,***,Concentration of Large HDL Particles
S-HDL-FC,0.61 [0.55-0.68],9.047e-13,***,Free Cholesterol in Small HDL
HDL-P,0.61 [0.54-0.69],1.978e-11,***,Concentration of HDL Particles
VLDL-L,0.61 [0.54-0.68],1.612e-12,***,Total-Lipids in VLDL
L-VLDL-C,0.60 [0.53-0.68],2.083e-10,***,Cholesterol in Large VLDL
L-HDL-FC,0.60 [0.52-0.70],3.672e-06,***,Free Cholesterol in Large HDL
S-VLDL-CE%,0.60 [0.55-0.65],3.876e-23,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
M-HDL-FC%,0.59 [0.54-0.65],8.241e-24,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
S-VLDL-P,0.59 [0.52-0.67],1.660e-10,***,Concentration of Small VLDL Particles
L-LDL-FC%,0.59 [0.54-0.65],1.569e-27,***,Free Cholesterol to Total-Lipids in Large LDL percentage
S-HDL-FC%,0.59 [0.53-0.67],2.236e-12,***,Free Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-C%,0.59 [0.54-0.64],7.762e-36,***,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-CE%,0.59 [0.53-0.65],2.601e-19,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
XL-VLDL-FC%,0.59 [0.52-0.66],6.778e-12,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
XL-VLDL-CE%,0.58 [0.52-0.66],6.160e-14,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
SFA,0.58 [0.52-0.65],1.240e-16,***,Saturated Fatty Acids
XL-VLDL-C,0.58 [0.51-0.66],1.410e-11,***,Cholesterol in Very Large VLDL
XL-HDL-L,0.57 [0.49-0.66],4.417e-08,***,Total-Lipids in Very Large HDL
Total-FA,0.57 [0.51-0.63],2.904e-20,***,Total-Fatty Acids
XL-HDL-FC,0.57 [0.49-0.65],1.752e-10,***,Free Cholesterol in Very Large HDL
XL-VLDL-C%,0.56 [0.50-0.64],8.820e-14,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
S-VLDL-L,0.56 [0.50-0.64],3.659e-15,***,Total-Lipids in Small VLDL
HDL-FC,0.56 [0.49-0.64],6.296e-13,***,Free Cholesterol in HDL
M-VLDL-FC%,0.55 [0.51-0.60],1.361e-38,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
S-LDL-CE%,0.55 [0.50-0.60],1.712e-28,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-VLDL-C%,0.55 [0.50-0.60],6.093e-33,***,Cholesterol to Total-Lipids in Small VLDL percentage
Total-P,0.55 [0.49-0.61],1.691e-19,***,Total-Concentration of Lipoprotein Particles
IDL-C%,0.54 [0.50-0.59],1.053e-43,***,Cholesterol to Total-Lipids in IDL percentage
VLDL-PL,0.54 [0.48-0.61],6.700e-18,***,Phospholipids in VLDL
M-LDL-C%,0.54 [0.50-0.58],6.730e-50,***,Cholesterol to Total-Lipids in Medium LDL percentage
Phosphoglyc,0.54 [0.48-0.59],2.220e-27,***,Phosphoglycerides
ApoB/ApoA1,0.53 [0.47-0.60],3.797e-19,***,Apolipoprotein B to Apolipoprotein A1 ratio
IDL-CE%,0.53 [0.49-0.58],1.084e-44,***,Cholesteryl Esters to Total-Lipids in IDL percentage
L-VLDL-CE,0.53 [0.46-0.60],4.969e-17,***,Cholesteryl Esters in Large VLDL
M-VLDL-PL%,0.53 [0.49-0.57],1.120e-48,***,Phospholipids to Total-Lipids in Medium VLDL percentage
L-LDL-C%,0.53 [0.49-0.57],7.028e-47,***,Cholesterol to Total-Lipids in Large LDL percentage
PC,0.53 [0.47-0.58],1.497e-28,***,Phosphatidylcholines
XL-HDL-C,0.52 [0.45-0.61],5.003e-11,***,Cholesterol in Very Large HDL
XL-HDL-CE,0.52 [0.45-0.61],1.875e-10,***,Cholesteryl Esters in Very Large HDL
XS-VLDL-C%,0.52 [0.48-0.57],3.579e-46,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.52 [0.48-0.56],1.639e-49,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
S-LDL-C%,0.52 [0.47-0.56],1.565e-50,***,Cholesterol to Total-Lipids in Small LDL percentage
S-VLDL-FC%,0.51 [0.47-0.56],2.857e-41,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
XL-VLDL-CE,0.51 [0.44-0.58],5.550e-19,***,Cholesteryl Esters in Very Large VLDL
Cholines,0.51 [0.46-0.56],6.746e-34,***,Total-Cholines
PUFA,0.49 [0.44-0.54],1.597e-35,***,Polyunsaturated Fatty Acids
M-VLDL-L,0.49 [0.44-0.55],1.768e-26,***,Total-Lipids in Medium VLDL
VLDL-FC,0.49 [0.43-0.55],4.477e-24,***,Free Cholesterol in VLDL
XL-HDL-P,0.49 [0.41-0.57],4.466e-13,***,Concentration of Very Large HDL Particles
