Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,1.35 [1.32-1.38],3.785e-170,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.34 [1.32-1.37],2.964e-178,***,Triglycerides to Total-Lipids in IDL percentage
M-VLDL-TG%,1.32 [1.30-1.35],3.094e-141,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-LDL-TG%,1.32 [1.30-1.35],8.823e-160,***,Triglycerides to Total-Lipids in Large LDL percentage
S-VLDL-TG%,1.31 [1.29-1.34],2.767e-128,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-HDL-PL%,1.29 [1.27-1.32],2.595e-133,***,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-TG%,1.29 [1.27-1.32],3.081e-137,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.26 [1.23-1.29],4.584e-100,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-VLDL-TG%,1.26 [1.23-1.29],5.768e-69,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-LDL-TG%,1.23 [1.20-1.25],1.015e-80,***,Triglycerides to Total-Lipids in Small LDL percentage
M-HDL-PL%,1.20 [1.18-1.23],3.815e-61,***,Phospholipids to Total-Lipids in Medium HDL percentage
MUFA%,1.17 [1.15-1.20],1.886e-42,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-PL%,1.17 [1.15-1.20],2.242e-46,***,Phospholipids to Total-Lipids in IDL percentage
XL-HDL-FC%,1.17 [1.14-1.19],1.866e-41,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-VLDL-TG%,1.13 [1.11-1.16],2.943e-25,***,Triglycerides to Total-Lipids in Large VLDL percentage
XXL-VLDL-PL%,1.13 [1.11-1.16],1.701e-21,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-TG%,1.12 [1.10-1.15],1.484e-21,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-HDL-TG%,1.12 [1.09-1.14],9.892e-19,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-TG%,1.11 [1.09-1.14],4.685e-18,***,Triglycerides to Total-Lipids in Large HDL percentage
S-LDL-PL%,1.11 [1.09-1.13],1.018e-17,***,Phospholipids to Total-Lipids in Small LDL percentage
TG/PG,1.11 [1.08-1.13],2.661e-15,***,Triglycerides to Phosphoglycerides ratio
Creatinine,1.10 [1.07-1.12],1.546e-13,***,Creatinine
M-LDL-PL%,1.09 [1.07-1.12],4.287e-11,***,Phospholipids to Total-Lipids in Medium LDL percentage
M-HDL-TG%,1.08 [1.06-1.10],6.742e-07,***,Triglycerides to Total-Lipids in Medium HDL percentage
Leu,1.06 [1.04-1.09],8.209e-04,***,Leucine
GlycA,1.06 [1.04-1.08],0.017,*,Glycoprotein Acetyls
L-VLDL-FC,0.94 [0.92-0.96],0.012,*,Free Cholesterol in Large VLDL
M-VLDL-TG,0.94 [0.92-0.96],0.008,**,Triglycerides in Medium VLDL
Albumin,0.94 [0.92-0.96],0.004,**,Albumin
MUFA,0.94 [0.92-0.96],0.005,**,Monounsaturated Fatty Acids
Gly,0.94 [0.92-0.96],5.558e-04,***,Glycine
Citrate,0.93 [0.91-0.95],3.609e-05,***,Citrate
M-HDL-CE%,0.93 [0.91-0.95],6.051e-06,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
XL-HDL-PL%,0.93 [0.91-0.95],4.586e-07,***,Phospholipids to Total-Lipids in Very Large HDL percentage
S-HDL-PL,0.93 [0.91-0.95],6.664e-07,***,Phospholipids in Small HDL
Omega-3,0.93 [0.91-0.95],8.617e-07,***,Omega-3 Fatty Acids
L-HDL-TG,0.92 [0.91-0.94],2.144e-07,***,Triglycerides in Large HDL
S-HDL-L,0.92 [0.90-0.94],9.019e-11,***,Total-Lipids in Small HDL
M-HDL-PL,0.92 [0.90-0.93],3.204e-11,***,Phospholipids in Medium HDL
XL-HDL-TG,0.91 [0.89-0.93],5.334e-12,***,Triglycerides in Very Large HDL
XXL-VLDL-C%,0.91 [0.89-0.93],5.977e-12,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Unsaturation,0.91 [0.89-0.93],7.911e-15,***,Degree of Unsaturation
S-HDL-CE,0.90 [0.88-0.92],9.709e-17,***,Cholesteryl Esters in Small HDL
XL-VLDL-C,0.90 [0.88-0.92],1.337e-15,***,Cholesterol in Very Large VLDL
L-VLDL-C,0.90 [0.88-0.92],4.532e-16,***,Cholesterol in Large VLDL
S-HDL-C%,0.90 [0.88-0.92],2.995e-18,***,Cholesterol to Total-Lipids in Small HDL percentage
M-HDL-L,0.90 [0.88-0.92],7.441e-18,***,Total-Lipids in Medium HDL
PUFA%,0.90 [0.88-0.92],3.217e-19,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
VLDL-L,0.90 [0.88-0.91],2.017e-19,***,Total-Lipids in VLDL
M-LDL-CE%,0.89 [0.87-0.91],1.552e-21,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Omega-6%,0.89 [0.87-0.91],4.051e-22,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
S-VLDL-P,0.89 [0.87-0.91],6.189e-21,***,Concentration of Small VLDL Particles
M-HDL-CE,0.89 [0.87-0.91],2.793e-21,***,Cholesteryl Esters in Medium HDL
S-HDL-C,0.89 [0.87-0.91],7.352e-24,***,Cholesterol in Small HDL
L-LDL-CE%,0.89 [0.87-0.91],2.528e-26,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
S-HDL-P,0.89 [0.87-0.91],2.969e-24,***,Concentration of Small HDL Particles
S-LDL-FC%,0.89 [0.87-0.90],1.900e-29,***,Free Cholesterol to Total-Lipids in Small LDL percentage
DHA,0.89 [0.87-0.91],2.376e-22,***,Docosahexaenoic Acid
XXL-VLDL-CE%,0.89 [0.87-0.90],9.997e-23,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-HDL-C%,0.89 [0.87-0.90],6.447e-26,***,Cholesterol to Total-Lipids in Medium HDL percentage
XL-HDL-CE%,0.88 [0.87-0.90],1.117e-28,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
M-HDL-C,0.88 [0.86-0.90],7.145e-25,***,Cholesterol in Medium HDL
M-HDL-P,0.88 [0.86-0.90],2.027e-24,***,Concentration of Medium HDL Particles
LDL-size,0.88 [0.87-0.90],3.289e-28,***,Average Diameter for LDL Particles
SFA,0.87 [0.85-0.89],1.302e-33,***,Saturated Fatty Acids
S-VLDL-L,0.87 [0.85-0.89],1.015e-32,***,Total-Lipids in Small VLDL
PUFA/MUFA,0.87 [0.85-0.89],2.662e-32,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
S-LDL-CE%,0.87 [0.85-0.89],1.719e-36,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
HDL-PL,0.87 [0.85-0.89],1.024e-33,***,Phospholipids in HDL
VLDL-PL,0.87 [0.85-0.89],9.232e-35,***,Phospholipids in VLDL
XL-VLDL-CE,0.87 [0.85-0.89],1.083e-33,***,Cholesteryl Esters in Very Large VLDL
M-LDL-FC%,0.87 [0.85-0.88],1.847e-40,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-VLDL-CE,0.86 [0.85-0.88],1.795e-35,***,Cholesteryl Esters in Large VLDL
IDL-FC%,0.86 [0.85-0.88],2.512e-43,***,Free Cholesterol to Total-Lipids in IDL percentage
S-HDL-FC,0.86 [0.84-0.88],6.475e-39,***,Free Cholesterol in Small HDL
M-HDL-FC,0.86 [0.84-0.88],3.295e-37,***,Free Cholesterol in Medium HDL
XL-VLDL-PL%,0.85 [0.84-0.87],1.869e-52,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
ApoA1,0.85 [0.84-0.87],1.111e-42,***,Apolipoprotein A1
Total-FA,0.85 [0.84-0.87],5.422e-46,***,Total-Fatty Acids
HDL-size,0.85 [0.83-0.87],1.472e-36,***,Average Diameter for HDL Particles
L-HDL-CE%,0.85 [0.83-0.87],2.517e-58,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-HDL-PL,0.85 [0.83-0.87],7.000e-39,***,Phospholipids in Large HDL
ApoB/ApoA1,0.85 [0.83-0.86],8.081e-49,***,Apolipoprotein B to Apolipoprotein A1 ratio
HDL-L,0.85 [0.83-0.86],1.022e-47,***,Total-Lipids in HDL
HDL-P,0.84 [0.83-0.86],1.675e-49,***,Concentration of HDL Particles
L-VLDL-C%,0.84 [0.82-0.86],1.931e-54,***,Cholesterol to Total-Lipids in Large VLDL percentage
VLDL-P,0.84 [0.82-0.86],1.683e-52,***,Concentration of VLDL Particles
VLDL-FC,0.84 [0.82-0.86],1.878e-54,***,Free Cholesterol in VLDL
HDL-CE,0.83 [0.81-0.85],9.195e-57,***,Cholesteryl Esters in HDL
L-HDL-L,0.83 [0.81-0.85],2.733e-52,***,Total-Lipids in Large HDL
