Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,1.75 [1.54-1.99],4.237e-12,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.72 [1.52-1.94],5.087e-13,***,Triglycerides to Total-Lipids in IDL percentage
M-VLDL-TG%,1.69 [1.48-1.94],7.255e-09,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,1.68 [1.46-1.93],1.825e-07,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-LDL-TG%,1.66 [1.47-1.87],5.259e-11,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.58 [1.41-1.78],5.498e-09,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.47 [1.30-1.65],4.802e-05,***,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-TG%,1.45 [1.28-1.64],7.953e-04,***,Triglycerides to Total-Lipids in Small LDL percentage
XS-VLDL-PL%,1.45 [1.28-1.65],0.002,**,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-HDL-C%,0.75 [0.68-0.84],0.039,*,Cholesterol to Total-Lipids in Large HDL percentage
IDL-FC%,0.73 [0.65-0.82],0.030,*,Free Cholesterol to Total-Lipids in IDL percentage
M-VLDL-CE%,0.71 [0.65-0.78],1.105e-08,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-VLDL-CE%,0.71 [0.62-0.81],0.030,*,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
S-VLDL-CE%,0.71 [0.63-0.79],4.376e-04,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
L-HDL-FC%,0.70 [0.63-0.77],1.211e-08,***,Free Cholesterol to Total-Lipids in Large HDL percentage
LA%,0.69 [0.61-0.78],0.001,**,Linoleic Acid to Total-Fatty Acids percentage
XS-VLDL-FC%,0.69 [0.62-0.77],1.043e-06,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
ApoB/ApoA1,0.69 [0.60-0.79],0.022,*,Apolipoprotein B to Apolipoprotein A1 ratio
VLDL-FC,0.69 [0.60-0.79],0.024,*,Free Cholesterol in VLDL
Total-P,0.69 [0.60-0.78],0.006,**,Total-Concentration of Lipoprotein Particles
