Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-L,1.55 [1.29-1.85],0.362,,Total-Lipids in Large HDL
L-HDL-PL,1.55 [1.30-1.84],0.192,,Phospholipids in Large HDL
HDL-size,1.54 [1.28-1.84],0.513,,Average Diameter for HDL Particles
L-HDL-FC,1.49 [1.26-1.76],0.462,,Free Cholesterol in Large HDL
L-HDL-P,1.49 [1.26-1.75],0.430,,Concentration of Large HDL Particles
M-LDL-PL%,0.97 [0.81-1.17],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-C%,0.94 [0.78-1.13],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-TG%,0.88 [0.73-1.06],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,0.76 [0.63-0.92],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
VLDL-size,0.62 [0.51-0.76],0.731,,Average Diameter for VLDL Particles
