Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.26 [1.21-1.31],1.302e-23,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.25 [1.20-1.31],1.535e-21,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.25 [1.20-1.30],8.830e-23,***,Triglycerides to Total-Lipids in Large LDL percentage
M-VLDL-TG%,1.24 [1.19-1.29],1.329e-17,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.22 [1.18-1.27],4.245e-18,***,Triglycerides to Total-Lipids in Medium LDL percentage
XL-VLDL-TG%,1.22 [1.16-1.28],4.552e-10,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-VLDL-TG%,1.22 [1.17-1.27],7.260e-14,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-HDL-PL%,1.21 [1.17-1.26],8.765e-16,***,Phospholipids to Total-Lipids in Large HDL percentage
Creatinine,1.21 [1.16-1.26],2.116e-16,***,Creatinine
XS-VLDL-PL%,1.21 [1.16-1.26],1.072e-13,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.20 [1.15-1.25],1.476e-12,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-FC%,1.19 [1.14-1.24],2.277e-11,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
MUFA%,1.19 [1.14-1.24],7.512e-10,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-TG%,1.17 [1.13-1.22],1.551e-09,***,Triglycerides to Total-Lipids in Small LDL percentage
TG/PG,1.14 [1.09-1.19],1.196e-04,***,Triglycerides to Phosphoglycerides ratio
S-HDL-TG%,1.14 [1.09-1.19],0.001,**,Triglycerides to Total-Lipids in Small HDL percentage
IDL-PL%,1.12 [1.08-1.17],0.006,**,Phospholipids to Total-Lipids in IDL percentage
L-HDL-TG%,1.12 [1.08-1.17],0.014,*,Triglycerides to Total-Lipids in Large HDL percentage
XL-HDL-CE%,0.90 [0.86-0.93],0.021,*,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Total-FA,0.90 [0.86-0.93],0.033,*,Total-Fatty Acids
L-LDL-CE%,0.89 [0.86-0.93],0.003,**,Cholesteryl Esters to Total-Lipids in Large LDL percentage
M-VLDL-L,0.89 [0.85-0.93],0.009,**,Total-Lipids in Medium VLDL
S-HDL-CE,0.89 [0.85-0.93],0.005,**,Cholesteryl Esters in Small HDL
S-HDL-P,0.88 [0.85-0.92],0.001,**,Concentration of Small HDL Particles
M-LDL-FC%,0.88 [0.85-0.92],9.002e-05,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-VLDL-CE,0.88 [0.84-0.92],6.673e-04,***,Cholesteryl Esters in Small VLDL
XS-VLDL-FC%,0.88 [0.85-0.91],6.765e-06,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-C%,0.88 [0.84-0.92],0.004,**,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-6%,0.88 [0.84-0.92],1.128e-04,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-CE%,0.88 [0.84-0.92],0.001,**,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-C,0.88 [0.84-0.92],1.738e-04,***,Cholesterol in Small HDL
S-LDL-CE%,0.88 [0.84-0.91],1.161e-04,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-HDL-PL,0.88 [0.84-0.91],2.053e-04,***,Phospholipids in Medium HDL
M-HDL-C%,0.88 [0.84-0.91],3.806e-05,***,Cholesterol to Total-Lipids in Medium HDL percentage
S-VLDL-PL,0.87 [0.84-0.91],6.249e-05,***,Phospholipids in Small VLDL
LDL-size,0.87 [0.84-0.91],6.167e-06,***,Average Diameter for LDL Particles
XS-VLDL-PL,0.87 [0.83-0.91],2.212e-05,***,Phospholipids in Very Small VLDL
M-VLDL-P,0.87 [0.83-0.91],2.746e-05,***,Concentration of Medium VLDL Particles
S-VLDL-CE%,0.87 [0.83-0.90],7.147e-07,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
S-HDL-FC,0.87 [0.83-0.90],3.396e-06,***,Free Cholesterol in Small HDL
VLDL-C,0.87 [0.83-0.90],2.729e-06,***,VLDL Cholesterol
PUFA%,0.87 [0.83-0.90],4.983e-07,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
S-VLDL-C,0.86 [0.83-0.90],3.950e-06,***,Cholesterol in Small VLDL
S-LDL-PL,0.86 [0.83-0.90],1.288e-06,***,Phospholipids in Small LDL
L-HDL-CE%,0.86 [0.83-0.90],1.743e-09,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
S-LDL-P,0.86 [0.83-0.90],1.554e-06,***,Concentration of Small LDL Particles
M-HDL-L,0.86 [0.83-0.90],1.314e-06,***,Total-Lipids in Medium HDL
M-VLDL-PL,0.86 [0.83-0.90],8.177e-07,***,Phospholipids in Medium VLDL
S-HDL-FC%,0.86 [0.82-0.90],2.711e-06,***,Free Cholesterol to Total-Lipids in Small HDL percentage
L-VLDL-C%,0.86 [0.82-0.90],2.566e-07,***,Cholesterol to Total-Lipids in Large VLDL percentage
L-HDL-FC%,0.86 [0.83-0.89],1.330e-11,***,Free Cholesterol to Total-Lipids in Large HDL percentage
DHA,0.86 [0.82-0.89],1.252e-06,***,Docosahexaenoic Acid
M-LDL-P,0.85 [0.82-0.89],8.608e-08,***,Concentration of Medium LDL Particles
S-LDL-L,0.85 [0.82-0.89],2.901e-08,***,Total-Lipids in Small LDL
M-LDL-CE,0.85 [0.82-0.89],2.744e-08,***,Cholesteryl Esters in Medium LDL
M-HDL-CE,0.85 [0.82-0.89],1.483e-07,***,Cholesteryl Esters in Medium HDL
Unsaturation,0.85 [0.82-0.89],2.257e-08,***,Degree of Unsaturation
XS-VLDL-P,0.85 [0.82-0.89],3.556e-08,***,Concentration of Very Small VLDL Particles
M-HDL-P,0.85 [0.82-0.89],1.384e-07,***,Concentration of Medium HDL Particles
M-LDL-PL,0.85 [0.82-0.89],8.882e-09,***,Phospholipids in Medium LDL
XS-VLDL-L,0.85 [0.82-0.89],9.842e-09,***,Total-Lipids in Very Small VLDL
S-LDL-CE,0.85 [0.82-0.89],8.215e-09,***,Cholesteryl Esters in Small LDL
M-LDL-L,0.85 [0.81-0.89],1.904e-09,***,Total-Lipids in Medium LDL
M-HDL-C,0.85 [0.81-0.89],2.347e-08,***,Cholesterol in Medium HDL
XL-HDL-FC,0.85 [0.81-0.89],1.915e-06,***,Free Cholesterol in Very Large HDL
L-HDL-C%,0.85 [0.82-0.88],1.185e-12,***,Cholesterol to Total-Lipids in Large HDL percentage
VLDL-CE,0.84 [0.81-0.88],4.565e-10,***,Cholesteryl Esters in VLDL
S-VLDL-FC,0.84 [0.81-0.88],9.388e-10,***,Free Cholesterol in Small VLDL
PUFA/MUFA,0.84 [0.81-0.88],1.826e-09,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-VLDL-FC,0.84 [0.81-0.88],8.759e-10,***,Free Cholesterol in Medium VLDL
S-LDL-C,0.84 [0.81-0.88],2.131e-10,***,Cholesterol in Small LDL
M-LDL-C,0.84 [0.81-0.88],1.276e-10,***,Cholesterol in Medium LDL
XS-VLDL-FC,0.84 [0.81-0.88],3.643e-10,***,Free Cholesterol in Very Small VLDL
HDL-PL,0.84 [0.81-0.88],8.829e-10,***,Phospholipids in HDL
HDL-size,0.84 [0.80-0.88],1.024e-07,***,Average Diameter for HDL Particles
S-LDL-FC,0.84 [0.80-0.87],1.796e-11,***,Free Cholesterol in Small LDL
M-HDL-FC,0.84 [0.80-0.88],8.125e-10,***,Free Cholesterol in Medium HDL
L-VLDL-CE%,0.84 [0.80-0.87],6.520e-12,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XL-HDL-PL,0.84 [0.80-0.88],1.313e-07,***,Phospholipids in Very Large HDL
S-VLDL-C%,0.84 [0.80-0.87],6.820e-14,***,Cholesterol to Total-Lipids in Small VLDL percentage
LDL-P,0.83 [0.80-0.87],9.209e-12,***,Concentration of LDL Particles
M-VLDL-CE%,0.83 [0.80-0.86],4.303e-19,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-HDL-PL,0.83 [0.79-0.87],4.322e-09,***,Phospholipids in Large HDL
XL-VLDL-FC%,0.83 [0.80-0.87],2.307e-10,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
