Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-FC%,1.51 [1.46-1.56],4.463e-131,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
XL-HDL-PL%,1.50 [1.44-1.56],1.829e-90,***,Phospholipids to Total-Lipids in Very Large HDL percentage
L-HDL-L,1.47 [1.43-1.51],1.322e-148,***,Total-Lipids in Large HDL
L-HDL-PL,1.45 [1.41-1.49],7.788e-146,***,Phospholipids in Large HDL
HDL-size,1.44 [1.40-1.48],2.169e-136,***,Average Diameter for HDL Particles
HDL-FC,1.44 [1.40-1.48],1.765e-141,***,Free Cholesterol in HDL
L-HDL-FC%,1.44 [1.39-1.49],1.034e-82,***,Free Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-C,1.44 [1.40-1.48],5.117e-136,***,Cholesterol in Large HDL
HDL-L,1.43 [1.39-1.47],1.989e-125,***,Total-Lipids in HDL
L-HDL-FC,1.43 [1.39-1.47],6.337e-144,***,Free Cholesterol in Large HDL
L-HDL-CE,1.42 [1.38-1.46],3.381e-130,***,Cholesteryl Esters in Large HDL
HDL-C,1.42 [1.38-1.47],4.731e-122,***,HDL Cholesterol
L-HDL-P,1.42 [1.38-1.46],5.771e-139,***,Concentration of Large HDL Particles
HDL-PL,1.42 [1.38-1.46],2.718e-121,***,Phospholipids in HDL
HDL-CE,1.41 [1.37-1.45],4.227e-113,***,Cholesteryl Esters in HDL
XL-HDL-L,1.39 [1.35-1.43],1.974e-120,***,Total-Lipids in Very Large HDL
XL-HDL-PL,1.39 [1.35-1.42],2.361e-120,***,Phospholipids in Very Large HDL
XL-HDL-CE,1.38 [1.35-1.42],1.477e-116,***,Cholesteryl Esters in Very Large HDL
M-HDL-FC,1.38 [1.34-1.42],3.887e-111,***,Free Cholesterol in Medium HDL
ApoA1,1.38 [1.34-1.42],2.164e-102,***,Apolipoprotein A1
PC,1.38 [1.34-1.42],3.293e-97,***,Phosphatidylcholines
XL-HDL-P,1.37 [1.34-1.41],1.181e-116,***,Concentration of Very Large HDL Particles
XL-HDL-C,1.37 [1.34-1.41],5.540e-110,***,Cholesterol in Very Large HDL
Cholines,1.36 [1.32-1.40],1.597e-90,***,Total-Cholines
Phosphoglyc,1.35 [1.31-1.39],2.006e-85,***,Phosphoglycerides
M-HDL-C,1.35 [1.31-1.39],1.059e-90,***,Cholesterol in Medium HDL
M-HDL-L,1.35 [1.31-1.39],5.177e-90,***,Total-Lipids in Medium HDL
SM,1.35 [1.31-1.39],7.973e-87,***,Sphingomyelins
M-HDL-P,1.34 [1.31-1.38],1.157e-94,***,Concentration of Medium HDL Particles
M-HDL-CE,1.34 [1.30-1.37],1.414e-84,***,Cholesteryl Esters in Medium HDL
M-HDL-PL,1.33 [1.30-1.37],3.293e-86,***,Phospholipids in Medium HDL
Total-PL,1.32 [1.28-1.36],3.095e-73,***,Total-Phospholipids in Lipoprotein Particles
DHA,1.31 [1.28-1.35],1.228e-78,***,Docosahexaenoic Acid
Total-P,1.30 [1.27-1.34],1.008e-71,***,Total-Concentration of Lipoprotein Particles
XL-HDL-FC,1.30 [1.27-1.34],8.705e-74,***,Free Cholesterol in Very Large HDL
HDL-P,1.30 [1.26-1.34],2.977e-71,***,Concentration of HDL Particles
Unsaturation,1.30 [1.26-1.34],3.665e-60,***,Degree of Unsaturation
XS-VLDL-CE,1.28 [1.25-1.32],7.804e-65,***,Cholesteryl Esters in Very Small VLDL
L-HDL-C%,1.27 [1.23-1.32],1.152e-37,***,Cholesterol to Total-Lipids in Large HDL percentage
XS-VLDL-C,1.27 [1.24-1.31],2.449e-59,***,Cholesterol in Very Small VLDL
Omega-3,1.27 [1.23-1.31],1.606e-57,***,Omega-3 Fatty Acids
S-HDL-FC%,1.27 [1.23-1.31],2.533e-56,***,Free Cholesterol to Total-Lipids in Small HDL percentage
Gly,1.27 [1.23-1.30],4.825e-61,***,Glycine
IDL-PL,1.26 [1.23-1.30],3.896e-54,***,Phospholipids in IDL
PUFA,1.26 [1.22-1.30],2.206e-50,***,Polyunsaturated Fatty Acids
IDL-L,1.26 [1.22-1.29],3.780e-49,***,Total-Lipids in IDL
L-HDL-TG,1.26 [1.22-1.29],6.237e-59,***,Triglycerides in Large HDL
Total-CE,1.25 [1.22-1.29],4.037e-46,***,Total-Esterified Cholesterol
S-HDL-PL%,1.25 [1.22-1.29],6.960e-48,***,Phospholipids to Total-Lipids in Small HDL percentage
LDL-size,1.25 [1.21-1.29],1.257e-40,***,Average Diameter for LDL Particles
Total-C,1.25 [1.21-1.28],1.268e-43,***,Total-Cholesterol
IDL-CE,1.25 [1.21-1.28],6.000e-46,***,Cholesteryl Esters in IDL
IDL-C,1.25 [1.21-1.28],2.877e-45,***,Cholesterol in IDL
DHA%,1.24 [1.21-1.28],3.003e-42,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
Omega-3%,1.24 [1.21-1.28],8.013e-42,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
L-VLDL-CE%,1.24 [1.20-1.28],3.206e-40,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XS-VLDL-L,1.23 [1.20-1.27],1.050e-44,***,Total-Lipids in Very Small VLDL
M-VLDL-FC%,1.23 [1.20-1.27],1.138e-34,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,1.23 [1.19-1.27],3.283e-32,***,Cholesterol to Total-Lipids in Medium VLDL percentage
